Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-01.10778   372.74574   61.485982 -146.611623   -0.930    0.111  1
RGI60-01.13545   366.99444   60.549546 -143.873330   -1.187    0.131  1
RGI60-01.03861   366.89261   57.248173 -132.356069   -0.850    0.087  1
RGI60-01.17348   361.59120   61.497914 -141.808477   -0.450    0.099  1
RGI60-01.26736   345.13841   60.184616 -139.601098    0.100    0.074  1
RGI60-01.16558   342.95565   60.409801 -138.734776   -0.864    0.106  1
RGI60-01.12425   341.26396   61.484048 -152.196971   -0.842    0.099  1
RGI60-01.22178   335.78181   62.911819 -150.679181   -0.699    0.084  1
RGI60-01.22169   331.42642   63.190821 -150.657663   -0.373    0.070  1
RGI60-01.16198   323.93059   60.872627 -139.422487   -0.388    0.084  1
RGI60-01.17761   307.46895   59.967561 -150.237884   -1.048    0.113  1
RGI60-01.10557   307.28177   61.568547 -147.570864   -0.264    0.061  1
RGI60-01.15682   303.96062   61.803339 -142.598342   -0.734    0.110  1
RGI60-01.01522   297.53404   59.001399 -134.203810   -1.019    0.111  1
RGI60-01.15645   292.38714   61.643628 -143.116138   -0.455    0.100  1
RGI60-01.14878   283.43681   60.214371 -141.764424   -0.663    0.111  1
RGI60-01.15788   283.06301   61.920021 -142.419975   -0.726    0.107  1
RGI60-01.16377   254.64828   61.163457 -140.241814   -0.129    0.081  1
RGI60-01.21011   247.23343   59.176255 -137.514051   -0.843    0.095  1
RGI60-01.12370   240.46850   61.361412 -152.124773   -0.543    0.093  1
RGI60-01.12645   238.21908   59.561962 -138.650839   -3.367    0.271  1
RGI60-01.10683   237.70692   61.557799 -146.926115   -0.501    0.099  1
RGI60-01.20985   237.20453   59.003133 -137.734846   -1.840    0.155  1
RGI60-01.00037   234.40171   63.449939 -146.375259   -0.622    0.082  1
RGI60-01.00704   229.81288   58.867063 -134.404383   -1.303    0.135  1
RGI60-01.20734   229.54467   58.768544 -137.193541    0.078    0.103  1
RGI60-01.10006   219.29816   61.173509 -148.388888   -0.710    0.087  1
RGI60-01.14479   218.77047   60.690968 -141.391483   -0.319    0.093  1
RGI60-01.21687   211.00108   62.790545 -151.721547   -0.943    0.115  1
RGI60-01.12267   209.61535   61.641122 -152.280338   -0.691    0.099  1
RGI60-01.00013   209.46263   63.532054 -146.833895   -0.608    0.090  1
RGI60-01.13790   206.89144   59.505276 -138.442262   -1.914    0.181  1
RGI60-01.22186   204.23480   62.858996 -150.910907   -0.847    0.098  1
RGI60-01.13838   200.33481   59.772234 -138.437247   -1.219    0.140  1
RGI60-01.17803   198.04805   60.049642 -149.765473   -1.297    0.128  1
RGI60-01.03890   196.44251   57.897670 -132.902634   -1.151    0.129  1
RGI60-01.22221   195.65812   62.673614 -152.058744   -1.392    0.150  1
RGI60-01.12683   193.58036   59.910217 -138.858835   -0.376    0.095  1
RGI60-01.00046   193.26934   63.541832 -147.277127   -0.946    0.105  1
RGI60-01.01520   192.75867   59.021059 -134.544328   -1.257    0.131  1
RGI60-01.01796   189.15327   60.779601 -144.906320   -0.974    0.113  1
RGI60-01.23655   182.52002   59.102535 -137.810107   -1.471    0.136  1
RGI60-01.26732   181.68923   59.132442 -137.353102   -1.170    0.121  1
RGI60-01.23642   178.49635   60.103253 -141.728107   -0.322    0.103  1
RGI60-01.13826   178.11934   59.666822 -138.354007   -2.027    0.192  1
RGI60-01.14391   176.87700   60.098391 -139.796223   -0.386    0.089  1
RGI60-01.21008   176.37037   59.041404 -137.317564    0.061    0.079  1
RGI60-01.26743   176.11975   62.807828 -151.483833   -0.919    0.112  1
RGI60-01.01470   173.07779   58.479512 -134.279667   -1.288    0.135  1
RGI60-01.19814   173.07589   61.035289 -152.542535   -0.872    0.109  1
RGI60-01.17774   171.43029   60.120334 -150.040118   -0.740    0.104  1
RGI60-01.15771   169.01131   62.044227 -143.774843   -0.072    0.084  1
RGI60-01.01731   167.56192   60.921451 -145.440357   -0.892    0.102  1
RGI60-01.20984   165.63121   58.839397 -137.575275   -0.775    0.104  1
RGI60-01.10333   161.47619   61.472984 -147.908590   -0.467    0.075  1
RGI60-01.20891   158.17764   58.943298 -137.265902   -0.193    0.086  1
RGI60-01.19460   158.11350   60.934639 -152.871516   -0.549    0.097  1
RGI60-01.20686   156.71976   59.072586 -135.837022   -1.238    0.137  1
RGI60-01.12275   155.12765   61.653154 -152.479770   -0.408    0.097  1
RGI60-01.15417   152.61493   61.690868 -143.502631   -0.431    0.101  1
RGI60-01.10612   152.16338   61.317665 -147.339549   -0.283    0.078  1
RGI60-01.01521   148.62688   58.844656 -134.002847   -1.286    0.132  1
RGI60-01.16262   145.48713   61.075958 -139.970493   -0.242    0.087  1
RGI60-01.15512   145.18227   62.121016 -144.180711   -0.038    0.091  1
RGI60-01.05638   141.97052   56.311542 -130.232336   -1.009    0.107  1
RGI60-01.17807   141.51154   59.984102 -149.909198   -0.279    0.093  1
RGI60-01.01741   140.97891   60.695589 -145.197631   -1.365    0.136  1
RGI60-01.02602   139.61623   58.406388 -133.411504   -1.268    0.145  1
RGI60-01.23646   139.49918   59.611338 -138.939454   -2.532    0.209  1
RGI60-01.00038   138.44610   63.603311 -146.469466   -0.429    0.073  1
RGI60-01.10907   137.85224   61.300976 -146.213542   -1.098    0.124  1
RGI60-01.15773   136.68021   61.904244 -144.025584    0.013    0.088  1
RGI60-01.03741   136.26459   56.910301 -132.027980   -1.368    0.130  1
RGI60-01.19825   132.34136   60.701634 -152.697871   -0.936    0.112  1
RGI60-01.27105   131.54935   57.163673 -132.391741   -1.055    0.110  1
RGI60-01.00566   131.42309   63.359672 -145.141135   -1.030    0.136  1
RGI60-01.23635   129.65138   61.183989 -147.224610   -5.861    0.544  1
RGI60-01.10836   129.44922   61.257464 -146.469203   -0.533    0.098  1
RGI60-01.14186   129.08785   60.755718 -143.958046   -1.161    0.141  1
RGI60-01.19165   124.90824   61.065466 -152.824673   -0.471    0.096  1
RGI60-01.09471   122.28154   60.113095 -148.730280   -1.393    0.142  1
RGI60-01.15772   121.54107   62.056428 -143.953588    0.076    0.086  1
RGI60-01.10607   121.47478   61.226425 -147.394315    0.000    0.073  1
RGI60-01.13638   121.03640   60.256579 -141.082451   -0.085    0.085  1
RGI60-01.20791   120.30457   58.556590 -137.191572   -0.619    0.118  1
RGI60-01.01733   119.03507   60.888131 -145.141205   -0.982    0.117  1
RGI60-01.13601   118.76680   60.183656 -142.083150   -0.614    0.127  1
RGI60-01.21081   115.25809   59.206148 -137.821051   -0.778    0.098  1
RGI60-01.09211   115.03786   60.213745 -148.864353   -0.983    0.117  1
RGI60-01.06025   115.03226   55.927128 -129.713154   -0.994    0.112  1
RGI60-01.21001   114.91061   59.169930 -136.260125   -0.919    0.120  1
RGI60-01.20968   113.34388   59.137611 -136.040868   -2.628    0.239  1
RGI60-01.26723   111.77177   58.696471 -134.055614   -0.603    0.103  1
RGI60-01.20724   111.42051   59.338043 -136.538702   -0.452    0.120  1
RGI60-01.06268   110.99439   55.840407 -129.641510   -1.505    0.142  1
RGI60-01.03813   110.87369   57.126239 -132.098954   -1.275    0.123  1
RGI60-01.17876   110.02882   59.807633 -150.251480   -0.409    0.095  1
RGI60-01.00709   109.27379   58.518969 -134.477860   -1.169    0.135  1
RGI60-01.14324   108.38565   60.785352 -141.739560   -0.732    0.120  1
RGI60-01.23654   107.84806   59.261659 -137.922020   -1.158    0.129  1
RGI60-01.16727   106.10438   60.001316 -138.423110   -1.320    0.149  1
RGI60-01.04561   105.47455   56.894017 -131.052352   -1.071    0.112  1
RGI60-01.19801   104.69407   60.853110 -153.190094   -1.018    0.131  1
RGI60-01.04532   103.91208   56.932089 -131.308143   -0.598    0.096  1
RGI60-01.20470   103.62235   58.779863 -136.915041   -0.986    0.148  1
RGI60-01.13987   102.89845   60.764546 -143.288508   -0.776    0.128  1
RGI60-01.27102   101.66583   58.652300 -134.108552   -0.572    0.106  1
RGI60-01.14613   100.70210   59.498254 -138.209502   -1.335    0.173  1
RGI60-01.26730   100.37518   59.062739 -135.620061   -0.804    0.120  1
RGI60-01.17782    98.21508   60.159633 -149.865656   -1.049    0.124  1
RGI60-01.17840    97.11356   59.901402 -149.979268   -0.286    0.097  1
RGI60-01.26721    96.92349   61.710759 -142.687974   -0.704    0.118  1
RGI60-01.14074    96.01588   60.806884 -143.441810   -1.078    0.143  1
RGI60-01.22196    95.81395   63.137888 -151.070357   -0.263    0.095  1
RGI60-01.13637    95.22862   60.022917 -139.896755   -0.428    0.095  1
RGI60-01.01760    94.11396   60.676946 -144.935462   -0.615    0.104  1
RGI60-01.16757    93.19479   60.491761 -138.614005   -0.876    0.115  1
RGI60-01.10325    93.18663   61.217094 -148.010644   -1.312    0.130  1
RGI60-01.12876    93.08383   60.780939 -143.739503   -0.937    0.133  1
RGI60-01.06279    93.04018   56.858384 -131.263618   -0.924    0.104  1
RGI60-01.19725    92.89024   60.124158 -153.103219   -1.009    0.121  1
RGI60-01.01854    92.17787   60.607930 -145.169566   -0.985    0.119  1
RGI60-01.09618    91.74534   61.062549 -148.645151   -1.351    0.134  1
RGI60-01.01514    91.03426   58.667644 -133.948709   -0.766    0.114  1
RGI60-01.00312    90.89359   63.248819 -145.193270   -0.823    0.123  1
RGI60-01.00041    90.83242   63.657181 -147.106667   -0.792    0.109  1
RGI60-01.23667    90.25710   57.266883 -132.727399   -2.085    0.189  1
RGI60-01.21015    89.44055   59.322477 -136.682025   -0.709    0.121  1
RGI60-01.11624    89.06035   59.690814 -135.601012   -0.868    0.112  1
RGI60-01.03825    88.95509   56.992824 -132.504242   -1.969    0.177  1
RGI60-01.04738    86.67179   57.410715 -131.400915   -1.144    0.140  1
RGI60-01.27103    86.59302   58.943468 -134.085964   -1.119    0.126  1
RGI60-01.15588    84.06608   61.889066 -142.846252   -0.647    0.123  1
RGI60-01.00556    83.89901   63.464949 -145.377251   -0.702    0.122  1
RGI60-01.00042    83.59072   63.600653 -147.524947   -1.616    0.159  1
RGI60-01.06618    82.83472   56.152409 -130.180010   -1.460    0.141  1
RGI60-01.23640    82.64265   60.760583 -143.624672   -0.838    0.130  1
RGI60-01.26722    82.43146   61.633366 -142.899017   -0.502    0.116  1
RGI60-01.05471    82.28381   57.169489 -131.115210   -0.997    0.120  1
RGI60-01.23046    81.90821   61.559395 -147.070861   -0.185    0.097  1
RGI60-01.01513    81.56317   59.146448 -134.416285   -1.037    0.121  1
RGI60-01.26715    81.46893   60.989544 -152.566399   -0.900    0.116  1
RGI60-01.13794    81.40908   59.380351 -138.654374   -2.000    0.197  1
RGI60-01.17481    80.35292   61.277333 -141.889297   -0.436    0.119  1
RGI60-01.20841    80.23401   59.221391 -136.474638   -0.600    0.120  1
RGI60-01.27101    80.18800   60.791207 -143.392788   -0.995    0.139  1
RGI60-01.13789    79.62871   59.704095 -138.883418   -2.463    0.214  1
RGI60-01.20417    79.44244   58.798362 -153.577712   -0.831    0.094  1
RGI60-01.13932    79.39218   60.702508 -141.767344   -0.674    0.117  1
RGI60-01.23664    79.17220   57.989014 -133.222265   -1.583    0.162  1
RGI60-01.09810    78.83891   61.045535 -148.509983   -0.660    0.093  1
RGI60-01.09148    78.40391   60.626675 -148.872356   -1.368    0.132  1
RGI60-01.17464    77.98175   61.569907 -141.461501   -0.369    0.126  1
RGI60-01.00576    77.83030   63.276520 -144.816671   -1.016    0.144  1
RGI60-01.22215    76.18669   62.846718 -151.934119   -0.688    0.117  1
RGI60-01.26735    74.98619   59.721273 -138.647938   -2.675    0.229  1
RGI60-01.17880    74.82933   59.727630 -150.407171   -1.152    0.135  1
RGI60-01.12735    73.90956   60.256850 -142.230263   -0.629    0.136  1
RGI60-01.04591    71.72340   56.954745 -131.062468   -1.120    0.120  1
RGI60-01.05886    71.69123   56.468102 -130.094921   -1.165    0.127  1
RGI60-01.19542    71.66556   60.651718 -152.643832   -0.970    0.120  1
RGI60-01.16149    71.64977   59.742875 -137.622997   -1.041    0.134  1
RGI60-01.20277    71.58661   58.420759 -154.332611   -0.591    0.086  1
RGI60-01.19682    70.99304   60.161128 -153.450663   -1.312    0.150  1
RGI60-01.20937    69.14524   59.295310 -137.696817   -1.301    0.141  1
RGI60-01.18055    68.29615   59.564617 -150.915475   -1.407    0.137  1
RGI60-01.15770    68.07719   61.867598 -143.812112   -0.314    0.107  1
RGI60-01.23665    67.56567   57.942664 -132.816204   -1.218    0.138  1
RGI60-01.04972    67.26723   56.112952 -130.320217   -1.267    0.126  1
RGI60-01.15135    66.01870   60.637823 -141.988179   -0.824    0.145  1
RGI60-01.01734    65.47845   60.886199 -144.928301   -0.763    0.112  1
RGI60-01.21013    65.27518   59.094298 -136.873487   -0.592    0.110  1
RGI60-01.23662    65.06141   59.080100 -134.284396   -1.083    0.126  1
RGI60-01.08288    65.05301   56.137186 -159.416025   -0.382    0.096  1
RGI60-01.20983    64.65399   58.925687 -137.702185   -0.704    0.103  1
RGI60-01.20980    64.49431   59.283053 -137.130176   -0.591    0.105  1
RGI60-01.20783    62.91907   58.741042 -136.850619   -0.868    0.152  1
RGI60-01.03388    62.11079   58.062662 -132.445480   -1.095    0.138  1
RGI60-01.01245    61.12061   58.590338 -134.560319   -0.812    0.119  1
RGI60-01.07009    59.81463   55.940480 -130.299116   -1.538    0.151  1
RGI60-01.00571    59.56237   63.321140 -145.449096   -1.010    0.141  1
RGI60-01.20750    59.03205   59.345674 -137.938989   -1.223    0.147  1
RGI60-01.22204    57.75253   63.021990 -151.423320   -0.349    0.105  1
RGI60-01.03808    57.59612   57.442173 -132.267562   -1.063    0.125  1
RGI60-01.15111    57.37496   59.933710 -139.831393   -0.128    0.092  1
RGI60-01.22208    57.32361   62.984778 -151.595469   -0.386    0.106  1
RGI60-01.16168    57.05168   59.766237 -137.505236   -1.077    0.130  1
RGI60-01.00578    56.87330   63.237759 -144.512267   -0.767    0.135  1
RGI60-01.00021    56.48680   63.371530 -146.552578   -0.729    0.099  1
RGI60-01.09518    56.05862   62.009660 -148.692473   -0.895    0.120  1
RGI60-01.17915    55.95356   59.864555 -150.429409   -1.177    0.144  1
RGI60-01.21055    55.67773   58.674445 -137.311956   -0.537    0.126  1
RGI60-01.14523    55.64901   59.701707 -139.065508   -2.067    0.195  1
RGI60-01.03451    55.30069   57.765798 -132.602625   -0.796    0.120  1
RGI60-01.09757    54.71785   60.167481 -148.548533   -0.515    0.102  1
RGI60-01.17316    54.62904   61.366743 -142.084746   -0.523    0.127  1
RGI60-01.21016    54.49041   59.434896 -136.563826   -0.696    0.126  1
RGI60-01.00561    53.75869   63.437320 -145.523858   -0.799    0.136  1
RGI60-01.26729    53.58804   59.311129 -136.886528   -0.865    0.112  1
RGI60-01.15548    53.48452   61.989762 -144.181778    0.120    0.103  1
RGI60-01.15535    53.40537   61.778901 -142.286368   -0.954    0.142  1
RGI60-01.25579    53.22294   57.263069 -132.574357   -1.208    0.132  1
RGI60-01.23663    53.09555   58.652508 -133.888843   -0.703    0.117  1
RGI60-01.09783    52.56848   60.937381 -148.529823   -0.762    0.100  1
RGI60-01.00044    52.17401   63.663058 -146.723601   -0.546    0.097  1
RGI60-01.19294    51.68407   61.118653 -152.610704   -0.634    0.113  1
RGI60-01.19413    51.65078   60.864774 -153.399381   -1.304    0.157  1
RGI60-01.12306    51.41742   61.576272 -152.673580   -0.645    0.120  1
RGI60-01.15437    51.20650   62.070313 -143.563763   -0.256    0.108  1
RGI60-01.20280    51.15778   58.461510 -154.455341   -0.602    0.096  1
RGI60-01.09061    50.90192   60.487456 -148.958709   -1.150    0.127  1
RGI60-01.15776    50.88210   62.292977 -144.084590   -0.307    0.108  1
RGI60-01.17843    50.29100   59.881817 -150.097759   -0.281    0.101  1
RGI60-01.01821    49.87656   60.927190 -145.717627   -0.867    0.116  1
RGI60-01.19773    49.68087   60.005154 -152.952316   -0.382    0.106  1
RGI60-01.01523    49.36741   58.954419 -133.960962   -1.027    0.128  1
RGI60-01.03820    48.68966   56.835682 -132.211322   -1.985    0.198  1
RGI60-01.21005    48.28598   58.708279 -137.422731   -0.731    0.145  1
RGI60-01.10890    47.70846   61.404581 -146.351694   -0.862    0.128  1
RGI60-01.12878    47.67791   60.697194 -144.086897   -0.795    0.134  1
RGI60-01.19806    47.47989   60.925696 -152.682849   -0.614    0.114  1
RGI60-01.08932    47.18000   61.085409 -148.982255   -0.788    0.118  1
RGI60-01.21692    46.51336   62.590840 -152.335523   -1.322    0.156  1
RGI60-01.22174    46.44954   62.987928 -150.453348   -0.866    0.116  1
RGI60-01.09951    46.21569   60.361205 -148.438736   -1.863    0.175  1
RGI60-01.23656    45.87195   58.857096 -137.751500   -0.833    0.112  1
RGI60-01.23565    45.85787   60.430863 -148.487264   -2.317    0.203  1
RGI60-01.09224    45.31016   61.160722 -148.887119   -0.638    0.110  1
RGI60-01.05790    45.15853   55.293767 -129.436743   -1.457    0.144  1
RGI60-01.01743    45.14050   60.561538 -145.101735   -1.085    0.135  1
RGI60-01.10655    44.98893   61.568098 -147.200850   -0.496    0.090  1
RGI60-01.22202    44.26389   63.085104 -151.330260   -0.337    0.107  1
RGI60-01.05382    44.14587   56.896565 -131.489372   -0.668    0.113  1
RGI60-01.13820    43.68404   59.536802 -138.131842   -1.120    0.161  1
RGI60-01.01277    43.61296   59.289277 -134.665931   -1.170    0.157  1
RGI60-01.18019    43.40511   59.461546 -150.833570   -1.571    0.157  1
RGI60-01.08302    43.26237   56.208697 -159.407007    0.085    0.099  1
RGI60-01.19363    42.98026   60.945841 -153.097841   -0.776    0.129  1
RGI60-01.22187    42.64583   62.763554 -151.058085   -0.874    0.119  1
RGI60-01.25542    42.56600   57.085469 -132.418547   -0.998    0.125  1
RGI60-01.14331    42.56108   60.841058 -142.084391   -1.056    0.156  1
RGI60-01.09798    41.75903   60.120543 -148.516038   -0.938    0.124  1
RGI60-01.16110    41.58021   61.161339 -139.968200   -0.256    0.103  1
RGI60-01.17988    41.52074   59.535439 -150.785848   -1.754    0.183  1
RGI60-01.17569    41.51205   61.456725 -142.033983   -0.284    0.125  1
RGI60-01.21372    41.03575   59.171760 -136.995323   -0.214    0.093  1
RGI60-01.04401    40.99431   55.886352 -129.536339   -1.230    0.139  1
RGI60-01.10979    40.86450   61.307286 -145.843371   -1.145    0.151  1
RGI60-01.21515    40.80893   59.158953 -136.487116   -0.508    0.119  1
RGI60-01.01519    40.47189   58.634366 -134.661915   -1.301    0.152  1
RGI60-01.02696    40.43710   58.379441 -133.633528   -1.768    0.196  1
RGI60-01.20188    40.37707   58.394358 -154.536002   -0.416    0.093  1
RGI60-01.01306    40.28063   59.422675 -134.880899   -1.275    0.151  1
RGI60-01.20740    40.23121   59.298404 -138.045978   -1.607    0.178  1
RGI60-01.08296    40.16978   56.182181 -159.262201   -0.359    0.106  1
RGI60-01.15731    39.98564   61.671101 -142.772786   -0.332    0.119  1
RGI60-01.18059    39.84035   59.655752 -150.853958   -0.939    0.122  1
RGI60-01.12188    39.75948   61.776860 -153.840135   -0.865    0.123  1
RGI60-01.00022    39.73289   63.434164 -146.677658   -0.605    0.097  1
RGI60-01.13799    39.45405   59.333437 -138.478272   -1.130    0.177  1
RGI60-01.20336    38.74587   58.832402 -153.690149   -0.452    0.086  1
RGI60-01.05393    38.53813   56.838593 -131.404526   -1.387    0.154  1
RGI60-01.15164    38.49436   62.278311 -144.295505   -0.219    0.106  1
RGI60-01.08298    37.90324   56.120224 -159.344104   -0.502    0.107  1
RGI60-01.15590    37.72331   61.945620 -144.150169    0.055    0.104  1
RGI60-01.18183    37.51815   59.578378 -135.649828   -1.683    0.198  1
RGI60-01.19790    37.49201   60.257029 -153.443158   -1.047    0.134  1
RGI60-01.15768    37.31439   61.973323 -143.335147   -0.475    0.111  1
RGI60-01.18087    37.29173   60.155876 -149.740572   -0.873    0.122  1
RGI60-01.20274    37.23872   58.301262 -154.644258   -0.630    0.111  1
RGI60-01.05839    36.98305   55.814343 -129.822557   -1.556    0.168  1
RGI60-01.06310    36.96304   57.294676 -131.219350   -1.123    0.149  1
RGI60-01.16469    36.86933   60.907191 -139.059685   -0.485    0.127  1
RGI60-01.00035    36.32049   63.648348 -147.441566   -0.661    0.113  1
RGI60-01.20792    36.25250   58.507018 -137.111599   -0.688    0.143  1
RGI60-01.22699    36.24468   59.998865 -139.167195   -0.298    0.105  1
RGI60-01.11804    36.15756   59.793150 -135.656934   -1.133    0.131  1
RGI60-01.22763    35.65412   61.988584 -142.583787   -0.669    0.128  1
RGI60-01.13834    35.42063   59.760419 -138.295410   -1.253    0.163  1
RGI60-01.12077    35.35889   61.728130 -154.182775   -1.163    0.145  1
RGI60-01.21775    35.25434   62.687965 -152.246327   -1.437    0.170  1
RGI60-01.17999    35.16492   59.621880 -150.901486   -0.771    0.120  1
RGI60-01.01853    34.71062   60.857302 -145.656151   -0.831    0.114  1
RGI60-01.12397    34.63544   61.295435 -152.332126   -0.217    0.105  1
RGI60-01.14232    34.61609   60.088411 -139.675963   -0.359    0.107  1
RGI60-01.00020    34.01954   63.356942 -146.360687   -0.682    0.106  1
RGI60-01.14163    34.01344   61.149816 -144.616023   -0.935    0.129  1
RGI60-01.15739    33.93323   61.809170 -142.175510   -0.846    0.144  1
RGI60-01.08403    33.79668   54.499729 -164.603027   -0.848    0.115  1
RGI60-01.01837    33.72837   60.995107 -145.605441   -0.847    0.111  1
RGI60-01.15775    33.58118   62.244449 -144.007859   -0.028    0.108  1
RGI60-01.13986    33.45070   60.784907 -143.171647   -1.108    0.158  1
RGI60-01.01515    33.27048   59.379992 -134.783196   -1.219    0.162  1
RGI60-01.21736    33.04152   63.266452 -150.171139   -0.726    0.110  1
RGI60-01.02612    32.98305   58.434399 -133.247602   -1.309    0.169  1
RGI60-01.05647    32.93771   56.233056 -130.162316   -0.922    0.120  1
RGI60-01.00045    32.93302   63.550513 -147.465568   -0.636    0.112  1
RGI60-01.17434    32.91929   61.093461 -141.344399   -0.446    0.130  1
RGI60-01.12203    32.91563   61.693956 -153.811236   -0.950    0.123  1
RGI60-01.18048    32.81779   59.482041 -150.940978   -1.182    0.144  1
RGI60-01.20837    32.79439   59.118512 -136.526636   -1.344    0.163  1
RGI60-01.03490    32.74794   57.004256 -131.981358   -1.382    0.151  1
RGI60-01.23302    32.33664   56.476562 -129.976399   -1.056    0.132  1
RGI60-01.03123    32.25172   57.756846 -132.199521   -1.046    0.128  1
RGI60-01.10290    32.23402   61.513825 -148.032599   -0.379    0.092  1
RGI60-01.10621    32.00498   61.575687 -147.314105   -0.505    0.099  1
RGI60-01.16744    31.74768   60.227040 -138.426661   -0.965    0.142  1
RGI60-01.19515    31.67621   60.780847 -153.474657   -1.418    0.167  1
RGI60-01.17809    31.62852   59.907442 -149.854239   -1.275    0.149  1
RGI60-01.23660    31.57387   58.631295 -137.281627   -0.686    0.118  1
RGI60-01.15198    31.51188   62.034357 -144.225613   -0.120    0.107  1
RGI60-01.00572    31.23837   63.241313 -145.027559   -0.944    0.144  1
RGI60-01.12317    31.20619   61.499698 -152.572681   -0.466    0.116  1
RGI60-01.20751    31.13502   59.389301 -137.894334   -0.864    0.137  1
RGI60-01.12355    30.61880   61.337899 -152.406413   -0.230    0.108  1
RGI60-01.09426    30.56954   60.611376 -148.768090   -0.579    0.100  1
RGI60-01.20880    30.45951   59.145977 -135.698663   -0.624    0.126  1
RGI60-01.16166    29.92577   59.826089 -137.768491   -0.997    0.144  1
RGI60-01.15515    29.88345   61.855684 -142.105513   -0.765    0.135  1
RGI60-01.25153    29.39255   61.892327 -143.932785   -0.001    0.104  1
RGI60-01.08989    29.38001   61.209476 -148.987829   -0.948    0.131  1
RGI60-01.03910    29.36080   57.970442 -132.599549   -0.835    0.126  1
RGI60-01.03902    29.31208   58.036299 -133.061282   -1.297    0.169  1
RGI60-01.05992    29.03855   56.054524 -129.692711   -0.477    0.100  1
RGI60-01.13931    28.65219   60.784576 -141.576835   -0.412    0.125  1
RGI60-01.12401    28.52339   61.437289 -152.541981   -0.287    0.107  1
RGI60-01.23574    28.38167   62.103458 -143.989127   -0.104    0.103  1
RGI60-01.23659    28.31257   58.751116 -137.428393   -0.902    0.177  1
RGI60-01.15982    28.26428   59.747360 -137.748829   -1.005    0.150  1
RGI60-01.13403    28.23355   61.106156 -144.570556   -0.694    0.124  1
RGI60-01.21017    28.17964   59.460611 -136.695976   -0.743    0.120  1
RGI60-01.10121    28.16501   61.126932 -148.273010   -0.972    0.128  1
RGI60-01.15724    28.01425   61.744260 -142.134333   -1.019    0.161  1
RGI60-01.15416    27.82056   61.906231 -144.114849   -0.193    0.105  1
RGI60-01.03470    27.62686   57.390354 -132.129812   -1.213    0.150  1
RGI60-01.00040    27.42709   63.539372 -147.628952   -0.568    0.113  1
RGI60-01.20761    27.42589   59.386454 -137.222580   -0.471    0.102  1
RGI60-01.13591    27.40460   60.096813 -141.973462   -0.851    0.145  1
