Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-18.02323     1.73684  -43.534761  170.109358   -0.431    0.189  1
RGI60-18.00381     1.72191  -44.755693  168.072050   -0.095    0.144  1
RGI60-18.00126     1.71518  -44.619219  168.034442   -0.022    0.513  1
RGI60-18.01752     1.70227  -43.761806  170.026498   -0.545    0.153  1
RGI60-18.01274     1.64154  -44.230417  168.882671   -0.133    0.166  1
RGI60-18.02366     1.61954  -43.484403  170.403377   -0.184    0.219  1
RGI60-18.00875     1.57453  -44.362174  168.603132   -0.287    0.216  1
RGI60-18.03272     1.56967  -43.322331  170.999010   -0.538    0.247  1
RGI60-18.00723     1.53741  -44.497692  168.470209   -0.512    0.171  1
RGI60-18.01658     1.53729  -43.830260  169.691359   -0.089    0.167  1
RGI60-18.00798     1.47265  -44.387404  168.390594   -2.047    0.354  1
RGI60-18.00554     1.45023  -44.595333  168.395322   -0.410    0.150  1
RGI60-18.03103     1.44986  -43.323560  170.640829   -0.272    0.154  1
RGI60-18.03264     1.44768  -43.368113  170.980096   -0.386    0.199  1
RGI60-18.02386     1.44196  -43.443391  170.461640   -0.223    0.184  1
RGI60-18.00930     1.42986  -44.555103  168.467933   -0.484    0.154  1
RGI60-18.02417     1.42907  -43.458763  170.591892   -0.581    0.169  1
RGI60-18.02300     1.42724  -43.416837  170.338465   -0.209    0.180  1
RGI60-18.01917     1.42630  -43.793350  169.922474   -0.439    0.245  1
RGI60-18.00966     1.42549  -44.422642  168.729489   -0.422    0.167  1
RGI60-18.02506     1.42515  -43.464548  170.239139   -0.198    0.224  1
RGI60-18.00845     1.41210  -44.450490  168.394147   -0.389    0.167  1
RGI60-18.00722     1.40774  -44.477227  168.574099   -0.199    0.218  1
RGI60-18.03289     1.38911  -43.306760  170.990923   -1.110    0.267  1
RGI60-18.00927     1.38380  -44.563002  168.419635   -0.459    0.157  1
RGI60-18.00382     1.36744  -44.747374  168.080301   -0.118    0.152  1
RGI60-18.02287     1.35274  -43.601117  170.062042   -0.692    0.207  1
RGI60-18.00793     1.34514  -44.522599  168.312532   -0.074    0.502  1
RGI60-18.02363     1.34096  -43.466851  170.561841   -0.492    0.163  1
RGI60-18.03303     1.32516  -43.272094  170.538233   -0.469    0.167  1
RGI60-18.02604     1.31617  -43.614414  170.384892   -0.338    0.162  1
RGI60-18.01760     1.31337  -43.750189  170.056182   -0.421    0.159  1
RGI60-18.03098     1.30369  -43.235864  170.948238   -0.538    0.205  1
RGI60-18.00867     1.30332  -44.368149  168.420658   -0.739    0.191  1
RGI60-18.03090     1.29975  -43.273299  170.859215   -0.510    0.209  1
RGI60-18.01961     1.29662  -43.790290  169.976571   -0.375    0.166  1
RGI60-18.03220     1.27400  -43.353430  170.660968   -0.618    0.167  1
RGI60-18.00319     1.24648  -44.673222  168.030961   -0.024    0.604  1
RGI60-18.00657     1.24483  -44.471464  168.510343   -0.384    0.170  1
RGI60-18.00161     1.23959  -44.580822  168.010390   -0.404    0.166  1
RGI60-18.02599     1.23022  -43.595842  169.988104   -0.302    0.219  1
RGI60-18.00685     1.22652  -44.474476  168.588355   -0.145    0.284  1
RGI60-18.02394     1.20980  -43.528708  170.442205   -0.359    0.156  1
RGI60-18.00874     1.19923  -44.371072  168.606175   -1.470    0.304  1
RGI60-18.01934     1.19163  -43.779577  169.963266   -0.304    0.172  1
RGI60-18.02364     1.18968  -43.470033  170.597604   -0.397    0.177  1
RGI60-18.01665     1.18751  -43.834542  169.660014   -0.524    0.155  1
RGI60-18.00006     1.18186  -39.277545  175.570065   -0.214    0.139  1
RGI60-18.00849     1.17771  -44.413779  168.347050   -0.524    0.161  1
RGI60-18.03102     1.17558  -43.323593  170.802155   -0.554    0.209  1
RGI60-18.02310     1.16424  -43.576070  170.308583   -0.446    0.171  1
RGI60-18.01668     1.16354  -43.819593  169.630024   -0.618    0.235  1
RGI60-18.01663     1.15132  -43.839383  169.678194   -0.484    0.177  1
RGI60-18.00013     1.14668  -39.270027  175.578768   -0.217    0.140  1
RGI60-18.02348     1.14083  -43.421016  170.508224   -0.466    0.200  1
RGI60-18.01124     1.13822  -44.072143  169.457243   -0.180    0.156  1
RGI60-18.01012     1.12754  -44.457464  168.750430   -0.337    0.176  1
RGI60-18.00253     1.12489  -44.687618  168.060919    0.383    0.218  1
RGI60-18.00953     1.10694  -44.398587  168.750083   -0.272    0.181  1
RGI60-18.01021     1.10287  -44.413773  168.710894   -0.379    0.161  1
RGI60-18.02497     1.08756  -43.408018  170.322718   -0.322    0.159  1
RGI60-18.03033     1.08352  -43.344750  170.833036   -0.279    0.187  1
RGI60-18.00375     1.08163  -44.758954  168.092825   -0.430    0.156  1
RGI60-18.01647     1.08077  -43.819828  169.651406   -0.264    0.148  1
RGI60-18.01610     1.07438  -43.794961  169.732867   -0.460    0.188  1
RGI60-18.01594     1.07287  -43.800914  169.768820   -0.380    0.172  1
RGI60-18.02391     1.07150  -43.532234  170.423362   -0.437    0.165  1
RGI60-18.03115     1.06283  -43.377634  170.726159   -0.367    0.156  1
RGI60-18.03385     1.04561  -43.176854  170.805730   -0.607    0.190  1
RGI60-18.02360     1.03177  -43.424785  170.585869   -0.412    0.191  1
RGI60-18.00706     1.02266  -44.434891  168.595853   -0.338    0.174  1
RGI60-18.02066     1.02189  -43.897917  169.786177   -0.583    0.206  1
RGI60-18.01602     1.00189  -43.780924  169.777430   -0.307    0.197  1
RGI60-18.00851     1.00083  -44.498905  168.320342   -0.291    0.165  1
RGI60-18.03106     0.99241  -43.374258  170.712829   -0.338    0.168  1
RGI60-18.03100     0.98206  -43.349068  170.714451   -0.361    0.173  1
RGI60-18.03113     0.96836  -43.324895  170.654014   -0.345    0.167  1
RGI60-18.00153     0.95889  -44.573094  167.880216    0.244    0.182  1
RGI60-18.01382     0.95256  -44.165424  169.594949   -0.221    0.152  1
RGI60-18.03114     0.94949  -43.218872  170.952764   -0.461    0.204  1
RGI60-18.01296     0.94273  -44.226687  168.843129   -0.384    0.190  1
RGI60-18.01247     0.93497  -43.969393  169.636070   -0.564    0.164  1
RGI60-18.00980     0.93357  -44.384848  168.745737   -0.180    0.171  1
RGI60-18.02578     0.93321  -43.636838  170.154502   -0.758    0.213  1
RGI60-18.01714     0.93236  -43.761142  169.874856   -0.432    0.192  1
RGI60-18.03224     0.92637  -43.335385  170.598536   -0.157    0.169  1
RGI60-18.00850     0.92629  -44.504444  168.301059   -0.351    0.194  1
RGI60-18.00618     0.92389  -44.525256  168.631966   -0.570    0.178  1
RGI60-18.02542     0.91940  -43.669349  170.280948   -0.340    0.159  1
RGI60-18.02370     0.91550  -43.609655  170.266689   -0.326    0.161  1
RGI60-18.02301     0.91446  -43.429662  170.349557   -0.620    0.254  1
RGI60-18.00742     0.91329  -44.418142  168.650259   -0.149    0.196  1
RGI60-18.01615     0.90579  -43.774718  169.803250   -0.408    0.227  1
RGI60-18.01667     0.88978  -43.836683  169.614763   -0.403    0.159  1
RGI60-18.03123     0.88849  -43.217954  170.895710   -0.524    0.185  1
RGI60-18.03305     0.88631  -43.273307  170.523286   -0.301    0.172  1
RGI60-18.01860     0.88274  -43.855931  169.844214   -0.489    0.179  1
RGI60-18.01832     0.87991  -43.818683  169.904238   -0.197    0.233  1
RGI60-18.01666     0.87915  -43.827494  169.655660   -0.460    0.163  1
RGI60-18.00621     0.87786  -44.545375  168.594646   -0.370    0.161  1
RGI60-18.01017     0.87455  -44.351629  168.711642   -0.092    0.173  1
RGI60-18.02315     0.87306  -43.397434  170.327237   -0.353    0.192  1
RGI60-18.02134     0.87049  -43.489290  170.603043   -0.357    0.165  1
RGI60-18.03095     0.86311  -43.276255  170.889679   -0.486    0.216  1
RGI60-18.00800     0.85947  -44.458535  168.394568   -0.500    0.186  1
RGI60-18.00726     0.85798  -44.478140  168.552302   -0.673    0.232  1
RGI60-18.01288     0.84742  -44.265884  168.850088   -0.715    0.449  1
RGI60-18.00658     0.84615  -44.470263  168.557815   -0.404    0.240  1
RGI60-18.02835     0.84410  -43.010720  171.374691    0.323    0.212  1
RGI60-18.00965     0.83837  -44.368072  168.699272   -0.746    0.182  1
RGI60-18.02433     0.83829  -43.628641  170.139096   -0.342    0.278  1
RGI60-18.00553     0.82735  -44.592075  168.179652   -0.015    0.157  1
RGI60-18.01294     0.82183  -44.253410  168.847576   -0.744    0.271  1
RGI60-18.00951     0.82169  -44.363777  168.796391   -0.059    0.197  1
RGI60-18.00659     0.82003  -44.461393  168.529534   -0.480    0.195  1
RGI60-18.02939     0.80405  -43.160710  171.041010   -0.767    0.251  1
RGI60-18.01847     0.80221  -43.670593  170.010705   -0.133    0.163  1
RGI60-18.01652     0.79879  -43.835829  169.623738   -0.431    0.174  1
RGI60-18.03128     0.79763  -43.337775  170.721101   -0.407    0.185  1
RGI60-18.02823     0.79512  -42.988233  171.382769   -0.450    0.281  1
RGI60-18.00632     0.78850  -44.511240  168.614789   -0.230    0.159  1
RGI60-18.02616     0.78692  -43.620526  170.361114   -0.608    0.176  1
RGI60-18.00972     0.78680  -44.450429  168.710924   -0.526    0.187  1
RGI60-18.01861     0.78488  -43.655507  169.928723   -0.351    0.155  1
RGI60-18.00646     0.78207  -44.438318  168.408538    0.147    0.165  1
RGI60-18.00886     0.78114  -44.393926  168.619327   -0.448    0.171  1
RGI60-18.02299     0.78113  -43.435823  170.339573   -0.572    0.193  1
RGI60-18.01780     0.77985  -43.715102  169.960702   -0.126    0.153  1
RGI60-18.01841     0.77559  -43.676731  170.078851   -0.227    0.177  1
RGI60-18.00624     0.76848  -44.522810  168.641310   -0.533    0.169  1
RGI60-18.00830     0.76718  -44.507699  168.325433   -1.488    0.255  1
RGI60-18.03355     0.76106  -43.124241  170.914657   -0.019    0.185  1
RGI60-18.02157     0.75955  -43.519965  170.592012   -0.363    0.166  1
RGI60-18.03108     0.75905  -43.159554  170.889049   -0.393    0.208  1
RGI60-18.03215     0.75021  -43.292519  170.810776   -0.626    0.241  1
RGI60-18.02736     0.74933  -43.070365  171.184570   -0.742    0.295  1
RGI60-18.02396     0.74892  -43.457403  170.575356   -0.551    0.196  1
RGI60-18.02967     0.74121  -43.394124  170.655234   -0.214    0.180  1
RGI60-18.02385     0.74066  -43.446461  170.348993   -0.319    0.216  1
RGI60-18.03300     0.73637  -43.275816  170.636521   -0.277    0.175  1
RGI60-18.00187     0.73459  -44.581646  168.001435   -0.344    0.183  1
RGI60-18.01625     0.73387  -43.992504  169.883940   -0.465    0.180  1
RGI60-18.03512     0.73267  -44.374006  168.573882   -0.329    0.168  1
RGI60-18.03142     0.73217  -43.326019  170.626808   -0.663    0.215  1
RGI60-18.00665     0.72418  -44.464934  168.493212   -0.491    0.220  1
RGI60-18.01014     0.72287  -44.454360  168.734505   -0.314    0.227  1
RGI60-18.03239     0.72219  -43.354714  170.987719   -0.618    0.249  1
RGI60-18.00785     0.71896  -44.513749  168.355440    0.116    0.268  1
RGI60-18.00186     0.71720  -44.566802  167.983260   -0.156    0.237  1
RGI60-18.01369     0.71317  -44.173649  168.987132    0.007    0.201  1
RGI60-18.03451     0.71064  -44.593885  168.170204    0.061    0.151  1
RGI60-18.02302     0.70514  -43.417932  170.356557   -0.197    0.214  1
RGI60-18.03449     0.70241  -44.498762  168.375683   -0.436    0.173  1
RGI60-18.02839     0.70184  -42.999941  171.384537    0.008    0.293  1
RGI60-18.02423     0.70042  -43.482250  170.419930   -0.161    0.208  1
RGI60-18.03332     0.69118  -43.233126  170.847132   -0.681    0.252  1
RGI60-18.02851     0.68958  -42.977786  171.390816    0.394    0.236  1
RGI60-18.01962     0.68490  -43.839575  169.882730   -0.184    0.244  1
RGI60-18.02801     0.68396  -42.983931  171.273131   -0.129    0.222  1
RGI60-18.00676     0.68089  -44.460908  168.622511   -0.376    0.175  1
RGI60-18.02607     0.67561  -43.605796  170.403242   -0.358    0.185  1
RGI60-18.01249     0.67533  -43.958654  169.673129   -0.350    0.173  1
RGI60-18.02431     0.67346  -43.391936  170.287661   -0.498    0.185  1
RGI60-18.01020     0.67198  -44.422027  168.749128   -0.078    0.188  1
RGI60-18.02199     0.67156  -43.594952  170.089068   -0.083    0.284  1
RGI60-18.03423     0.67065  -43.358495  170.711095   -0.629    0.204  1
RGI60-18.01248     0.67040  -43.959614  169.658822   -0.405    0.175  1
RGI60-18.02426     0.66971  -43.508652  170.150978   -0.572    0.174  1
RGI60-18.00717     0.66839  -44.485766  168.507243   -0.072    0.229  1
RGI60-18.01875     0.66637  -43.866263  169.845229   -0.479    0.196  1
RGI60-18.01739     0.66578  -43.809844  170.052189   -0.308    0.185  1
RGI60-18.00985     0.66535  -44.359117  168.806262    0.038    0.205  1
RGI60-18.02439     0.66530  -43.416743  170.569341   -0.498    0.198  1
RGI60-18.00362     0.66358  -44.749732  167.987031   -0.166    0.171  1
RGI60-18.01246     0.66329  -43.967124  169.704318   -0.695    0.209  1
RGI60-18.00009     0.66255  -39.291241  175.569575   -0.244    0.152  1
RGI60-18.01419     0.66188  -44.017855  169.590858   -0.491    0.183  1
RGI60-18.03438     0.66141  -43.720178  170.036613   -0.247    0.187  1
RGI60-18.02421     0.65932  -43.467462  170.255212   -0.008    0.191  1
RGI60-18.02393     0.65915  -43.473024  170.465222   -0.073    0.251  1
RGI60-18.03432     0.65830  -43.965984  169.645141   -0.227    0.157  1
RGI60-18.01815     0.65664  -43.738353  170.014059   -0.390    0.182  1
RGI60-18.00269     0.65385  -44.827997  167.760301   -0.302    0.201  1
RGI60-18.01960     0.65370  -43.674010  170.055094   -0.082    0.197  1
RGI60-18.01882     0.65319  -43.766052  169.985947   -0.352    0.190  1
RGI60-18.00177     0.65295  -44.571271  167.991774   -0.495    0.258  1
RGI60-18.03297     0.65143  -43.286125  170.651169   -0.264    0.182  1
RGI60-18.00848     0.64978  -44.437000  168.354759   -0.712    0.190  1
RGI60-18.02308     0.64576  -43.445422  170.621573   -0.480    0.181  1
RGI60-18.00304     0.64524  -44.800553  167.713952   -0.199    0.403  1
RGI60-18.00010     0.64482  -39.280389  175.553947   -0.303    0.152  1
RGI60-18.01035     0.64465  -44.331602  168.729178   -0.097    0.416  1
RGI60-18.01592     0.64342  -43.787401  169.800350   -0.190    0.207  1
RGI60-18.01956     0.64242  -43.828830  169.885538    0.882    0.373  1
RGI60-18.01360     0.63979  -44.163443  168.834039   -0.581    0.194  1
RGI60-18.00383     0.63574  -44.742243  168.062674    0.077    0.173  1
RGI60-18.01370     0.63237  -44.167441  168.980503   -0.106    0.239  1
RGI60-18.01901     0.62854  -43.846803  169.853946   -0.544    0.204  1
RGI60-18.00911     0.62798  -44.323348  168.446039   -0.767    0.200  1
RGI60-18.03105     0.62349  -43.171888  170.929969   -0.556    0.247  1
RGI60-18.02947     0.62111  -43.101987  170.930108   -0.291    0.196  1
RGI60-18.00736     0.61327  -44.413740  168.445129   -0.253    0.156  1
RGI60-18.03299     0.61115  -43.283159  170.624222   -0.401    0.194  1
RGI60-18.03036     0.60935  -43.348301  170.866115   -0.355    0.196  1
RGI60-18.01869     0.60888  -43.836752  169.867399    0.021    0.279  1
RGI60-18.01264     0.60752  -44.238719  168.868578   -0.264    0.176  1
RGI60-18.01835     0.60568  -43.808089  169.923929   -0.452    0.238  1
RGI60-18.01881     0.60563  -43.682330  170.074504   -0.354    0.224  1
RGI60-18.00986     0.60288  -44.361522  168.701619   -0.538    0.187  1
RGI60-18.03136     0.60245  -43.201883  170.955296   -0.712    0.279  1
RGI60-18.02133     0.60027  -43.497022  170.595444   -0.280    0.171  1
RGI60-18.03216     0.59713  -43.212482  170.899149   -0.386    0.235  1
RGI60-18.01865     0.59422  -43.782227  169.923533   -0.024    0.167  1
RGI60-18.02071     0.59380  -43.888701  169.790838   -0.245    0.249  1
RGI60-18.01908     0.59291  -43.871944  169.839683   -0.195    0.202  1
RGI60-18.02200     0.59289  -43.604267  170.281965   -0.330    0.195  1
RGI60-18.02446     0.58777  -43.592198  170.096564    0.032    0.414  1
RGI60-18.01138     0.58549  -44.061900  169.508144   -0.396    0.182  1
RGI60-18.00823     0.58504  -44.499148  168.412356   -0.593    0.180  1
RGI60-18.02398     0.57534  -43.583867  170.268453   -0.827    0.303  1
RGI60-18.02457     0.57507  -43.489187  170.139612   -0.238    0.154  1
RGI60-18.01598     0.57131  -43.783545  169.801808   -0.198    0.189  1
RGI60-18.03051     0.56576  -43.339452  170.887344    0.028    0.193  1
RGI60-18.00334     0.56471  -44.789220  167.942107   -0.225    0.212  1
RGI60-18.00568     0.56251  -44.598350  168.249422   -0.395    0.166  1
RGI60-18.01825     0.56007  -43.743510  169.970112   -0.157    0.163  1
RGI60-18.02161     0.55905  -43.483455  170.610173   -0.542    0.192  1
RGI60-18.02413     0.55763  -43.562773  170.290693   -0.431    0.246  1
RGI60-18.00799     0.55590  -44.468768  168.394819   -0.456    0.176  1
RGI60-18.02153     0.55521  -43.563729  170.555954   -0.231    0.165  1
RGI60-18.02160     0.55392  -43.504478  170.592881   -0.278    0.169  1
RGI60-18.01150     0.55315  -44.000850  169.130305   -0.508    0.246  1
RGI60-18.02496     0.55291  -43.401679  170.544631   -0.466    0.195  1
RGI60-18.01235     0.55271  -43.970004  169.695843   -0.346    0.209  1
RGI60-18.00538     0.55171  -44.647469  168.384068   -0.450    0.350  1
RGI60-18.01605     0.55163  -43.785862  169.700942   -0.301    0.178  1
RGI60-18.02350     0.55085  -43.609401  170.015530   -0.660    0.214  1
RGI60-18.01607     0.55077  -43.787893  169.714267   -0.276    0.250  1
RGI60-18.02643     0.54606  -43.451178  170.433435   -1.828    0.351  1
RGI60-18.01194     0.54376  -43.988121  169.550987   -0.307    0.182  1
RGI60-18.00931     0.54329  -44.560102  168.477045   -0.282    0.167  1
RGI60-18.03126     0.54030  -43.323907  170.615372   -0.796    0.194  1
RGI60-18.02459     0.54024  -43.478603  170.389962   -0.291    0.205  1
RGI60-18.02380     0.53877  -43.546241  170.434508   -0.337    0.185  1
RGI60-18.01838     0.53339  -43.775786  169.981104   -0.333    0.198  1
RGI60-18.00810     0.53323  -44.504381  168.389736   -0.370    0.175  1
RGI60-18.03121     0.53016  -43.167819  170.914555   -0.140    0.324  1
RGI60-18.03283     0.52910  -43.316166  171.010618    0.003    0.236  1
RGI60-18.02373     0.52872  -43.596015  170.272017   -0.783    0.259  1
RGI60-18.02456     0.52846  -43.469058  170.155061   -0.790    0.253  1
RGI60-18.00497     0.52828  -44.673531  168.223062   -0.142    0.241  1
RGI60-18.00802     0.52767  -44.505303  168.383361   -0.529    0.177  1
RGI60-18.00929     0.52691  -44.557701  168.449556   -0.225    0.177  1
RGI60-18.00224     0.52331  -44.848799  167.848239    0.209    0.175  1
RGI60-18.02425     0.52273  -43.467902  170.421240   -0.174    0.215  1
RGI60-18.01032     0.52256  -44.553967  168.634629   -0.153    0.151  1
RGI60-18.00536     0.52126  -44.612473  168.419350   -0.779    0.227  1
RGI60-18.03130     0.52112  -43.260336  170.859876   -0.591    0.237  1
RGI60-18.00623     0.51976  -44.536577  168.597506   -0.024    0.171  1
RGI60-18.02479     0.51736  -43.377376  170.325269   -0.418    0.213  1
RGI60-18.01588     0.51694  -43.794757  169.748875   -0.206    0.194  1
RGI60-18.02896     0.51648  -42.916133  171.511210   -0.265    0.217  1
RGI60-18.01357     0.51579  -44.169602  168.892450   -0.202    0.182  1
RGI60-18.01415     0.51546  -44.147395  169.058713   -0.023    0.258  1
RGI60-18.01945     0.51345  -43.741985  169.987067   -0.128    0.170  1
RGI60-18.00062     0.51147  -44.760947  168.036987   -0.117    0.209  1
RGI60-18.00781     0.50879  -44.487225  168.362775   -0.392    0.201  1
RGI60-18.01152     0.50755  -44.043409  169.705273   -0.533    0.204  1
RGI60-18.00014     0.50725  -39.295587  175.561903   -0.154    0.152  1
RGI60-18.03081     0.50489  -43.315286  170.761910   -0.440    0.195  1
RGI60-18.01862     0.50368  -43.670064  169.997672   -0.176    0.188  1
RGI60-18.02461     0.50110  -43.412218  170.574838   -0.394    0.179  1
RGI60-18.02424     0.50092  -43.479759  170.591421   -0.221    0.184  1
RGI60-18.00539     0.50070  -44.621910  168.417932   -0.326    0.186  1
RGI60-18.00363     0.49862  -44.745116  167.999041   -0.116    0.187  1
RGI60-18.02399     0.49296  -43.436480  170.521236   -0.043    0.223  1
RGI60-18.01774     0.49096  -43.727339  169.755568   -0.454    0.249  1
RGI60-18.02509     0.48861  -43.426876  170.611607   -0.722    0.255  1
RGI60-18.01450     0.48852  -44.114381  169.003138   -0.104    0.233  1
RGI60-18.00630     0.48846  -44.517768  168.630090   -0.731    0.210  1
RGI60-18.00176     0.48731  -44.581330  167.985613   -0.663    0.285  1
RGI60-18.02065     0.48674  -43.890982  169.799397   -0.333    0.207  1
RGI60-18.01876     0.48563  -43.651040  170.098959   -0.376    0.187  1
RGI60-18.01671     0.48558  -43.826712  169.614440   -0.183    0.235  1
RGI60-18.02791     0.48520  -42.994942  171.417734   -0.446    0.262  1
RGI60-18.01895     0.48471  -43.834787  169.857292   -0.127    0.195  1
RGI60-18.02231     0.48319  -43.412141  170.582733   -0.378    0.194  1
