Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-10.03275     2.38410   62.529412  140.869869   -0.966    0.207  1
RGI60-10.03645     2.37600   58.650793  161.255148   -0.417    0.162  1
RGI60-10.04062     2.37418   55.838407  160.407609   -0.590    0.149  1
RGI60-10.02430     2.36340   49.767484   88.100879   -0.373    0.171  1
RGI60-10.02746     2.34040   46.897580   91.521766   -0.496    0.170  1
RGI60-10.02816     2.32830   49.687562   91.430407   -0.666    0.180  1
RGI60-10.04066     2.31635   55.819657  160.405108   -0.225    0.127  1
RGI60-10.02441     2.30948   49.745683   87.829017   -0.624    0.169  1
RGI60-10.03552     2.28600   58.133144  160.781839   -0.135    0.134  1
RGI60-10.02706     2.27959   48.646345   90.984634   -0.866    0.165  1
RGI60-10.04023     2.27716   56.113034  160.423788   -0.448    0.134  1
RGI60-10.02229     2.27458   48.360322   88.554678   -0.811    0.185  1
RGI60-10.03752     2.26080   58.488491  160.934251   -0.131    0.136  1
RGI60-10.03163     2.25540   65.211810  146.008888   -0.740    0.221  1
RGI60-10.02722     2.25284   48.641910   90.785824   -0.599    0.151  1
RGI60-10.03407     2.22840   62.125383  141.320878   -0.837    0.184  1
RGI60-10.01935     2.22660   49.154477   87.731721   -0.309    0.144  1
RGI60-10.02711     2.22125   48.625337   90.961297   -0.537    0.152  1
RGI60-10.01062     2.21423   50.062864   87.536335   -0.461    0.156  1
RGI60-10.02232     2.21138   48.374234   88.531764   -0.425    0.155  1
RGI60-10.00291     2.20629   68.383529  128.501486   -0.810    0.182  1
RGI60-10.02368     2.19030   49.828263   89.729940   -0.710    0.167  1
RGI60-10.03983     2.18970   56.663760  159.608978   -0.439    0.151  1
RGI60-10.01714     2.17299   50.135583   87.646047   -0.095    0.155  1
RGI60-10.02809     2.16945   49.709188   91.335871   -0.194    0.214  1
