Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-05.10315  7531.71780   81.286868  -15.210067   -0.155    0.040  1
RGI60-05.10749   738.35246   82.673506  -37.935346   -0.217    0.053  1
RGI60-05.00459   599.93088   65.932789  -50.838015   -0.844    0.091  1
RGI60-05.13995   582.56142   66.257160  -36.252068   -0.271    0.079  1
RGI60-05.00460   573.09336   65.949315  -51.371082   -0.795    0.091  1
RGI60-05.16072   560.84582   71.216432  -26.555958   -0.118    0.061  1
RGI60-05.10148   552.42176   80.671899  -21.760399   -0.364    0.069  1
RGI60-05.08054   515.31618   76.863856  -67.592069   -0.286    0.058  1
RGI60-05.08390   504.28942   80.851942  -64.030154   -0.308    0.051  1
RGI60-05.00789   479.85198   66.297864  -51.948728   -0.793    0.110  1
RGI60-05.00817   476.87141   66.151898  -52.445935   -0.709    0.095  1
RGI60-05.00458   474.36568   66.022701  -50.587107   -0.599    0.083  1
RGI60-05.10862   473.93837   82.853961  -31.558664   -0.386    0.076  1
RGI60-05.08041   439.78916   76.967160  -68.780368   -0.826    0.084  1
RGI60-05.10194   417.69346   81.492138  -29.886943   -0.441    0.079  1
RGI60-05.10766   401.94827   82.439837  -39.036855   -0.186    0.064  1
RGI60-05.08057   395.05979   76.804944  -68.502811   -0.429    0.064  1
RGI60-05.10735   392.30623   82.519284  -35.546828   -0.207    0.062  1
RGI60-05.10634   387.76161   82.291917  -43.486746   -0.290    0.076  1
RGI60-05.10617   372.99484   82.468460  -43.995129   -0.353    0.074  1
RGI60-05.17145   350.58904   71.766834  -25.825561   -0.145    0.068  1
RGI60-05.16062   327.82939   71.329162  -26.960423   -0.221    0.072  1
RGI60-05.13666   311.32557   68.882401  -26.632826   -0.427    0.066  1
RGI60-05.10762   308.81514   82.401787  -37.539868   -0.258    0.067  1
RGI60-05.10747   296.82479   82.654648  -36.755705   -0.338    0.067  1
