Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-02.13924     1.42988   45.380881 -121.718832   -0.354    0.151  1
RGI60-02.13218     1.42778   62.904841 -130.173936   -0.704    0.174  1
RGI60-02.05931     1.42719   51.902689 -118.301693   -0.239    0.171  1
RGI60-02.07587     1.42693   52.582247 -117.257252   -0.917    0.207  1
RGI60-02.01410     1.42585   50.549775 -118.103440   -0.528    0.181  1
RGI60-02.08009     1.42408   52.759583 -118.834606   -0.371    0.158  1
RGI60-02.01369     1.42274   50.536002 -123.359551   -0.327    0.148  1
RGI60-02.06635     1.42260   52.165157 -118.876995   -0.152    0.164  1
RGI60-02.05449     1.42240   51.749535 -118.136860   -0.437    0.222  1
RGI60-02.08921     1.42202   53.082456 -119.076231   -0.435    0.163  1
RGI60-02.01773     1.42068   50.682516 -124.043791   -0.390    0.165  1
RGI60-02.01879     1.42039   50.725018 -124.585510   -0.053    0.155  1
RGI60-02.06726     1.42007   52.193154 -118.933894   -0.233    0.158  1
RGI60-02.04402     1.41878   51.053354 -125.414232   -0.306    0.142  1
RGI60-02.01641     1.41813   50.612321 -123.886527   -0.385    0.159  1
RGI60-02.01758     1.41812   50.642210 -124.648810   -0.307    0.166  1
RGI60-02.12492     1.41786   61.999686 -128.174649   -0.714    0.175  1
RGI60-02.03978     1.41590   51.313125 -117.885802   -0.379    0.173  1
RGI60-02.04362     1.41561   51.281359 -125.214641   -0.317    0.144  1
RGI60-02.04888     1.41346   51.602901 -125.256240   -0.451    0.154  1
RGI60-02.17029     1.41340   48.591704 -113.729385    0.266    0.170  1
RGI60-02.13635     1.41167   61.845210 -127.634598   -0.646    0.179  1
RGI60-02.07914     1.41089   52.722081 -119.908201   -0.645    0.163  1
RGI60-02.09357     1.41076   53.241854 -127.164004   -0.467    0.188  1
RGI60-02.04359     1.41063   51.242215 -125.388558   -0.223    0.145  1
RGI60-02.03280     1.40778   51.129980 -125.786441   -0.344    0.159  1
RGI60-02.07602     1.40635   52.574731 -119.949707   -1.092    0.196  1
RGI60-02.10993     1.40609   54.569808 -129.424038   -0.435    0.198  1
RGI60-02.02244     1.40607   50.850597 -125.133444   -0.210    0.144  1
RGI60-02.07757     1.40603   52.667110 -126.628705   -0.513    0.186  1
RGI60-02.17103     1.40503   46.178563 -121.470398   -0.029    0.130  1
RGI60-02.06987     1.40452   52.275561 -126.518748   -0.474    0.167  1
RGI60-02.17381     1.40411   48.662930 -121.510063   -0.486    0.158  1
RGI60-02.07750     1.40226   52.664358 -119.870903   -0.323    0.157  1
RGI60-02.06200     1.40162   52.006494 -117.249722   -0.449    0.181  1
RGI60-02.03490     1.40129   51.195248 -126.091528   -0.440    0.159  1
RGI60-02.01456     1.40105   50.446401 -123.693234   -0.345    0.148  1
RGI60-02.09034     1.40042   53.142544 -119.275877   -0.130    0.202  1
RGI60-02.06202     1.39959   52.008385 -117.220076   -0.580    0.215  1
RGI60-02.06489     1.39952   51.918281 -126.241838   -0.112    0.139  1
RGI60-02.04027     1.39941   51.321438 -126.381842   -0.163    0.146  1
RGI60-02.12234     1.39929   58.245075 -125.143754   -0.661    0.190  1
RGI60-02.11210     1.39823   54.789343 -129.300249   -0.759    0.192  1
RGI60-02.09701     1.39812   53.437816 -127.763845   -0.270    0.158  1
RGI60-02.12955     1.39726   61.759911 -128.862454   -0.327    0.164  1
RGI60-02.12417     1.39507   52.083112 -117.795252   -0.871    0.207  1
RGI60-02.06978     1.39458   52.275419 -117.383359   -0.488    0.239  1
RGI60-02.02530     1.39451   50.939261 -117.044311   -0.464    0.170  1
RGI60-02.03171     1.39333   51.105115 -125.223895   -0.334    0.174  1
RGI60-02.10132     1.39328   53.786925 -128.092512   -0.223    0.152  1
RGI60-02.11370     1.39277   55.731060 -126.706906   -1.127    0.256  1
RGI60-02.04211     1.39258   51.408205 -118.009933   -0.143    0.170  1
RGI60-02.08599     1.38988   52.962728 -127.640220   -0.255    0.170  1
RGI60-02.01803     1.38982   50.696194 -118.213571   -0.438    0.167  1
RGI60-02.04746     1.38835   51.560141 -117.714353   -0.475    0.185  1
RGI60-02.05476     1.38813   51.737969 -118.847941   -0.166    0.161  1
RGI60-02.10130     1.38657   53.844439 -128.121650   -0.349    0.147  1
RGI60-02.03061     1.38638   51.084356 -126.290733   -0.252    0.153  1
RGI60-02.07549     1.38631   52.569007 -117.254894   -0.909    0.192  1
RGI60-02.02056     1.38596   50.744219 -124.732075   -0.156    0.179  1
RGI60-02.00094     1.38547   49.664506 -122.552133   -1.073    0.234  1
RGI60-02.18760     1.38519   43.156149 -109.617256   -0.799    0.213  1
RGI60-02.08759     1.38389   52.963608 -120.435368   -0.228    0.156  1
RGI60-02.07334     1.38303   52.452500 -118.926211   -0.376    0.166  1
RGI60-02.02451     1.38235   50.903395 -117.420958   -0.360    0.171  1
RGI60-02.11397     1.38104   55.865289 -127.527150   -0.840    0.188  1
RGI60-02.00681     1.38076   50.186742 -117.193283   -0.624    0.203  1
RGI60-02.02635     1.38023   50.785759 -123.640638   -1.019    0.249  1
RGI60-02.08130     1.38011   52.810283 -119.549364   -0.367    0.197  1
RGI60-02.08245     1.37867   52.799324 -127.479640   -0.263    0.160  1
RGI60-02.02278     1.37736   50.879837 -125.183781   -0.147    0.147  1
RGI60-02.18480     1.37554   48.126626 -121.099712   -0.094    0.138  1
RGI60-02.09592     1.37471   53.369864 -128.223079   -0.527    0.177  1
RGI60-02.17098     1.37455   46.209153 -121.531585   -0.010    0.132  1
RGI60-02.09960     1.37426   53.684853 -127.985825   -0.480    0.154  1
RGI60-02.13323     1.37337   63.584321 -130.923424   -0.486    0.198  1
RGI60-02.09874     1.37322   53.594002 -127.475666   -0.932    0.201  1
RGI60-02.00674     1.37211   50.176923 -123.311479   -0.377    0.148  1
RGI60-02.11095     1.37157   54.662488 -129.237650   -0.689    0.200  1
RGI60-02.07320     1.37149   52.443058 -117.749702   -0.070    0.168  1
RGI60-02.00510     1.37090   50.081651 -123.546931   -0.514    0.175  1
RGI60-02.05394     1.37064   51.737638 -125.259991   -0.233    0.145  1
RGI60-02.11787     1.36934   57.104512 -128.122020   -1.318    0.235  1
RGI60-02.08387     1.36891   52.906290 -120.747939   -0.404    0.173  1
RGI60-02.12481     1.36885   62.160150 -128.032807   -0.367    0.164  1
RGI60-02.03401     1.36851   51.171004 -116.299353   -0.432    0.194  1
RGI60-02.07949     1.36616   52.735390 -127.259701   -0.382    0.170  1
RGI60-02.01232     1.36573   50.484322 -124.051942   -0.491    0.181  1
RGI60-02.05020     1.36500   51.648858 -125.130684   -0.476    0.144  1
RGI60-02.11476     1.36480   55.985168 -127.220573   -1.128    0.241  1
RGI60-02.11423     1.36251   55.868918 -127.372963   -0.670    0.191  1
RGI60-02.05955     1.36242   51.908927 -126.381929   -0.237    0.158  1
RGI60-02.09400     1.36233   53.277562 -127.629417   -0.981    0.214  1
RGI60-02.09007     1.36233   53.127773 -120.465235   -0.529    0.184  1
RGI60-02.05535     1.36211   51.772992 -118.212332   -0.316    0.172  1
RGI60-02.11690     1.36135   56.726701 -127.355076   -1.375    0.250  1
RGI60-02.05943     1.36120   51.905308 -126.403379   -0.204    0.154  1
RGI60-02.00317     1.36027   49.915606 -122.176358   -1.265    0.235  1
RGI60-02.07555     1.35997   52.568427 -119.705769   -0.777    0.177  1
RGI60-02.18798     1.35943   43.121999 -109.596089   -0.837    0.212  1
RGI60-02.10876     1.35912   54.522312 -129.447367   -0.540    0.189  1
RGI60-02.11544     1.35908   56.079625 -127.308461   -0.811    0.185  1
RGI60-02.04803     1.35810   51.570875 -116.610185   -0.640    0.202  1
RGI60-02.04345     1.35787   51.452118 -124.649380   -0.545    0.162  1
RGI60-02.11465     1.35782   55.978747 -127.613618   -0.855    0.195  1
RGI60-02.09432     1.35752   53.217203 -128.220586   -0.376    0.148  1
RGI60-02.03984     1.35609   51.336167 -126.789214   -0.393    0.158  1
RGI60-02.03831     1.35575   51.292549 -116.195515   -0.610    0.213  1
RGI60-02.12479     1.35360   62.084797 -127.976470   -0.886    0.191  1
RGI60-02.05151     1.35250   51.358569 -126.173999   -0.367    0.155  1
RGI60-02.05038     1.34921   51.640505 -118.861303   -0.358    0.168  1
RGI60-02.16498     1.34728   41.420208 -122.187870   -0.154    0.140  1
RGI60-02.07633     1.34637   52.599363 -126.666891   -0.630    0.203  1
RGI60-02.06809     1.34592   52.222891 -126.436766   -0.072    0.154  1
RGI60-02.05145     1.34457   51.304173 -126.097299   -0.235    0.154  1
RGI60-02.00680     1.34291   50.185354 -123.046629   -0.378    0.147  1
RGI60-02.05083     1.34208   51.670829 -126.567725   -0.532    0.176  1
RGI60-02.01649     1.34086   50.640474 -118.191124   -0.693    0.195  1
RGI60-02.04703     1.34043   51.550011 -116.595337   -0.518    0.195  1
RGI60-02.08138     1.33853   52.810042 -120.046947   -0.482    0.165  1
RGI60-02.12196     1.33815   58.219950 -125.171830   -0.634    0.187  1
RGI60-02.07024     1.33796   52.279344 -117.623172   -0.804    0.183  1
RGI60-02.00985     1.33682   50.371332 -123.008218   -0.401    0.156  1
RGI60-02.18059     1.33585   48.517831 -121.062364   -0.222    0.151  1
RGI60-02.02671     1.33432   50.963772 -123.407532   -0.798    0.164  1
RGI60-02.00226     1.33404   49.816319 -121.980608   -0.070    0.167  1
RGI60-02.12452     1.33374   54.557021 -129.300778   -0.292    0.178  1
RGI60-02.14307     1.33314   46.868165 -121.813603   -0.334    0.136  1
RGI60-02.02762     1.33286   50.990123 -125.160972   -0.399    0.145  1
RGI60-02.04110     1.33255   51.366943 -124.619468   -0.251    0.158  1
RGI60-02.05259     1.33209   51.695669 -125.865222   -0.279    0.172  1
RGI60-02.12608     1.33200   62.137475 -127.950842   -0.752    0.183  1
RGI60-02.05696     1.33151   51.771142 -117.920451   -0.816    0.198  1
RGI60-02.11833     1.33105   57.384534 -124.146869   -0.729    0.178  1
RGI60-02.03310     1.33032   51.135604 -124.937794   -0.187    0.147  1
RGI60-02.01159     1.33004   50.431161 -123.868659   -0.404    0.147  1
RGI60-02.03491     1.32977   51.192560 -126.112249   -0.071    0.145  1
RGI60-02.02749     1.32886   50.959798 -123.508970   -0.895    0.190  1
RGI60-02.08112     1.32873   52.764477 -120.068854   -0.416    0.170  1
RGI60-02.18758     1.32832   43.242406 -109.686052   -0.891    0.201  1
RGI60-02.07796     1.32817   52.682828 -127.420801   -0.223    0.160  1
RGI60-02.12727     1.32734   62.119806 -128.114945   -1.006    0.195  1
RGI60-02.04913     1.32731   51.609707 -125.152420   -0.374    0.146  1
RGI60-02.13636     1.32717   61.881506 -127.666665   -0.559    0.199  1
RGI60-02.12148     1.32657   58.148765 -125.022253    0.063    0.180  1
RGI60-02.06950     1.32423   52.222960 -118.905160   -0.197    0.162  1
RGI60-02.00999     1.32419   50.385625 -123.715905   -0.266    0.154  1
RGI60-02.02274     1.32346   50.874511 -123.247566   -0.992    0.199  1
RGI60-02.01622     1.32318   50.610367 -124.108866   -0.381    0.164  1
RGI60-02.01858     1.32088   50.717719 -115.321530   -0.576    0.205  1
RGI60-02.04593     1.32057   51.512721 -126.563334   -0.401    0.156  1
RGI60-02.09383     1.32046   53.273006 -128.504192   -1.725    0.300  1
RGI60-02.08500     1.31940   52.945791 -126.907370   -0.167    0.163  1
RGI60-02.01347     1.31866   50.313866 -123.173607   -0.529    0.164  1
RGI60-02.04731     1.31835   51.543007 -116.450878   -0.125    0.179  1
RGI60-02.07840     1.31834   52.697403 -119.845616   -0.510    0.159  1
RGI60-02.06947     1.31667   52.260684 -126.255673   -0.641    0.176  1
RGI60-02.12272     1.31576   58.274734 -125.219757   -0.383    0.171  1
RGI60-02.00908     1.31567   50.313732 -123.809667   -0.805    0.207  1
RGI60-02.06150     1.31563   51.929560 -117.124148   -0.329    0.172  1
RGI60-02.06318     1.31550   52.042275 -126.425086   -0.435    0.177  1
RGI60-02.10884     1.31506   54.529049 -129.106866   -0.463    0.168  1
RGI60-02.12465     1.31424   62.198509 -127.966515   -0.467    0.176  1
RGI60-02.11288     1.31396   54.958194 -128.223202   -0.074    0.165  1
RGI60-02.12227     1.31383   58.245546 -125.099545   -0.249    0.170  1
RGI60-02.05723     1.31305   51.827198 -116.266952   -0.702    0.212  1
RGI60-02.08555     1.31281   52.969806 -128.124825   -3.051    0.473  1
RGI60-02.18773     1.31192   48.049334 -120.954284    0.023    0.140  1
RGI60-02.11181     1.31144   54.743281 -129.172254   -0.519    0.182  1
RGI60-02.12986     1.31112   62.455516 -126.663682    0.052    0.148  1
RGI60-02.10647     1.31095   54.272950 -129.043209   -0.379    0.184  1
RGI60-02.01136     1.31082   50.438947 -116.792561   -0.974    0.227  1
RGI60-02.00527     1.31071   50.086009 -116.486075   -0.050    0.167  1
RGI60-02.12618     1.31029   62.118254 -127.755875   -0.224    0.159  1
RGI60-02.14344     1.30989   46.836362 -121.670855   -0.252    0.150  1
RGI60-02.07208     1.30910   52.379416 -126.307470   -0.353    0.173  1
RGI60-02.03790     1.30910   51.260060 -118.545867   -0.389    0.176  1
RGI60-02.08143     1.30897   52.757722 -120.026002   -0.388    0.154  1
RGI60-02.00575     1.30773   50.112226 -117.159255   -0.472    0.178  1
RGI60-02.03054     1.30694   51.083792 -123.884399   -0.640    0.175  1
RGI60-02.03009     1.30650   51.066965 -123.722199   -0.650    0.153  1
RGI60-02.02172     1.30615   50.765530 -116.868449   -0.383    0.177  1
RGI60-02.05403     1.30392   51.736243 -118.995682   -0.291    0.178  1
RGI60-02.04350     1.30361   51.466397 -124.641132   -0.459    0.174  1
RGI60-02.07444     1.30356   52.501742 -118.972563   -0.393    0.160  1
RGI60-02.10146     1.30349   53.855342 -128.098252   -0.372    0.152  1
RGI60-02.10781     1.30292   54.457162 -129.410694   -0.882    0.194  1
RGI60-02.01911     1.30252   50.736542 -124.601269   -0.304    0.169  1
RGI60-02.09130     1.30206   53.174476 -127.393824   -0.496    0.179  1
RGI60-02.00451     1.30125   50.032828 -126.680394   -0.983    0.328  1
RGI60-02.01237     1.30105   50.482693 -123.245407   -1.358    0.245  1
RGI60-02.04707     1.29898   51.547548 -126.513347   -0.482    0.171  1
RGI60-02.12425     1.29892   50.431777 -123.782742   -0.133    0.148  1
RGI60-02.03087     1.29883   51.051745 -117.524378   -0.502    0.181  1
RGI60-02.10676     1.29865   54.297260 -128.120642   -0.779    0.178  1
RGI60-02.07733     1.29819   52.657723 -118.330834   -0.409    0.190  1
RGI60-02.13460     1.29794   64.414062 -130.739082   -0.274    0.383  1
RGI60-02.08920     1.29728   53.072790 -119.075910   -0.414    0.158  1
RGI60-02.04772     1.29585   51.564145 -124.848836   -0.402    0.151  1
RGI60-02.18761     1.29508   43.111377 -109.577942   -0.640    0.176  1
RGI60-02.07994     1.29455   52.753773 -127.376185   -0.455    0.177  1
RGI60-02.01919     1.29426   50.730158 -123.180438   -0.322    0.144  1
RGI60-02.07158     1.29172   52.344148 -117.854160   -0.304    0.170  1
RGI60-02.10022     1.29155   53.744094 -128.084863   -0.229    0.149  1
RGI60-02.02009     1.29086   50.730268 -124.023076   -0.140    0.165  1
RGI60-02.06396     1.29079   52.100205 -126.003714   -0.227    0.166  1
RGI60-02.16499     1.29059   41.414011 -122.211332   -0.264    0.140  1
RGI60-02.04044     1.29049   51.348656 -117.522565   -0.080    0.154  1
RGI60-02.03539     1.29027   51.226250 -118.373951   -0.226    0.180  1
RGI60-02.09516     1.28991   53.327958 -128.383090   -0.218    0.149  1
RGI60-02.05613     1.28975   51.791213 -126.278979   -0.145    0.149  1
RGI60-02.04592     1.28957   51.498958 -126.566252   -0.494    0.153  1
RGI60-02.08161     1.28954   52.821650 -127.276060   -1.387    0.228  1
RGI60-02.11010     1.28894   54.555630 -129.574604   -0.594    0.209  1
RGI60-02.04658     1.28888   51.531590 -124.921614   -0.403    0.163  1
RGI60-02.08233     1.28847   52.827497 -127.584408   -0.022    0.160  1
RGI60-02.02034     1.28822   50.774059 -124.665150   -0.050    0.176  1
RGI60-02.05183     1.28701   51.547719 -125.747570   -0.483    0.171  1
RGI60-02.01388     1.28683   50.549202 -123.377293   -0.483    0.158  1
RGI60-02.01759     1.28669   50.679966 -124.297259   -0.373    0.190  1
RGI60-02.02802     1.28664   51.008340 -125.829552   -0.206    0.150  1
RGI60-02.12456     1.28592   57.874120 -124.776101   -0.325    0.178  1
RGI60-02.12560     1.28534   61.882926 -127.887748   -0.526    0.178  1
RGI60-02.04174     1.28453   51.403310 -125.465968   -0.334    0.161  1
RGI60-02.08115     1.28414   52.780301 -127.687836   -2.179    0.316  1
RGI60-02.01969     1.28325   50.754949 -116.960100   -0.530    0.203  1
RGI60-02.14541     1.28314   46.509898 -121.446076    0.079    0.134  1
RGI60-02.08642     1.28266   53.010223 -126.623323   -0.502    0.186  1
RGI60-02.05136     1.28210   51.640207 -125.991248   -0.725    0.167  1
RGI60-02.18479     1.28189   48.133630 -121.105380   -0.217    0.139  1
RGI60-02.07826     1.28138   52.690592 -127.283770   -0.326    0.162  1
RGI60-02.17023     1.28112   48.624948 -113.757066   -0.351    0.170  1
RGI60-02.02700     1.28079   50.961823 -125.072041   -0.164    0.148  1
RGI60-02.02077     1.27993   50.790062 -124.569338   -0.489    0.183  1
RGI60-02.07163     1.27882   52.328292 -118.996223   -0.177    0.153  1
RGI60-02.03590     1.27881   51.054459 -124.702490   -0.531    0.168  1
RGI60-02.06382     1.27829   52.091538 -117.819239   -0.391    0.189  1
RGI60-02.07194     1.27800   52.294656 -117.476132   -0.402    0.259  1
RGI60-02.06062     1.27769   51.959903 -126.770318   -0.250    0.161  1
RGI60-02.00665     1.27678   50.179357 -122.796821   -0.210    0.151  1
RGI60-02.00969     1.27586   50.370349 -123.770855   -0.910    0.189  1
RGI60-02.17780     1.27441   48.417751 -121.054319   -0.283    0.159  1
RGI60-02.01603     1.27419   50.628666 -123.483897   -0.207    0.142  1
RGI60-02.09350     1.27416   53.263309 -126.992688   -0.656    0.208  1
RGI60-02.09071     1.27381   53.146830 -119.258809   -0.223    0.164  1
RGI60-02.04564     1.27334   51.505303 -126.890877   -0.628    0.174  1
RGI60-02.08579     1.27326   52.972315 -120.124713   -0.501    0.180  1
RGI60-02.16674     1.27325   48.929973 -114.196714   -0.103    0.224  1
RGI60-02.06502     1.27223   52.075699 -126.341654   -0.203    0.153  1
RGI60-02.07702     1.27090   52.634648 -126.605699   -0.399    0.192  1
RGI60-02.05467     1.27077   51.754066 -126.168708   -0.186    0.168  1
RGI60-02.11317     1.27033   55.137387 -128.391099   -0.521    0.165  1
RGI60-02.08824     1.26866   53.063333 -127.268285   -1.002    0.227  1
RGI60-02.00155     1.26853   49.756475 -122.415836   -0.438    0.160  1
RGI60-02.05680     1.26813   51.812701 -116.907511   -0.374    0.192  1
RGI60-02.03901     1.26801   51.274402 -126.369262    0.039    0.147  1
RGI60-02.04457     1.26693   51.471137 -124.828490   -0.328    0.157  1
RGI60-02.13164     1.26621   62.890525 -128.913449   -0.564    0.184  1
RGI60-02.10615     1.26584   54.191108 -129.041579   -0.058    0.153  1
RGI60-02.00489     1.26475   50.063911 -122.833851   -0.450    0.162  1
RGI60-02.11168     1.26347   54.714364 -129.391541   -0.525    0.183  1
RGI60-02.03583     1.26247   50.959344 -124.535463   -0.397    0.173  1
RGI60-02.09222     1.26042   53.204460 -119.510773   -0.080    0.152  1
RGI60-02.02074     1.25982   50.782915 -124.593460   -0.389    0.191  1
RGI60-02.06592     1.25954   52.155233 -126.248025   -0.072    0.154  1
RGI60-02.09618     1.25928   53.369564 -127.685603   -0.516    0.180  1
RGI60-02.11813     1.25920   57.311607 -123.994110   -0.734    0.208  1
RGI60-02.18339     1.25837   47.574730 -121.228776   -0.030    0.136  1
RGI60-02.10163     1.25531   53.870155 -128.306360   -0.931    0.245  1
RGI60-02.16912     1.25500   48.600169 -113.702029   -0.195    0.170  1
RGI60-02.09549     1.25361   53.351622 -127.393995   -1.038    0.232  1
RGI60-02.09754     1.25296   53.468461 -119.466172   -0.830    0.183  1
RGI60-02.08848     1.25280   53.067588 -127.759419    0.094    0.184  1
RGI60-02.17980     1.25179   48.246986 -120.868434    0.097    0.147  1
RGI60-02.03289     1.25123   51.145525 -124.216975   -0.741    0.192  1
RGI60-02.12288     1.25051   58.288716 -124.752154   -1.477    0.329  1
RGI60-02.03471     1.25006   51.200832 -125.781141   -0.408    0.164  1
RGI60-02.01107     1.24979   50.424861 -124.261282   -1.682    0.252  1
RGI60-02.03476     1.24833   51.202162 -116.377117   -0.372    0.220  1
RGI60-02.05473     1.24741   51.746137 -118.902665   -0.212    0.170  1
RGI60-02.06644     1.24709   52.165436 -118.719355   -0.667    0.182  1
RGI60-02.10713     1.24684   54.345791 -127.702147   -0.465    0.161  1
RGI60-02.13097     1.24431   62.656253 -127.518034   -0.242    0.159  1
RGI60-02.01115     1.24367   50.426811 -115.125277   -0.808    0.211  1
RGI60-02.02601     1.24293   50.829817 -123.898778   -0.451    0.164  1
RGI60-02.08473     1.24208   52.929147 -127.430173   -0.624    0.186  1
RGI60-02.06391     1.24112   52.092804 -117.636035   -0.390    0.194  1
RGI60-02.12251     1.24110   58.259453 -124.743566   -1.077    0.345  1
RGI60-02.10040     1.24038   53.761855 -127.793290   -0.535    0.160  1
RGI60-02.04043     1.23873   51.343837 -117.506163   -0.344    0.168  1
RGI60-02.12014     1.23853   57.912258 -124.752794   -0.387    0.172  1
RGI60-02.03051     1.23824   51.077837 -124.156592   -0.292    0.160  1
RGI60-02.03562     1.23666   51.220508 -124.686511   -0.556    0.170  1
RGI60-02.09065     1.23620   53.155371 -119.331133   -0.082    0.157  1
RGI60-02.12067     1.23614   57.996166 -125.002443   -1.413    0.313  1
RGI60-02.02849     1.23578   51.021522 -124.114118   -1.623    0.256  1
RGI60-02.08078     1.23521   52.784149 -127.616827   -0.332    0.170  1
RGI60-02.05094     1.23504   51.595586 -116.570686   -0.462    0.190  1
RGI60-02.06670     1.23468   52.174636 -126.069620   -0.263    0.152  1
RGI60-02.12198     1.23455   58.220147 -124.875967   -0.175    0.234  1
RGI60-02.01762     1.23375   50.678721 -125.056105   -0.394    0.155  1
RGI60-02.18369     1.23363   48.108105 -121.130164   -0.089    0.141  1
RGI60-02.12621     1.23330   62.114632 -127.718110   -0.825    0.208  1
RGI60-02.02167     1.23269   50.764428 -116.885437   -0.299    0.173  1
RGI60-02.02042     1.23259   50.776177 -123.129915   -0.487    0.153  1
RGI60-02.04546     1.23144   51.482752 -126.480659   -0.283    0.148  1
RGI60-02.10210     1.23016   53.901081 -129.238155   -0.809    0.310  1
RGI60-02.06393     1.22914   52.095534 -126.937562   -0.287    0.166  1
RGI60-02.04033     1.22839   51.345179 -117.781457   -0.914    0.231  1
RGI60-02.07435     1.22807   52.509638 -126.801185   -0.547    0.190  1
RGI60-02.06534     1.22805   52.127766 -126.952612   -0.221    0.166  1
RGI60-02.05480     1.22787   51.732053 -118.882795   -0.191    0.158  1
RGI60-02.01934     1.22775   50.745820 -116.940671   -0.228    0.186  1
RGI60-02.09140     1.22768   53.177739 -127.486658   -0.171    0.173  1
RGI60-02.05249     1.22642   51.692382 -117.929865   -0.302    0.177  1
RGI60-02.01162     1.22635   50.418162 -123.825261   -0.141    0.150  1
RGI60-02.09050     1.22560   53.148322 -127.465303   -0.082    0.171  1
RGI60-02.05571     1.22554   51.785166 -116.957905   -0.654    0.198  1
RGI60-02.09164     1.22284   53.177572 -128.182362   -0.899    0.182  1
RGI60-02.02060     1.22259   50.781387 -124.160443   -0.237    0.170  1
RGI60-02.04036     1.22236   51.347280 -124.702946   -0.222    0.161  1
RGI60-02.08111     1.22146   52.770974 -120.099648   -0.397    0.173  1
RGI60-02.05785     1.22081   51.853357 -116.945590   -0.463    0.194  1
RGI60-02.18478     1.22060   48.136294 -121.114274   -0.307    0.140  1
RGI60-02.02492     1.21970   50.916842 -123.605944   -0.557    0.154  1
RGI60-02.07598     1.21843   52.580470 -120.015337   -0.590    0.169  1
RGI60-02.10763     1.21838   54.435526 -129.514033    0.072    0.160  1
RGI60-02.08557     1.21795   52.971439 -126.575055   -0.391    0.187  1
RGI60-02.13505     1.21745   62.480317 -127.043607   -0.222    0.156  1
RGI60-02.01306     1.21709   50.378059 -123.425077   -0.280    0.141  1
RGI60-02.03489     1.21696   51.206532 -126.109193   -0.207    0.152  1
RGI60-02.13876     1.21685   45.352707 -121.697007   -0.072    0.131  1
RGI60-02.04956     1.21592   51.627957 -126.054323   -0.196    0.155  1
RGI60-02.06610     1.21588   52.157793 -126.722693   -0.574    0.177  1
RGI60-02.06279     1.21563   52.033904 -127.204861   -0.416    0.226  1
RGI60-02.02170     1.21429   50.791905 -116.826970   -0.416    0.177  1
RGI60-02.12130     1.21324   58.109982 -127.395836   -0.801    0.172  1
RGI60-02.16722     1.21289   48.879765 -114.085961   -0.148    0.170  1
RGI60-02.01944     1.21227   50.746799 -123.374983   -0.305    0.148  1
RGI60-02.01305     1.21216   50.319347 -123.378063   -0.546    0.173  1
RGI60-02.06883     1.21112   52.242794 -126.695317   -0.316    0.154  1
RGI60-02.06532     1.21063   52.128025 -117.122565   -0.739    0.196  1
RGI60-02.10419     1.21002   54.035980 -129.144393   -0.210    0.172  1
RGI60-02.08623     1.20976   52.995873 -126.973275    0.010    0.172  1
RGI60-02.02856     1.20924   51.024037 -117.342618   -0.052    0.174  1
RGI60-02.01513     1.20913   50.594663 -118.157445   -0.332    0.177  1
RGI60-02.02253     1.20898   50.867501 -123.134687   -0.475    0.167  1
RGI60-02.07325     1.20852   52.446508 -118.944563   -0.228    0.157  1
RGI60-02.08761     1.20750   52.989341 -120.428317    0.016    0.169  1
RGI60-02.18084     1.20749   48.587587 -121.085112   -0.439    0.161  1
RGI60-02.02234     1.20727   50.846221 -125.321687   -0.182    0.145  1
RGI60-02.08859     1.20659   53.075535 -120.618621   -0.821    0.217  1
RGI60-02.04537     1.20573   51.496026 -116.547752   -0.115    0.187  1
RGI60-02.05444     1.20477   51.721366 -126.863640   -1.575    0.279  1
RGI60-02.18476     1.20472   48.139165 -121.127719   -0.079    0.143  1
RGI60-02.05081     1.20459   51.657492 -125.364999   -0.242    0.155  1
RGI60-02.10232     1.20403   53.919219 -127.770441   -0.504    0.181  1
RGI60-02.07777     1.20390   52.651576 -119.550929   -0.281    0.162  1
RGI60-02.02280     1.20321   50.872726 -117.090808   -0.364    0.173  1
RGI60-02.06998     1.20189   52.246914 -117.971555   -0.056    0.172  1
RGI60-02.05543     1.20174   51.776713 -118.061898   -0.228    0.168  1
RGI60-02.00721     1.20153   50.216131 -123.646125   -0.089    0.140  1
RGI60-02.03138     1.20131   51.095316 -123.213402   -0.639    0.175  1
RGI60-02.04502     1.19989   51.483214 -125.494988   -0.457    0.182  1
RGI60-02.03947     1.19923   51.323908 -124.708037   -0.749    0.192  1
RGI60-02.12081     1.19920   58.010482 -125.083262   -0.654    0.197  1
RGI60-02.01731     1.19908   50.626329 -123.804828   -0.359    0.149  1
RGI60-02.09870     1.19830   53.590199 -127.497727   -0.928    0.180  1
RGI60-02.13524     1.19777   61.773583 -128.647727   -0.747    0.173  1
RGI60-02.09927     1.19628   53.647076 -128.128127   -0.491    0.185  1
RGI60-02.07392     1.19620   52.481209 -126.833193   -0.399    0.192  1
RGI60-02.01261     1.19582   50.492279 -124.017195   -0.519    0.159  1
RGI60-02.04543     1.19532   51.475280 -126.460549   -0.468    0.168  1
RGI60-02.11129     1.19365   54.680835 -129.116700   -0.429    0.177  1
RGI60-02.02055     1.19345   50.760785 -124.732984    0.023    0.190  1
RGI60-02.04777     1.19250   51.560005 -126.949689   -0.249    0.154  1
