Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-12.00061     1.98672   43.216059   42.532984   -0.529    0.154  1
RGI60-12.00153     1.98640   42.953054   43.242860   -0.227    0.199  1
RGI60-12.01876     1.98217   38.249389   47.836374   -0.128    0.136  1
RGI60-12.00294     1.97319   43.239839   41.601729   -0.447    0.165  1
RGI60-12.00140     1.95823   43.201598   42.880168   -0.541    0.170  1
RGI60-12.00535     1.95444   42.897146   43.454589   -0.843    0.214  1
RGI60-12.00961     1.93818   43.117311   42.493312   -0.600    0.161  1
RGI60-12.00612     1.92429   43.324372   42.632479   -0.742    0.167  1
RGI60-12.00411     1.91429   42.742757   43.775881   -0.571    0.190  1
RGI60-12.00594     1.89407   43.217289   42.267097   -0.761    0.177  1
RGI60-12.00909     1.88831   43.233072   42.234159   -0.818    0.175  1
RGI60-12.00192     1.88667   43.089550   43.229684   -0.377    0.226  1
RGI60-12.00932     1.86708   42.751509   43.887151   -0.592    0.192  1
RGI60-12.00454     1.85261   43.326898   41.426797   -1.291    0.211  1
RGI60-12.00222     1.84750   43.197164   42.052037   -0.861    0.195  1
RGI60-12.00188     1.83864   43.373187   42.401405   -0.100    0.151  1
RGI60-12.00937     1.83217   43.051901   42.962166   -0.370    0.184  1
RGI60-12.01210     1.82887   43.179157   42.558666   -0.554    0.160  1
RGI60-12.00798     1.81663   42.802965   43.627101   -0.556    0.199  1
RGI60-12.01161     1.81149   43.225533   42.318326   -0.864    0.191  1
RGI60-12.01141     1.80087   43.127988   42.908953   -0.687    0.187  1
RGI60-12.00191     1.78703   42.707616   44.531227   -0.228    0.167  1
RGI60-12.00233     1.78417   42.911296   42.653889   -0.603    0.167  1
RGI60-12.01442     1.75653   42.507780   45.653417   -0.645    0.188  1
RGI60-12.00311     1.75242   42.746028   44.132779   -0.529    0.183  1
RGI60-12.00853     1.75061   43.226521   41.772076   -0.439    0.153  1
RGI60-12.01198     1.72916   43.078129   43.047622   -0.910    0.192  1
RGI60-12.00546     1.72457   43.193392   42.785528   -0.630    0.178  1
RGI60-12.00189     1.71900   43.219231   42.002235   -0.982    0.190  1
RGI60-12.01275     1.68719   42.873501   43.546459   -0.719    0.199  1
RGI60-12.00581     1.67827   43.293688   41.900190   -0.670    0.183  1
RGI60-12.00063     1.65980   43.225353   41.692253   -0.756    0.174  1
RGI60-12.01455     1.65779   42.500267   45.791742   -0.684    0.176  1
RGI60-12.00945     1.65034   43.344991   41.307138   -0.818    0.274  1
RGI60-12.01875     1.64814   38.261421   47.796281   -0.232    0.159  1
RGI60-12.01435     1.64216   42.543432   45.597739   -0.362    0.234  1
RGI60-12.01193     1.63329   42.897314   43.343719   -0.800    0.196  1
RGI60-12.00228     1.62996   43.354783   41.400255   -0.879    0.191  1
RGI60-12.01205     1.62500   43.263593   42.862051   -0.384    0.167  1
RGI60-12.00032     1.62045   43.329032   42.612793   -0.479    0.157  1
RGI60-12.00534     1.61983   42.999502   43.405647   -0.262    0.186  1
RGI60-12.00069     1.61960   42.867623   43.494944   -0.309    0.201  1
RGI60-12.01251     1.59451   42.724088   44.507624   -0.334    0.163  1
RGI60-12.00591     1.57694   42.878619   43.470569   -0.296    0.177  1
RGI60-12.00856     1.57691   43.018666   43.152644   -0.096    0.174  1
RGI60-12.00180     1.57492   42.831029   43.770993   -0.645    0.188  1
RGI60-12.00011     1.55460   42.697775   44.400460   -0.123    0.168  1
RGI60-12.00180     1.54566   42.800796   43.757908   -0.416    0.259  1
RGI60-12.01433     1.54036   42.546624   45.553684   -0.553    0.189  1
RGI60-12.00790     1.50769   43.222259   42.209423   -0.560    0.166  1
RGI60-12.00396     1.48687   43.078023   43.201290   -0.121    0.174  1
RGI60-12.00930     1.47053   43.209609   41.690742   -0.640    0.188  1
RGI60-12.00303     1.45189   43.256602   42.842538   -0.558    0.178  1
RGI60-12.00382     1.44044   42.701474   44.465367   -0.102    0.158  1
RGI60-12.00636     1.42859   42.935228   42.508362   -0.383    0.169  1
RGI60-12.00707     1.41814   43.381068   41.564966   -0.682    0.187  1
RGI60-12.01440     1.41571   42.512845   45.618811   -0.748    0.211  1
RGI60-12.00872     1.41187   43.242801   41.645662   -0.399    0.178  1
RGI60-12.00537     1.38042   43.397447   41.240951   -0.541    0.221  1
RGI60-12.00150     1.38022   43.197037   42.475224   -0.722    0.171  1
RGI60-12.01021     1.37259   43.425384   41.283363   -1.473    0.445  1
RGI60-12.00869     1.37048   43.053006   43.110522   -0.205    0.199  1
RGI60-12.00352     1.36812   43.388867   41.199283   -1.019    0.304  1
RGI60-12.00209     1.36558   42.846263   43.599680   -0.975    0.250  1
RGI60-12.00389     1.35747   42.915811   43.328566   -0.901    0.214  1
RGI60-12.01264     1.34950   42.777106   43.824107   -0.481    0.193  1
RGI60-12.00214     1.34244   43.379623   41.546665   -0.991    0.227  1
RGI60-12.01025     1.33476   42.696125   44.535717   -0.089    0.167  1
RGI60-12.00904     1.33337   43.250663   42.454231   -0.803    0.191  1
RGI60-12.00576     1.33225   43.169713   42.965325   -0.418    0.167  1
RGI60-12.00887     1.32184   43.333106   42.368884   -0.440    0.169  1
RGI60-12.00256     1.32053   42.968083   43.426248   -0.083    0.174  1
RGI60-12.00410     1.31174   42.895071   42.758714   -1.166    0.226  1
RGI60-12.00209     1.31007   42.869235   43.573876   -0.763    0.211  1
RGI60-12.00761     1.30785   43.234797   42.435990   -0.612    0.166  1
RGI60-12.00185     1.30490   43.243449   42.741219   -0.656    0.188  1
RGI60-12.00533     1.29894   43.256802   42.431466   -0.795    0.172  1
RGI60-12.00147     1.28878   42.949081   43.564993   -0.882    0.213  1
RGI60-12.00305     1.27542   43.136097   42.850571   -0.301    0.182  1
RGI60-12.01151     1.26990   43.421937   41.111080   -1.751    0.448  1
RGI60-12.00544     1.26863   43.367327   41.268817   -0.657    0.314  1
RGI60-12.00267     1.25895   43.234837   42.875399   -0.502    0.167  1
RGI60-12.00266     1.25176   42.746948   44.413492   -0.233    0.175  1
RGI60-12.00835     1.24975   43.250013   42.367387   -0.829    0.180  1
RGI60-12.00751     1.24358   42.875536   43.403264   -0.237    0.198  1
RGI60-12.01878     1.21176   38.281533   47.826215   -0.095    0.154  1
RGI60-12.01287     1.20089   43.215948   42.286862   -0.685    0.190  1
RGI60-12.00867     1.18376   43.220074   41.605742   -0.435    0.164  1
RGI60-12.00315     1.18185   43.144489   42.917499   -0.505    0.170  1
RGI60-12.00943     1.18128   42.741301   44.113790   -0.723    0.195  1
RGI60-12.01029     1.18124   43.192088   41.808629   -0.540    0.182  1
RGI60-12.00464     1.18088   43.273783   42.848900   -0.393    0.193  1
RGI60-12.01181     1.18041   43.305317   41.503846   -1.237    0.202  1
RGI60-12.00539     1.17790   43.224601   42.149007   -0.531    0.170  1
RGI60-12.01407     1.17747   42.685933   44.845229   -0.337    0.231  1
RGI60-12.01705     1.17620   32.345598   50.079421   -0.018    0.181  1
RGI60-12.00220     1.17178   43.061715   43.120122   -0.098    0.204  1
RGI60-12.00578     1.16102   43.233580   42.204817   -0.728    0.179  1
RGI60-12.00809     1.15990   43.126496   42.476379   -0.651    0.174  1
RGI60-12.00237     1.15514   42.951015   43.537709   -0.914    0.231  1
RGI60-12.01287     1.15252   43.217028   42.243948   -0.799    0.185  1
RGI60-12.00389     1.15062   42.901845   43.323806   -0.470    0.189  1
RGI60-12.00400     1.14442   42.861316   43.586898   -0.819    0.235  1
RGI60-12.01116     1.13739   42.993987   43.382176   -0.172    0.179  1
RGI60-12.01152     1.13555   43.224316   42.098529   -0.910    0.191  1
RGI60-12.00850     1.11887   42.934094   42.551137   -0.347    0.158  1
RGI60-12.00595     1.11799   43.085553   43.212971   -0.189    0.195  1
RGI60-12.01083     1.11037   43.176270   41.803712   -0.732    0.168  1
RGI60-12.01497     1.09889   42.326333   46.206069   -0.365    0.165  1
RGI60-12.00345     1.09111   43.338649   42.538727   -0.665    0.185  1
RGI60-12.00497     1.08001   43.278860   42.837613   -0.669    0.179  1
RGI60-12.01269     1.07848   43.104058   43.216104   -0.664    0.225  1
RGI60-12.01796     1.07507   33.333743   49.327163   -0.006    0.187  1
RGI60-12.00761     1.06820   43.247074   42.437003   -0.797    0.169  1
RGI60-12.00593     1.06459   42.929134   42.561850   -0.167    0.164  1
RGI60-12.01878     1.05853   38.266661   47.809117   -0.222    0.152  1
RGI60-12.00181     1.05822   43.213100   41.961530   -0.788    0.186  1
RGI60-12.00692     1.05700   43.151436   42.893451   -0.497    0.183  1
RGI60-12.01497     1.04242   42.303309   46.187177   -0.838    0.225  1
RGI60-12.00033     1.03952   43.022537   42.992201   -0.057    0.207  1
RGI60-12.01504     1.03734   42.349119   46.266662   -0.597    0.189  1
RGI60-12.00774     1.02989   43.248212   42.858984   -0.472    0.233  1
RGI60-12.01625     1.02988   43.802602   40.217776   -1.555    0.363  1
RGI60-12.00400     1.02975   42.860162   43.563051   -0.680    0.205  1
RGI60-12.01655     1.02067   43.677604   40.577331   -1.053    0.313  1
RGI60-12.00477     1.01409   43.163567   42.460743   -0.667    0.193  1
RGI60-12.01312     1.01069   37.507089   43.960025   -1.299    0.301  1
RGI60-12.00153     1.00621   42.955995   43.260682   -0.200    0.210  1
RGI60-12.00925     1.00138   43.174017   42.166427   -0.471    0.169  1
RGI60-12.00861     0.99919   43.435105   40.993403   -1.211    0.285  1
RGI60-12.01095     0.99824   43.067390   43.005729   -0.144    0.204  1
RGI60-12.01503     0.99778   42.346592   46.252024   -0.764    0.207  1
RGI60-12.00042     0.98658   43.337376   42.406605   -0.028    0.159  1
RGI60-12.00950     0.98636   42.802553   43.833750   -0.454    0.219  1
RGI60-12.00569     0.98138   43.090772   42.104407   -0.535    0.160  1
RGI60-12.00992     0.97943   42.770044   43.692882   -0.581    0.196  1
RGI60-12.00910     0.97857   42.982653   43.396732   -0.444    0.188  1
RGI60-12.00226     0.97542   42.755503   44.167228   -0.382    0.191  1
RGI60-12.01196     0.96916   43.193891   42.143736   -0.362    0.163  1
RGI60-12.00137     0.96848   43.280741   42.949401   -0.660    0.210  1
RGI60-12.00698     0.96556   42.918578   42.640033   -0.649    0.203  1
RGI60-12.00137     0.96511   43.300202   42.965054   -0.332    0.195  1
RGI60-12.01145     0.95034   42.814299   43.859518   -0.563    0.214  1
RGI60-12.01174     0.95034   43.018869   43.234552   -0.642    0.232  1
RGI60-12.00137     0.94396   43.263780   42.913984   -0.440    0.182  1
RGI60-12.00418     0.94143   43.245247   41.788363   -0.611    0.185  1
RGI60-12.00671     0.94110   43.362089   42.405894   -0.088    0.160  1
RGI60-12.01274     0.94012   43.090434   43.070050   -0.066    0.194  1
RGI60-12.00422     0.93815   42.941518   42.485367   -0.520    0.194  1
RGI60-12.00675     0.93425   43.132682   42.467398   -0.314    0.173  1
RGI60-12.01050     0.93116   42.811382   43.847429   -0.827    0.240  1
RGI60-12.00717     0.92535   43.214721   41.863102   -0.649    0.204  1
RGI60-12.01048     0.92325   43.130937   42.348294   -0.653    0.181  1
RGI60-12.00455     0.92011   43.143042   42.107781   -0.558    0.182  1
RGI60-12.01317     0.91705   37.488741   44.012501   -0.556    0.311  1
RGI60-12.01063     0.91687   43.209764   41.805489   -0.669    0.196  1
RGI60-12.00673     0.91332   43.214185   42.415482   -0.571    0.179  1
RGI60-12.00994     0.91301   43.333501   41.582502   -0.477    0.196  1
RGI60-12.00419     0.91233   43.422388   41.089712   -0.707    0.411  1
RGI60-12.01516     0.90669   42.316942   46.224260   -0.195    0.183  1
RGI60-12.00893     0.90595   43.124790   42.095496   -0.833    0.190  1
RGI60-12.01237     0.89598   43.255781   42.084991   -0.649    0.200  1
RGI60-12.00755     0.89182   42.736177   44.149916   -0.242    0.185  1
RGI60-12.01857     0.88626   36.326628   50.751884   -0.257    0.189  1
RGI60-12.00945     0.88588   43.362550   41.353109   -0.461    0.265  1
RGI60-12.00956     0.87990   43.103887   42.690879   -0.487    0.174  1
RGI60-12.00418     0.87941   43.244180   41.774311   -0.671    0.187  1
RGI60-12.00223     0.87591   43.412603   41.113176   -2.394    1.304  1
RGI60-12.01845     0.87199   36.363841   50.959696   -0.266    0.187  1
RGI60-12.00328     0.86867   42.566650   44.300906   -0.500    0.193  1
RGI60-12.00992     0.86614   42.796288   43.679162   -0.825    0.218  1
RGI60-12.00137     0.86451   43.271023   42.921925   -0.354    0.176  1
RGI60-12.00571     0.85958   43.152556   43.087440   -0.440    0.213  1
RGI60-12.01014     0.85692   42.917934   42.624784   -0.598    0.179  1
RGI60-12.01516     0.85603   42.314987   46.202956   -0.684    0.212  1
RGI60-12.00304     0.84951   42.554905   43.960242   -0.100    0.189  1
RGI60-12.01616     0.84914   41.169363   47.991684   -0.491    0.173  1
RGI60-12.00825     0.84880   42.989526   43.406436   -0.741    0.252  1
RGI60-12.00992     0.84765   42.782723   43.681852   -0.439    0.192  1
RGI60-12.00223     0.84743   43.409316   41.099598   -0.871    0.417  1
RGI60-12.00296     0.83216   42.909208   43.311302   -0.408    0.196  1
RGI60-12.01385     0.82052   42.622848   44.753805   -0.860    0.206  1
RGI60-12.00053     0.81590   43.252717   41.668892   -0.686    0.206  1
RGI60-12.00914     0.81422   43.280046   41.195352   -1.028    0.324  1
RGI60-12.00444     0.80874   43.252782   42.894027   -0.629    0.224  1
RGI60-12.01278     0.80719   43.204910   42.136909   -0.721    0.186  1
RGI60-12.00755     0.80646   42.741622   44.161114   -0.268    0.185  1
RGI60-12.01441     0.80533   42.513592   45.642603   -0.759    0.226  1
RGI60-12.01617     0.80415   43.958517   39.897407   -1.703    0.307  1
RGI60-12.00607     0.79867   43.181848   42.595811   -0.650    0.201  1
RGI60-12.00597     0.79730   43.227596   42.252922   -0.584    0.186  1
RGI60-12.00398     0.78505   43.115176   42.095270   -0.532    0.190  1
RGI60-12.00630     0.78505   42.915413   42.586519   -0.567    0.182  1
RGI60-12.00844     0.78418   42.739855   44.073771   -0.574    0.209  1
RGI60-12.01668     0.78353   43.537551   40.497884   -1.255    0.345  1
RGI60-12.00675     0.77972   43.139764   42.452747   -0.437    0.177  1
RGI60-12.00299     0.77750   43.174158   41.825091   -0.698    0.248  1
RGI60-12.00511     0.77497   43.112111   42.076818   -0.606    0.188  1
RGI60-12.00814     0.77263   43.335193   41.418461   -0.552    0.184  1
RGI60-12.00992     0.77186   42.796016   43.717662   -0.575    0.263  1
RGI60-12.01258     0.76945   43.140076   42.738743   -0.478    0.190  1
RGI60-12.01093     0.76393   43.341762   42.395669   -0.068    0.165  1
RGI60-12.00422     0.76044   42.933617   42.492631   -0.469    0.176  1
RGI60-12.00863     0.75961   43.226152   42.769110   -0.685    0.245  1
RGI60-12.00607     0.75856   43.176518   42.583374   -0.837    0.225  1
RGI60-12.00741     0.75823   42.688067   44.488640    0.012    0.171  1
RGI60-12.00480     0.75810   42.821930   43.653211   -0.569    0.212  1
RGI60-12.01222     0.75703   43.217278   41.623951   -0.526    0.192  1
RGI60-12.01558     0.75216   41.902577   46.860978   -0.518    0.239  1
RGI60-12.00633     0.75215   42.926866   43.191259   -0.571    0.239  1
RGI60-12.01064     0.75152   42.721156   44.433353   -0.531    0.205  1
RGI60-12.01652     0.75132   43.704262   40.460380   -1.227    0.336  1
RGI60-12.01199     0.75060   43.231220   42.754159   -0.864    0.233  1
RGI60-12.01060     0.74782   43.219980   41.792665   -0.498    0.192  1
RGI60-12.01130     0.74781   43.285086   41.886626   -0.586    0.173  1
RGI60-12.01797     0.74728   33.341587   49.313517   -0.242    0.179  1
RGI60-12.00684     0.74351   43.258001   41.885067   -0.906    0.198  1
RGI60-12.00066     0.74314   43.280466   42.929347   -0.339    0.176  1
RGI60-12.00398     0.73972   43.141325   42.120643   -0.323    0.166  1
RGI60-12.00076     0.73359   43.211839   41.677005   -0.505    0.184  1
RGI60-12.01506     0.73244   42.359601   46.295137   -0.275    0.167  1
RGI60-12.01030     0.73230   43.270298   41.889443   -0.322    0.166  1
RGI60-12.01609     0.73145   41.272486   48.013538   -0.160    0.159  1
RGI60-12.00042     0.72875   43.306131   42.410105   -0.495    0.173  1
RGI60-12.01047     0.72090   43.277527   41.495844   -0.389    0.169  1
RGI60-12.01456     0.72006   42.493015   45.777533   -0.557    0.195  1
RGI60-12.00898     0.71903   43.162545   42.591462   -0.600    0.201  1
RGI60-12.00598     0.70863   43.244758   42.093846   -0.765    0.212  1
RGI60-12.00608     0.70855   42.895053   43.392370   -0.226    0.187  1
RGI60-12.00173     0.70782   42.839547   43.754434   -0.806    0.224  1
RGI60-12.00914     0.70633   43.284864   41.184723   -1.494    0.284  1
RGI60-12.00482     0.70510   43.239327   42.455732   -0.619    0.194  1
RGI60-12.00160     0.70403   42.727736   43.810753   -0.629    0.226  1
RGI60-12.01097     0.70321   43.110408   42.538249   -0.624    0.191  1
RGI60-12.01188     0.70226   43.313742   41.514080   -1.158    0.238  1
RGI60-12.00838     0.69730   43.166798   42.931140   -0.581    0.248  1
RGI60-12.00433     0.69674   43.219221   41.641830   -0.667    0.193  1
RGI60-12.00110     0.69553   42.614083   43.761825   -0.497    0.205  1
RGI60-12.00304     0.69333   42.550356   43.927023   -0.717    0.218  1
RGI60-12.00517     0.69316   42.797440   43.637427   -0.440    0.194  1
RGI60-12.00860     0.68781   43.233146   41.776556   -0.585    0.192  1
RGI60-12.00932     0.68611   42.738285   43.873957    0.076    0.213  1
RGI60-12.00066     0.68265   43.302666   42.953800   -0.321    0.202  1
RGI60-12.00609     0.68138   43.106741   42.072520   -0.495    0.191  1
RGI60-12.01277     0.68072   42.721432   44.135939   -0.437    0.205  1
RGI60-12.00042     0.67977   43.324964   42.399365   -0.267    0.169  1
RGI60-12.01595     0.67582   41.869400   46.920823   -0.613    0.280  1
RGI60-12.00410     0.67561   42.898867   42.763100   -0.906    0.228  1
RGI60-12.01607     0.67405   41.217739   47.851037   -0.083    0.164  1
RGI60-12.00075     0.67365   43.226190   42.874531   -0.600    0.216  1
RGI60-12.00791     0.67263   42.746311   44.431457   -0.576    0.188  1
RGI60-12.00145     0.66339   43.343395   41.419704   -1.035    0.231  1
RGI60-12.00264     0.66124   42.841887   43.666765   -0.829    0.234  1
RGI60-12.00863     0.64970   43.246352   42.724567   -0.762    0.286  1
RGI60-12.00650     0.64433   43.339149   41.836110   -0.616    0.177  1
