Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-11.01450    82.15202   46.502835    8.019186   -1.211    0.132  1
RGI60-11.02822    56.43104   45.950213    7.803093   -0.848    0.117  1
RGI60-11.01478    31.31231   46.516899    8.121407   -1.073    0.140  1
RGI60-11.03643    24.17477   45.875149    6.922663   -0.994    0.138  1
RGI60-11.01328    23.80865   46.566913    8.164711   -1.589    0.201  1
RGI60-11.01827    19.27341   46.434797    7.957544   -1.419    0.205  1
RGI60-11.01346    18.82971   46.567632    8.067356   -0.995    0.150  1
RGI60-11.00106    17.77280   47.099084   12.696692   -1.330    0.169  1
RGI60-11.02766    16.69050   45.964746    7.291082   -0.826    0.131  1
RGI60-11.00746    16.61806   46.848887   10.757034   -0.708    0.123  1
RGI60-11.01238    15.82483   46.623596    8.396499   -1.103    0.154  1
RGI60-11.01946    15.79859   46.392946    9.942304   -1.026    0.141  1
RGI60-11.02739    15.34967   45.991507    7.615652   -0.913    0.147  1
RGI60-11.01198    14.80450   46.658751    8.372579   -0.822    0.141  1
RGI60-11.02773    14.30332   45.993634    7.870506   -0.611    0.116  1
RGI60-11.02630    14.01803   46.052071    7.646449   -0.902    0.150  1
RGI60-11.03638    13.79261   45.943927    6.999941   -1.049    0.167  1
RGI60-11.01702    13.16642   46.475429    7.802698   -1.146    0.146  1
RGI60-11.01275    12.67916   46.609609    8.173537   -1.025    0.146  1
RGI60-11.00872    12.14148   46.821104    8.855434   -1.072    0.161  1
RGI60-11.02801    11.60857   45.956579    7.457320   -1.474    0.202  1
RGI60-11.03646    11.41814   45.856732    6.866381   -0.235    0.106  1
RGI60-11.01974    11.32556   46.391831   10.589660   -0.916    0.145  1
RGI60-11.03005    10.98471   45.812918    6.845830   -0.494    0.133  1
RGI60-11.02709    10.47905   46.006321    7.548217   -0.612    0.128  1
RGI60-11.02922    10.39779   45.908977    7.833315   -0.427    0.121  1
RGI60-11.02437    10.09244   46.164796   10.540827   -1.446    0.170  1
RGI60-11.01698     9.39687   46.472849    7.931848   -1.008    0.158  1
RGI60-11.00666     9.32821   46.906203   10.891122   -0.953    0.151  1
RGI60-11.02704     9.27517   46.033608    7.909487   -0.532    0.121  1
RGI60-11.02715     9.17742   46.010943    7.580383   -0.622    0.129  1
RGI60-11.01270     9.01680   46.614292    8.119333   -0.594    0.132  1
RGI60-11.00887     8.93601   46.785441   10.989663   -1.151    0.163  1
RGI60-11.00719     8.55590   46.876237   10.818024   -0.913    0.154  1
RGI60-11.03651     8.40136   45.792803    6.787334   -0.760    0.143  1
RGI60-11.00135     8.27274   47.106575   12.382861   -0.775    0.148  1
RGI60-11.03698     8.12196   45.984665    6.995706   -0.635    0.125  1
RGI60-11.02624     8.11337   46.064713    7.896038   -0.448    0.123  1
RGI60-11.03039     8.11123   45.648327    7.001455   -0.909    0.143  1
RGI60-11.01144     8.04200   46.698895    8.426565   -0.869    0.166  1
RGI60-11.00897     8.03331   46.800305   10.758385   -1.100    0.172  1
RGI60-11.03001     7.81655   45.829728    6.898001   -0.262    0.123  1
RGI60-11.00846     7.81287   46.819431   10.739057   -0.818    0.148  1
RGI60-11.02119     7.79716   46.372661    9.847720   -0.684    0.129  1
RGI60-11.02072     7.71283   46.383903    7.511982   -1.291    0.165  1
RGI60-11.03466     7.68559   45.915168    6.987806   -0.974    0.161  1
RGI60-11.02495     7.61127   46.128938    7.859785   -0.445    0.123  1
RGI60-11.01797     7.42306   46.459051    8.016145   -1.023    0.165  1
RGI60-11.02596     7.40511   46.080750    7.878517   -0.390    0.127  1
RGI60-11.02796     7.23152   45.974802    7.423997   -0.728    0.147  1
RGI60-11.03642     7.22121   45.883831    6.974957   -1.218    0.187  1
RGI60-11.00945     7.14608   46.782430   10.944641   -0.846    0.145  1
RGI60-11.02793     6.96551   45.969425    7.039870   -0.902    0.161  1
RGI60-11.02890     6.90107   45.924355    7.322840   -1.098    0.176  1
RGI60-11.02245     6.88206   46.308528    9.701080   -1.413    0.206  1
RGI60-11.02902     6.78107   45.926040    7.759313   -0.346    0.123  1
RGI60-11.02460     6.74915   46.154112   10.575684   -1.208    0.170  1
RGI60-11.02819     6.70242   45.964689    7.696385   -1.109    0.164  1
RGI60-11.00597     6.33068   46.951423   11.183217   -1.113    0.179  1
RGI60-11.02593     6.12658   46.081919    7.678099   -0.584    0.137  1
RGI60-11.02051     6.05690   46.388740    9.885185   -0.731    0.160  1
RGI60-11.02477     6.04262   46.147416   10.517903   -0.895    0.145  1
RGI60-11.02740     6.01839   45.996827    7.026340   -0.600    0.124  1
RGI60-11.02843     5.87658   45.957293    7.586722   -0.353    0.129  1
RGI60-11.01222     5.83061   46.643581    8.149007   -0.548    0.132  1
RGI60-11.02144     5.82589   46.367868    9.978215   -0.640    0.133  1
RGI60-11.01622     5.75110   46.493884    7.836042   -1.388    0.197  1
RGI60-11.02507     5.74584   46.134399    7.720556   -0.602    0.135  1
RGI60-11.02787     5.66787   45.974616    7.488505   -0.706    0.146  1
RGI60-11.02774     5.41920   45.992057    7.388882   -0.782    0.146  1
RGI60-11.01806     5.38383   46.456017   10.634023   -0.865    0.155  1
RGI60-11.03676     5.36541   45.006098    6.251993   -0.220    0.214  1
RGI60-11.00687     5.35889   46.895619   10.854646   -0.570    0.135  1
RGI60-11.02746     5.33554   46.008061    7.928062   -0.850    0.142  1
RGI60-11.00116     5.32552   47.117666   12.330929   -0.632    0.149  1
RGI60-11.03110     5.31720   45.524908    7.285052   -0.324    0.129  1
RGI60-11.01876     5.28620   46.438313    8.330189   -1.249    0.196  1
RGI60-11.02490     5.23188   46.129595    7.695949   -0.448    0.131  1
RGI60-11.03684     5.14839   44.938126    6.377555   -0.877    0.161  1
RGI60-11.03648     5.10167   45.846112    6.811098   -0.407    0.136  1
RGI60-11.03647     4.89730   45.860100    6.846366   -0.282    0.122  1
RGI60-11.01791     4.84495   46.463149    7.825725   -0.703    0.141  1
RGI60-11.02711     4.82462   46.035607    7.873065   -0.378    0.127  1
RGI60-11.02173     4.82061   46.362752    9.955336   -0.626    0.134  1
RGI60-11.01509     4.80879   46.531815    8.197572   -1.575    0.227  1
RGI60-11.02515     4.72634   46.127975   10.599264   -1.162    0.178  1
RGI60-11.01246     4.70189   46.634017    8.436446   -0.785    0.163  1
RGI60-11.02194     4.66765   46.353558    9.931895   -0.868    0.160  1
RGI60-11.02209     4.66366   46.351606    9.846261   -0.992    0.178  1
RGI60-11.02584     4.62583   46.076310    7.597522   -0.661    0.146  1
RGI60-11.02006     4.49478   46.397928    7.867818   -0.952    0.161  1
RGI60-11.02858     4.44301   45.941460    7.898350   -0.732    0.191  1
RGI60-11.02172     4.40677   46.365116    9.902187   -0.698    0.150  1
RGI60-11.01473     4.36226   46.536992   10.661834   -0.933    0.171  1
RGI60-11.00958     4.34806   46.776719   10.894040   -0.718    0.149  1
RGI60-11.00278     4.25513   47.057360   12.245434   -0.699    0.158  1
RGI60-11.00141     4.24068   47.103695   12.287761   -1.061    0.187  1
RGI60-11.03662     4.21758   45.421094    6.880966   -1.061    0.177  1
RGI60-11.03308     4.15412   44.905251    6.377909   -1.034    0.198  1
RGI60-11.01863     4.14952   46.433733   10.628562   -0.723    0.151  1
RGI60-11.01550     4.10862   46.518445    7.946042   -0.458    0.148  1
RGI60-11.01604     4.05540   46.493240   10.569509   -0.794    0.169  1
RGI60-11.02558     4.01003   46.110089    7.731027   -0.377    0.138  1
RGI60-11.00787     3.96348   46.842425   10.790694   -0.515    0.136  1
RGI60-11.03546     3.85806   45.320752    6.754587   -0.597    0.134  1
RGI60-11.02749     3.81906   46.002991    7.423379   -0.977    0.177  1
RGI60-11.00781     3.81835   46.857683   10.160306   -1.066    0.179  1
RGI60-11.01565     3.79607   46.506593   10.477442   -0.873    0.156  1
RGI60-11.02645     3.73929   46.068507    7.712496   -0.783    0.156  1
RGI60-11.03124     3.70710   45.505101    7.025046   -1.089    0.174  1
RGI60-11.00311     3.69069   47.065412   11.663619   -0.544    0.193  1
RGI60-11.03020     3.65373   45.784413    6.818146   -0.218    0.125  1
RGI60-11.02924     3.64590   45.899516    7.021786   -0.766    0.183  1
RGI60-11.00487     3.64405   46.998200   11.079538   -0.865    0.157  1
RGI60-11.02810     3.62158   45.967044    7.525505   -1.448    0.232  1
RGI60-11.00415     3.58514   47.015213   11.857422   -0.343    0.165  1
RGI60-11.03671     3.56967   45.290912    6.631244   -0.787    0.146  1
RGI60-11.02918     3.56752   45.917635    7.723703   -0.405    0.135  1
RGI60-11.03667     3.46142   45.343554    6.757917   -0.705    0.145  1
RGI60-11.03675     3.44461   45.001416    6.219057   -0.624    0.367  1
RGI60-11.02812     3.32686   45.978927    7.562206   -0.494    0.143  1
RGI60-11.00295     3.24925   47.082746   11.119263   -0.906    0.171  1
RGI60-11.00161     3.24070   47.095268   12.358184   -0.575    0.147  1
RGI60-11.02569     3.22521   46.106996    7.847663   -0.161    0.135  1
RGI60-11.01570     3.21853   46.503991   10.520133   -0.726    0.160  1
RGI60-11.02916     3.20490   45.909878    7.044082   -0.678    0.151  1
RGI60-11.02427     3.18034   46.193376   10.529475   -1.056    0.184  1
RGI60-11.00376     3.17876   47.044493   11.127119   -0.986    0.185  1
RGI60-11.00943     3.17520   46.790201   10.834077   -0.581    0.145  1
RGI60-11.03154     3.11940   45.481230    7.061833   -1.062    0.176  1
RGI60-11.01678     3.11892   46.487847    7.865952   -1.015    0.194  1
RGI60-11.03182     3.10680   45.334891    7.116034   -0.720    0.169  1
RGI60-11.03672     3.09010   45.263142    6.617256   -0.926    0.175  1
RGI60-11.00957     3.08390   46.781328   10.811020   -1.177    0.194  1
RGI60-11.03687     3.04079   44.858755    6.337490   -0.975    0.261  1
RGI60-11.00399     3.03056   47.023140   11.882743   -0.113    0.167  1
RGI60-11.00469     2.94470   46.999670   11.791392   -0.446    0.174  1
RGI60-11.00190     2.93967   47.085089   12.378444   -0.685    0.158  1
RGI60-11.03111     2.91780   45.528934    7.343106   -0.446    0.145  1
RGI60-11.02249     2.88858   46.320231    7.225361   -1.282    0.189  1
RGI60-11.00804     2.87809   46.852414   10.076636   -0.969    0.156  1
RGI60-11.02755     2.87213   45.996972    7.448501   -0.375    0.144  1
RGI60-11.00067     2.86793   47.129036   12.689444   -0.635    0.174  1
RGI60-11.00994     2.85660   46.784474    8.539357   -0.711    0.170  1
RGI60-11.01834     2.83501   46.451169   10.708513   -1.157    0.217  1
RGI60-11.01187     2.81425   46.684945    8.466569   -0.662    0.174  1
RGI60-11.03683     2.81105   44.952638    6.352380   -0.789    0.188  1
RGI60-11.03427     2.77523   45.369849    6.780457   -0.839    0.147  1
RGI60-11.03147     2.74985   45.495759    7.054697   -1.013    0.186  1
RGI60-11.03674     2.74188   45.160409    6.159998   -1.525    0.248  1
RGI60-11.00068     2.73845   47.132221   12.345318   -0.827    0.176  1
RGI60-11.00088     2.73385   47.122874   12.726933   -0.507    0.156  1
RGI60-11.01621     2.71931   46.499701    7.769251   -0.623    0.172  1
RGI60-11.02064     2.71312   46.394950    8.326306   -1.186    0.227  1
RGI60-11.00524     2.68380   46.977412   11.744706   -0.424    0.176  1
RGI60-11.02285     2.58599   46.298704    9.641849   -1.141    0.231  1
RGI60-11.00871     2.57306   46.813803   11.047330   -0.724    0.174  1
RGI60-11.02385     2.54641   46.241187    8.098343   -0.924    0.176  1
RGI60-11.00541     2.53407   46.974042   11.152842   -0.763    0.160  1
