Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-04.05006    51.67737   71.938201  -76.482108   -0.365    0.111  1
RGI60-04.04912    50.47492   71.825644  -76.763062   -0.418    0.104  1
RGI60-04.05939    50.36570   69.087777  -69.603438   -0.663    0.123  1
RGI60-04.00215    50.07244   64.148832  -65.722201   -0.781    0.104  1
RGI60-04.04010    49.92660   71.791813  -75.072305   -0.582    0.119  1
RGI60-04.05014    49.55061   71.960645  -77.168106   -0.449    0.118  1
RGI60-04.03369    49.43727   70.936850  -71.797643   -0.377    0.119  1
RGI60-04.03268    48.99377   70.501966  -71.943361   -0.600    0.137  1
RGI60-04.04086    48.49170   71.784423  -76.095629   -0.719    0.105  1
RGI60-04.00022    47.98046   62.239292  -66.488126   -0.817    0.120  1
RGI60-04.05024    47.90954   72.237695  -76.956197   -0.560    0.120  1
RGI60-04.05692    46.91206   67.251513  -65.134597   -0.530    0.136  1
RGI60-04.01905    46.48133   66.945649  -64.114863   -0.710    0.116  1
RGI60-04.01371    46.11254   65.954268  -63.112175   -0.784    0.103  1
RGI60-04.00428    45.39388   70.199049  -70.481334   -0.468    0.114  1
RGI60-04.07171    45.22855   73.609354  -80.542676   -0.625    0.118  1
RGI60-04.06095    45.05524   69.448276  -69.722791   -0.544    0.117  1
RGI60-04.01920    45.05280   67.003433  -64.350953   -0.771    0.142  1
RGI60-04.06971    44.95142   72.976925  -77.335768   -0.873    0.115  1
RGI60-04.01379    44.89433   65.984402  -63.224851   -0.831    0.106  1
RGI60-04.04036    44.81823   72.075152  -75.574888   -0.537    0.106  1
RGI60-04.03025    44.50148   70.012789  -69.307189   -0.501    0.136  1
RGI60-04.05723    43.69022   66.676935  -65.462193   -0.810    0.146  1
RGI60-04.04085    43.06123   71.795965  -75.938984   -0.656    0.108  1
RGI60-04.00467    42.78325   70.287622  -69.855241   -0.376    0.126  1
RGI60-04.00196    42.67051   62.567932  -66.841068   -0.875    0.125  1
RGI60-04.05266    42.64884   73.179549  -81.698841   -0.355    0.122  1
RGI60-04.05701    42.52140   66.854868  -64.923622   -0.889    0.156  1
RGI60-04.02643    42.31332   68.060717  -67.449915   -0.644    0.125  1
RGI60-04.03266    42.26297   70.562595  -71.867724   -0.502    0.135  1
RGI60-04.05022    41.99791   72.161100  -76.627612   -0.474    0.117  1
RGI60-04.03169    41.74441   70.815383  -70.962378   -0.874    0.142  1
RGI60-04.01779    41.36195   66.496301  -64.614803   -0.919    0.136  1
RGI60-04.06122    41.30588   69.383307  -69.269203   -0.620    0.122  1
RGI60-04.06184    40.90145   70.370469  -74.643471   -1.430    0.142  1
RGI60-04.05941    40.86056   69.132758  -69.621530   -0.794    0.127  1
RGI60-04.02884    40.84677   69.677528  -68.976769   -0.643    0.146  1
RGI60-04.07107    40.49908   73.537537  -79.233285   -0.492    0.107  1
RGI60-04.03277    40.24148   70.661127  -72.177837   -0.591    0.142  1
RGI60-04.05017    40.04870   72.077540  -77.305592   -0.590    0.119  1
RGI60-04.00433    39.81584   70.288086  -69.676780   -0.559    0.129  1
RGI60-04.05650    39.08750   66.590302  -65.520138   -0.641    0.136  1
RGI60-04.06160    38.97438   69.492184  -69.006649   -0.580    0.132  1
RGI60-04.04505    38.89385   66.487503  -63.433618   -0.841    0.114  1
RGI60-04.05734    38.25632   66.909095  -65.770970   -0.850    0.125  1
RGI60-04.05614    38.11416   66.744186  -65.234050   -0.752    0.150  1
RGI60-04.03998    37.41790   72.056773  -74.923230   -0.609    0.123  1
RGI60-04.04532    37.03036   66.265358  -63.085487   -1.033    0.122  1
RGI60-04.00557    36.60695   70.410078  -70.878988   -0.531    0.126  1
RGI60-04.06975    36.45270   73.475791  -78.271056   -0.445    0.118  1
RGI60-04.04977    35.60294   72.197232  -76.466498   -0.630    0.130  1
RGI60-04.03269    35.28450   70.475370  -72.045589   -0.470    0.137  1
RGI60-04.04515    34.85474   66.211982  -63.234146   -1.006    0.124  1
RGI60-04.03515    34.53884   70.996786  -72.422053   -0.519    0.126  1
RGI60-04.03235    34.28829   70.780573  -71.766687   -0.327    0.121  1
RGI60-04.00566    34.24717   70.277963  -70.835841   -0.513    0.121  1
RGI60-04.05218    34.08452   73.177676  -81.325293   -0.647    0.124  1
RGI60-04.07000    34.04564   73.017077  -78.443617   -0.709    0.139  1
RGI60-04.03874    33.80966   71.608501  -75.270535   -0.725    0.128  1
RGI60-04.03379    33.49669   70.935786  -71.906970   -0.424    0.124  1
RGI60-04.04573    33.47540   65.869895  -63.970277   -0.918    0.121  1
RGI60-04.00471    33.40783   70.199427  -70.322760   -0.444    0.122  1
RGI60-04.06741    33.32099   71.606172  -74.018839   -0.559    0.132  1
RGI60-04.04600    33.14778   66.496399  -63.703010   -0.724    0.121  1
RGI60-04.04915    33.00346   72.002673  -77.574359   -0.450    0.135  1
RGI60-04.03171    32.97858   70.770421  -70.906284   -0.817    0.142  1
RGI60-04.03511    32.97788   70.981008  -72.963213   -0.484    0.112  1
RGI60-04.05633    32.59686   67.375738  -67.200712   -0.959    0.125  1
RGI60-04.00453    32.39789   70.254631  -70.457089   -0.484    0.120  1
RGI60-04.02899    32.28499   69.618154  -69.310547   -0.526    0.130  1
RGI60-04.03481    32.26386   70.899927  -73.252591   -0.615    0.110  1
RGI60-04.03281    32.22454   70.735049  -72.006438   -0.639    0.133  1
RGI60-04.05975    32.00727   69.285919  -68.909488   -1.057    0.155  1
RGI60-04.03471    31.83413   70.911083  -73.425874   -0.307    0.104  1
RGI60-04.05026    31.75383   72.286853  -77.115257   -0.675    0.117  1
RGI60-04.05940    31.41610   69.080710  -69.794203   -0.809    0.133  1
RGI60-04.02942    31.30835   69.799990  -68.773592   -0.488    0.153  1
RGI60-04.01704    31.20649   66.497998  -65.264983   -0.860    0.145  1
RGI60-04.05259    31.14592   73.227938  -82.012643   -0.612    0.140  1
RGI60-04.01767    30.93827   66.559301  -64.678257   -0.978    0.158  1
RGI60-04.06673    30.79654   71.413774  -73.827223   -0.576    0.111  1
RGI60-04.03494    30.61203   71.094915  -72.458260   -0.725    0.132  1
RGI60-04.06605    30.58071   71.163354  -74.094980   -0.506    0.107  1
RGI60-04.05760    30.51247   67.482443  -66.454575   -0.483    0.116  1
RGI60-04.06124    30.46703   69.336351  -69.331979   -0.518    0.124  1
RGI60-04.04307    30.37319   66.226595  -64.291276   -0.887    0.124  1
RGI60-04.03513    30.22930   71.141834  -72.549691   -0.965    0.137  1
RGI60-04.04093    30.18381   71.999748  -75.915169   -0.413    0.112  1
RGI60-04.03500    29.61339   71.090807  -72.925067   -0.809    0.117  1
RGI60-04.05296    29.60203   72.332332  -82.225039   -0.498    0.100  1
RGI60-04.00656    29.54342   70.559697  -70.672323   -0.540    0.132  1
RGI60-04.06983    29.48858   73.440517  -77.740357   -0.521    0.111  1
RGI60-04.05885    29.44643   69.116232  -68.295109   -0.466    0.129  1
RGI60-04.04082    29.44290   71.940674  -75.770726   -0.306    0.108  1
RGI60-04.01914    29.32594   66.978288  -64.243509   -0.782    0.140  1
RGI60-04.00998    29.09124   66.579898  -62.264389   -0.936    0.124  1
RGI60-04.06810    28.98904   71.456197  -74.418411   -0.368    0.128  1
RGI60-04.05004    28.96661   72.097300  -76.151889   -0.387    0.124  1
RGI60-04.05637    28.73571   67.514661  -66.494650   -0.379    0.111  1
RGI60-04.05632    28.58122   66.685257  -65.286625   -0.649    0.146  1
RGI60-04.03531    28.50719   71.030679  -73.166644   -0.611    0.111  1
RGI60-04.06606    28.37014   71.236595  -73.989561   -0.655    0.113  1
RGI60-04.03550    28.31555   71.168228  -71.746368   -0.541    0.129  1
RGI60-04.04261    28.26150   66.106005  -64.502562   -1.010    0.133  1
RGI60-04.06806    28.22759   71.555633  -74.336568   -0.345    0.128  1
RGI60-04.01675    27.14306   66.614117  -64.770844   -0.903    0.156  1
RGI60-04.05254    27.10720   73.226317  -81.799282   -0.372    0.126  1
RGI60-04.05643    26.97773   67.525956  -66.579617   -0.610    0.127  1
RGI60-04.05930    26.56016   69.146389  -69.375349   -0.537    0.123  1
RGI60-04.02220    26.54959   67.462860  -64.784108   -0.849    0.148  1
RGI60-04.06765    26.51539   71.495470  -74.277987   -0.652    0.140  1
RGI60-04.06815    25.90906   71.690970  -73.891525   -0.726    0.142  1
RGI60-04.04753    25.82380   72.626079  -77.011471   -0.632    0.110  1
RGI60-04.06811    25.78785   71.514748  -74.460247   -0.458    0.129  1
RGI60-04.04023    25.77938   71.862962  -75.374829   -0.514    0.126  1
RGI60-04.03452    25.73405   71.005361  -73.645842   -0.637    0.114  1
RGI60-04.02512    25.67256   67.943677  -67.811952   -0.781    0.121  1
RGI60-04.01772    25.63653   66.509126  -64.466425   -0.921    0.132  1
RGI60-04.05639    25.43394   67.234163  -66.539180   -0.256    0.107  1
RGI60-04.06849    25.25424   66.493872  -63.572945   -0.789    0.120  1
RGI60-04.05226    25.11874   73.184138  -81.119808   -0.518    0.110  1
RGI60-04.07026    25.11242   73.198428  -77.405302   -0.749    0.120  1
RGI60-04.04390    24.98512   65.985041  -63.712525   -0.774    0.114  1
RGI60-04.04550    24.82726   66.306874  -63.078896   -1.078    0.125  1
RGI60-04.04351    24.75495   66.524412  -63.210471   -0.998    0.130  1
RGI60-04.05960    24.73812   69.267824  -69.065313   -0.894    0.139  1
RGI60-04.00596    24.72898   70.357966  -71.054479   -0.351    0.128  1
RGI60-04.05920    24.72669   69.125427  -69.275559   -0.542    0.126  1
RGI60-04.01727    24.56666   66.558559  -65.145099   -1.017    0.160  1
RGI60-04.05001    24.55916   72.171161  -75.819365   -0.566    0.117  1
RGI60-04.02408    24.52305   67.862788  -67.782592   -0.815    0.122  1
RGI60-04.06986    24.49426   72.903954  -76.616280   -0.771    0.113  1
RGI60-04.05635    24.45793   67.592641  -65.862209   -0.488    0.114  1
RGI60-04.06014    24.41304   69.361670  -68.457462   -0.955    0.143  1
RGI60-04.03285    24.35332   70.823977  -71.624089   -0.229    0.125  1
RGI60-04.01858    24.28922   66.832380  -64.529527   -0.802    0.149  1
RGI60-04.03390    24.20170   70.959686  -71.582861   -0.400    0.128  1
RGI60-04.04992    24.18639   72.314344  -75.549368   -0.427    0.116  1
RGI60-04.06976    23.95196   73.490284  -80.325543   -0.578    0.119  1
RGI60-04.03448    23.91940   71.025846  -72.920624   -0.377    0.107  1
RGI60-04.05732    23.87673   66.768364  -65.766620   -1.000    0.156  1
RGI60-04.04965    23.68059   71.896171  -77.196019   -0.454    0.116  1
RGI60-04.00638    23.66109   70.563936  -70.883996   -0.692    0.134  1
RGI60-04.04603    23.65933   66.555299  -63.326426   -0.960    0.126  1
RGI60-04.01740    23.48569   66.461257  -65.182879   -1.153    0.166  1
RGI60-04.03029    23.34522   69.880321  -69.525546   -0.636    0.151  1
RGI60-04.05747    23.26886   67.302020  -67.292328   -1.129    0.139  1
RGI60-04.03274    23.22577   70.495430  -72.252089   -0.525    0.142  1
RGI60-04.03876    22.69155   71.628056  -75.374921   -0.668    0.130  1
RGI60-04.02649    22.68051   68.053303  -67.554075   -0.702    0.125  1
RGI60-04.03146    22.66549   70.689242  -71.365456   -0.541    0.138  1
RGI60-04.06126    22.57885   69.475312  -69.365847   -0.738    0.132  1
RGI60-04.01031    22.57634   66.559297  -62.112840   -0.558    0.110  1
RGI60-04.04730    22.56079   72.664637  -77.021797   -0.755    0.112  1
RGI60-04.04074    22.41310   71.950132  -76.010760   -0.465    0.128  1
RGI60-04.03387    22.33604   70.944700  -71.683047   -0.448    0.129  1
RGI60-04.06132    22.23079   69.395451  -69.843839   -0.659    0.132  1
RGI60-04.03527    22.21597   70.885625  -73.640336   -0.628    0.114  1
RGI60-04.06271    22.12660   71.534581  -77.988813   -0.206    0.122  1
RGI60-04.04909    22.07559   71.958218  -77.342027   -0.455    0.128  1
RGI60-04.05640    22.06575   66.797559  -64.844322   -0.896    0.156  1
RGI60-04.00227    22.02871   64.098655  -65.627281   -0.542    0.104  1
RGI60-04.01787    22.00405   66.504043  -65.111399   -1.108    0.165  1
RGI60-04.06266    21.99493   71.501867  -77.491532   -0.488    0.128  1
RGI60-04.02632    21.84939   68.080543  -67.327643   -0.673    0.139  1
RGI60-04.05644    21.71375   67.071080  -64.886867   -0.804    0.153  1
RGI60-04.06791    21.70529   71.579118  -74.445942   -0.460    0.132  1
RGI60-04.06992    21.58293   73.487469  -79.092179   -0.338    0.121  1
RGI60-04.04440    21.54994   66.153083  -63.735828   -0.926    0.123  1
RGI60-04.05513    21.54593   67.199887  -65.126421   -0.367    0.143  1
RGI60-04.03990    21.50632   72.030214  -74.598985   -0.536    0.127  1
RGI60-04.06125    21.42324   69.389892  -69.105981   -0.410    0.131  1
RGI60-04.03892    21.38185   71.616621  -75.779419   -0.681    0.117  1
RGI60-04.03858    21.33044   71.575168  -75.420851   -0.635    0.130  1
RGI60-04.03347    21.28894   70.493379  -71.318102   -0.363    0.137  1
RGI60-04.04249    21.20025   66.090105  -64.300771   -1.019    0.135  1
RGI60-04.00007    21.16586   62.262154  -66.435679   -1.034    0.135  1
RGI60-04.02931    21.15562   69.728006  -69.566405   -0.551    0.141  1
RGI60-04.02982    21.06162   70.036415  -69.392445   -0.450    0.144  1
RGI60-04.03552    21.01273   71.193993  -71.913426   -0.569    0.133  1
RGI60-04.03507    20.96852   71.146429  -72.990640   -0.690    0.119  1
RGI60-04.01859    20.86313   66.879839  -64.433466   -0.862    0.151  1
RGI60-04.01362    20.82427   65.901983  -63.055833   -0.861    0.123  1
RGI60-04.03449    20.69491   71.048655  -72.553973   -0.677    0.135  1
RGI60-04.00027    20.67112   62.296711  -66.670823   -0.520    0.126  1
RGI60-04.05454    20.57947   66.713125  -66.043445   -0.591    0.129  1
RGI60-04.03894    20.57135   71.642901  -75.660004   -0.637    0.136  1
RGI60-04.01235    20.43571   66.666985  -62.150529   -0.826    0.123  1
RGI60-04.03348    20.38956   70.441681  -71.335604   -0.587    0.142  1
RGI60-04.03578    20.20561   71.207543  -72.097399   -0.700    0.136  1
RGI60-04.02910    20.18778   69.601703  -69.456261   -0.647    0.132  1
RGI60-04.04993    20.12795   72.309263  -75.443538   -0.430    0.117  1
RGI60-04.02074    20.12769   66.407491  -65.618383   -0.891    0.161  1
RGI60-04.01051    20.08728   66.551666  -62.580547   -0.901    0.125  1
RGI60-04.02929    20.07700   69.713295  -69.707825   -0.587    0.134  1
RGI60-04.06607    20.07166   71.279565  -73.872491   -0.733    0.122  1
RGI60-04.06551    20.02622   71.030292  -74.746807   -0.707    0.145  1
RGI60-04.05678    20.01620   67.582546  -65.746607   -0.724    0.121  1
RGI60-04.03177    19.95781   70.663768  -71.298033   -0.371    0.138  1
RGI60-04.06293    19.86360   71.586660  -78.164003   -0.254    0.124  1
RGI60-04.03450    19.81988   70.999207  -73.545512   -0.511    0.117  1
RGI60-04.01853    19.76446   66.828848  -64.385119   -0.920    0.150  1
RGI60-04.05295    19.59659   72.364733  -82.283940   -0.602    0.113  1
RGI60-04.06416    19.55210   73.787141  -85.808562   -0.495    0.149  1
RGI60-04.06844    19.54528   64.233023  -65.850335   -0.575    0.111  1
RGI60-04.05645    19.51997   67.400212  -67.254884   -0.961    0.140  1
RGI60-04.03608    19.42718   70.765407  -72.750116   -0.695    0.153  1
RGI60-04.03454    19.35869   70.850524  -72.838684   -0.442    0.144  1
RGI60-04.03204    19.33101   70.721966  -72.159926   -0.681    0.154  1
RGI60-04.03956    19.26798   72.062505  -74.766292   -0.653    0.135  1
RGI60-04.05003    19.11561   72.142574  -75.992535   -0.519    0.125  1
RGI60-04.04911    19.09556   72.576824  -76.587370   -0.484    0.106  1
RGI60-04.03883    19.07775   71.589016  -75.703574   -0.624    0.117  1
RGI60-04.03563    19.05146   71.129951  -71.628437   -0.620    0.135  1
RGI60-04.01750    19.05121   66.375746  -65.222949   -1.115    0.168  1
RGI60-04.03183    19.03476   70.727140  -71.174934   -0.530    0.140  1
RGI60-04.03342    18.99269   70.371674  -71.529171   -0.605    0.144  1
RGI60-04.04436    18.92776   66.161955  -63.149735   -1.157    0.138  1
RGI60-04.02938    18.90240   69.737734  -69.194813   -0.540    0.149  1
RGI60-04.05370    18.86925   67.107781  -66.476743   -0.786    0.121  1
RGI60-04.04361    18.84552   65.866829  -63.853331   -0.782    0.116  1
RGI60-04.05718    18.82296   66.629284  -65.586204   -0.697    0.146  1
RGI60-04.00765    18.66299   70.120811  -70.035351   -0.541    0.133  1
RGI60-04.05121    18.60039   73.314215  -83.063690   -0.200    0.156  1
RGI60-04.06054    18.56948   68.825541  -69.878931   -0.911    0.182  1
RGI60-04.05647    18.52486   67.541377  -65.777814   -0.715    0.126  1
RGI60-04.03205    18.38858   70.522041  -72.251917   -0.608    0.147  1
RGI60-04.03451    18.31643   70.947057  -73.610683   -0.311    0.110  1
RGI60-04.01417    18.27466   66.144222  -62.731423   -1.019    0.126  1
RGI60-04.07142    18.24784   73.209268  -77.516086   -0.722    0.120  1
RGI60-04.04298    18.21213   66.242718  -64.177558   -0.969    0.133  1
RGI60-04.05268    18.14455   73.200679  -81.937519   -0.527    0.132  1
RGI60-04.04587    18.02345   66.060606  -63.957987   -0.678    0.120  1
RGI60-04.02505    18.00515   67.920423  -67.882681   -0.492    0.117  1
RGI60-04.03445    17.97738   70.898081  -72.490905   -0.546    0.152  1
RGI60-04.04576    17.85753   65.789774  -64.077669   -0.944    0.126  1
RGI60-04.07007    17.84470   73.503187  -78.105915   -0.640    0.134  1
RGI60-04.03395    17.79397   71.005240  -71.763325   -0.504    0.138  1
RGI60-04.00753    17.74437   70.090232  -70.616929   -0.911    0.140  1
RGI60-04.02085    17.68785   66.474213  -65.614683   -0.830    0.149  1
RGI60-04.05694    17.64552   67.227957  -65.031705   -0.811    0.156  1
RGI60-04.04914    17.63421   72.089622  -77.168608   -0.571    0.130  1
RGI60-04.06854    17.59805   71.368629  -71.930388   -0.618    0.137  1
RGI60-04.02634    17.59571   68.046322  -67.306264   -0.516    0.138  1
RGI60-04.03087    17.48776   69.601159  -70.704955   -0.312    0.132  1
RGI60-04.05700    17.47647   67.003598  -65.094565   -0.570    0.146  1
RGI60-04.00459    17.46977   70.296854  -70.445082   -0.505    0.129  1
RGI60-04.05133    17.39427   73.245476  -83.043575   -0.223    0.155  1
RGI60-04.02836    17.37383   69.707978  -70.332626   -0.840    0.143  1
RGI60-04.00583    17.26338   70.212338  -70.808859   -0.728    0.137  1
RGI60-04.03745    17.23290   71.395205  -72.539368   -0.611    0.123  1
RGI60-04.05127    17.06502   73.229148  -82.902719   -0.347    0.132  1
RGI60-04.04427    17.04083   66.111141  -63.900976   -0.710    0.120  1
RGI60-04.06166    16.99486   69.536623  -68.590521   -0.890    0.171  1
RGI60-04.05651    16.98097   67.537748  -65.886473   -0.565    0.127  1
RGI60-04.02316    16.95740   67.777499  -66.477647   -0.428    0.121  1
RGI60-04.04438    16.92754   66.480362  -63.283860   -0.711    0.120  1
RGI60-04.01221    16.86334   66.744041  -61.865669   -0.713    0.119  1
