Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-14.10738    39.48258   36.263670   75.999416   -0.356    0.104  1
RGI60-14.08610    39.38012   34.798657   77.745254   -0.041    0.087  1
RGI60-14.22208    39.09282   36.863091   72.583902   -0.159    0.096  1
RGI60-14.04585    38.93319   36.111775   74.585093    0.005    0.116  1
RGI60-14.04706    38.35911   36.010713   75.373983    0.012    0.105  1
RGI60-14.08520    38.20628   34.840315   77.702111    0.008    0.089  1
RGI60-14.07671    37.60137   35.366973   76.546169    0.104    0.118  1
RGI60-14.04807    37.05136   35.869378   74.908247   -0.054    0.112  1
RGI60-14.08300    36.67424   35.012816   77.051816   -0.391    0.115  1
RGI60-14.18847    36.65737   33.975738   75.881068   -0.525    0.109  1
RGI60-14.04209    36.50124   36.177626   75.775209   -0.090    0.099  1
RGI60-14.05668    36.25316   35.846809   75.878203    0.044    0.093  1
RGI60-14.01226    35.65388   36.779450   73.888569   -0.138    0.102  1
RGI60-14.04622    34.40995   36.010699   74.825358   -0.006    0.109  1
RGI60-14.08634    34.23136   34.763484   77.893745   -0.462    0.101  1
RGI60-14.05985    33.99189   35.903701   76.633697    0.011    0.119  1
RGI60-14.18750    33.63620   33.801332   76.219333   -0.428    0.119  1
RGI60-14.06769    33.48277   35.771868   77.203660   -0.223    0.114  1
RGI60-14.16065    33.22838   32.164160   77.562223   -0.395    0.117  1
RGI60-14.06594    32.89316   35.885591   77.208427   -0.212    0.118  1
RGI60-14.07342    32.88832   35.591632   76.296842    0.130    0.105  1
RGI60-14.06791    32.38647   35.734126   77.384260   -0.109    0.115  1
RGI60-14.07283    31.28272   35.544048   77.431435   -0.222    0.107  1
RGI60-14.05913    31.17384   35.485443   76.144562    0.152    0.100  1
RGI60-14.11606    30.93971   31.217807   78.781170   -0.777    0.124  1
RGI60-14.01649    30.78489   36.752470   73.467019   -0.351    0.102  1
RGI60-14.23581    30.56895   36.739307   72.498878   -0.107    0.101  1
RGI60-14.03250    30.51992   36.419785   74.744796   -0.186    0.125  1
RGI60-14.04590    30.31751   36.050299   74.713237    0.037    0.102  1
RGI60-14.07309    30.28720   35.502625   75.988444    0.036    0.097  1
RGI60-14.08083    30.22726   35.122559   77.110378   -0.235    0.120  1
RGI60-14.01474    29.99204   36.728565   73.199563   -0.019    0.100  1
RGI60-14.04011    29.90229   36.300608   76.416366   -0.222    0.111  1
RGI60-14.08485    29.88321   34.901700   77.741943   -0.022    0.099  1
RGI60-14.14944    29.63955   32.554517   77.367125   -0.581    0.115  1
RGI60-14.18964    29.40827   33.606430   76.179209   -0.696    0.135  1
RGI60-14.03658    29.40348   36.403033   74.074044    0.076    0.098  1
RGI60-14.04869    29.26918   35.818309   75.143895    0.069    0.118  1
RGI60-14.18446    28.49213   33.379104   76.556019   -0.554    0.130  1
RGI60-14.02381    28.44461   36.614590   75.638836    0.010    0.102  1
RGI60-14.08107    28.32151   35.040091   77.177154   -0.248    0.128  1
RGI60-14.20156    28.25661   35.298023   74.622426   -0.017    0.099  1
RGI60-14.01070    28.21524   36.911303   75.354678    0.100    0.106  1
RGI60-14.08295    28.20192   35.008754   77.111923   -0.311    0.119  1
RGI60-14.22281    28.01786   36.811205   72.472289   -0.044    0.104  1
RGI60-14.16466    27.39659   34.131777   75.726711   -0.414    0.107  1
RGI60-14.20154    27.25582   35.256195   74.534547    0.007    0.102  1
RGI60-14.08310    27.23381   34.932867   77.681522   -0.861    0.124  1
RGI60-14.08487    27.14582   34.891188   77.853436   -0.158    0.099  1
RGI60-14.06238    26.93674   36.150824   76.712290    0.171    0.124  1
RGI60-14.01606    26.18792   36.754612   73.374873   -0.475    0.114  1
RGI60-14.14920    26.03452   32.671067   77.376315   -0.506    0.112  1
RGI60-14.15110    25.98363   33.118674   76.931391   -0.310    0.121  1
RGI60-14.08943    25.94870   34.471574   78.083777   -0.206    0.088  1
RGI60-14.17266    25.25975   33.389137   76.619983   -0.518    0.127  1
RGI60-14.08137    25.24241   35.072373   77.685521   -0.556    0.117  1
RGI60-14.16068    24.86670   32.112282   77.633705   -0.463    0.109  1
RGI60-14.06265    24.66012   36.140460   77.033051    0.122    0.117  1
RGI60-14.01853    24.64976   36.713960   73.082540   -0.043    0.097  1
RGI60-14.09644    24.39109   34.630046   77.905928    0.025    0.098  1
RGI60-14.17252    24.17435   33.507541   76.535242   -0.499    0.130  1
RGI60-14.22472    24.00633   36.536380   72.193740   -0.130    0.104  1
RGI60-14.06988    23.96375   35.723350   77.237627   -0.102    0.115  1
RGI60-14.04701    23.86984   35.970003   74.892703    0.024    0.118  1
RGI60-14.25527    23.80730   34.278834   79.586880   -0.127    0.103  1
RGI60-14.03154    23.72446   36.489260   75.729877   -0.003    0.108  1
RGI60-14.08843    23.37408   34.509844   78.419740   -0.020    0.104  1
RGI60-14.00559    23.33661   36.962908   74.049896   -0.154    0.111  1
RGI60-14.17250    23.29289   33.520844   76.191661   -0.824    0.154  1
RGI60-14.11771    23.19891   31.774743   77.811231   -0.528    0.114  1
RGI60-14.04267    22.88334   36.168596   75.923915   -0.140    0.107  1
RGI60-14.06377    22.86173   36.029226   77.004482   -0.008    0.115  1
RGI60-14.08800    22.77479   34.588289   77.868123    0.016    0.100  1
RGI60-14.24214    22.74177   35.785533   72.346806   -0.628    0.118  1
RGI60-14.08811    22.68293   34.578336   78.066195   -0.078    0.092  1
RGI60-14.15993    22.66508   32.394779   77.478613   -0.657    0.112  1
RGI60-14.17284    22.63618   33.148948   76.863928   -0.527    0.129  1
RGI60-14.05978    22.61218   35.823492   77.284628   -0.208    0.122  1
RGI60-14.23881    22.44948   36.288374   71.902171   -0.324    0.105  1
RGI60-14.15008    22.43408   32.757597   77.021591   -0.445    0.119  1
RGI60-14.00449    22.19538   36.991151   74.505028   -0.007    0.097  1
RGI60-14.18977    21.88040   33.580838   76.333456   -0.311    0.133  1
RGI60-14.01653    21.75960   36.740126   73.547714   -0.094    0.106  1
RGI60-14.07995    21.73056   35.159247   77.051911   -0.321    0.118  1
RGI60-14.26934    21.69194   31.060896   79.519859   -0.276    0.099  1
RGI60-14.23679    21.68922   36.548534   72.047699   -0.112    0.100  1
RGI60-14.05815    21.60928   34.919211   78.216382   -0.010    0.103  1
RGI60-14.02452    21.39080   36.609212   75.574942    0.145    0.106  1
RGI60-14.07192    20.93610   35.555689   75.897873    0.010    0.096  1
RGI60-14.07684    20.85430   35.342588   76.841931   -0.105    0.126  1
RGI60-14.08901    20.84851   34.498994   78.470828   -0.247    0.107  1
RGI60-14.04303    20.76877   36.184816   75.974699   -0.024    0.101  1
RGI60-14.17267    20.72837   33.360675   76.691340   -0.427    0.124  1
RGI60-14.18940    20.69886   33.713429   76.352345   -0.214    0.128  1
RGI60-14.08819    20.65120   34.570396   78.397077   -0.300    0.106  1
RGI60-14.16041    20.39650   32.354460   77.526053   -0.478    0.102  1
RGI60-14.22707    20.35618   36.785606   72.347015   -0.043    0.109  1
RGI60-14.07585    20.19891   35.407858   76.223274   -0.052    0.106  1
RGI60-14.09816    20.15542   34.948871   77.271093   -0.204    0.120  1
RGI60-14.06867    19.98098   35.799767   77.108165   -0.131    0.117  1
RGI60-14.08000    19.86428   35.153238   77.365562   -0.278    0.124  1
RGI60-14.08475    19.59447   34.886418   77.314976   -0.169    0.120  1
RGI60-14.17265    19.54748   33.411798   76.657127   -0.557    0.131  1
RGI60-14.07385    19.44181   35.548513   76.526843    0.251    0.132  1
RGI60-14.16016    19.20118   32.499918   77.331001   -0.760    0.129  1
RGI60-14.06772    19.14903   35.765125   77.425619    0.112    0.124  1
RGI60-14.04040    19.12500   36.301605   74.060646   -0.017    0.102  1
RGI60-14.08584    18.94855   34.833121   77.338154   -0.302    0.123  1
RGI60-14.11844    18.77686   32.042208   77.743344   -0.618    0.112  1
RGI60-14.17263    18.59324   33.429354   76.162957   -0.613    0.144  1
RGI60-14.02010    18.58276   36.694391   74.152809    0.051    0.107  1
RGI60-14.08496    18.46880   34.878346   77.676121    0.108    0.102  1
RGI60-14.00722    18.40363   36.921759   74.239803    0.065    0.107  1
RGI60-14.08324    18.34546   34.996121   77.200293   -0.092    0.123  1
RGI60-14.00669    18.23594   36.931251   74.183016   -0.066    0.103  1
RGI60-14.04884    18.09562   35.834470   75.076208    0.034    0.124  1
RGI60-14.04531    18.07812   36.074162   75.001888    0.006    0.118  1
RGI60-14.08996    17.98517   34.400608   78.529454   -0.261    0.116  1
RGI60-14.02628    17.96310   36.573826   75.487578    0.090    0.114  1
RGI60-14.26971    17.83106   30.979833   79.643779   -0.227    0.105  1
RGI60-14.05957    17.77233   35.735706   77.137048   -0.103    0.124  1
RGI60-14.08258    17.69084   35.006109   77.759508   -0.107    0.107  1
RGI60-14.11573    17.65936   31.218989   78.523717   -0.468    0.137  1
RGI60-14.19342    17.64571   35.352307   74.685223    0.056    0.112  1
RGI60-14.23889    17.59593   36.220507   71.890417   -0.044    0.115  1
RGI60-14.15592    17.53563   32.391646   77.405568   -0.485    0.115  1
RGI60-14.02113    17.15736   36.625744   75.703833    0.017    0.116  1
RGI60-14.15544    17.13587   32.180581   77.409105   -0.415    0.107  1
RGI60-14.17260    16.96028   33.447976   76.547374   -0.419    0.130  1
RGI60-14.03869    16.93710   36.384923   75.016623   -0.062    0.124  1
RGI60-14.03035    16.92587   36.491287   74.096698    0.075    0.102  1
RGI60-14.07769    16.87606   35.262467   77.617002   -0.009    0.110  1
RGI60-14.15990    16.77378   32.224475   77.507285   -0.242    0.103  1
RGI60-14.04391    16.77088   36.181547   74.677325   -0.071    0.108  1
RGI60-14.23645    16.67092   36.684885   72.170270    0.050    0.109  1
RGI60-14.02371    16.66461   36.608567   73.365029   -0.037    0.116  1
RGI60-14.18749    16.62578   33.847667   76.170244   -0.452    0.124  1
RGI60-14.17249    16.47931   33.579138   76.513113   -0.527    0.137  1
RGI60-14.22185    16.47277   36.867827   72.695247   -0.273    0.096  1
RGI60-14.17276    16.42055   33.279367   76.760926   -0.583    0.128  1
RGI60-14.08905    16.28071   34.528123   78.044741   -0.202    0.105  1
RGI60-14.00973    16.21534   36.909047   74.343644    0.005    0.100  1
RGI60-14.06291    16.00979   36.117401   76.769546    0.192    0.127  1
RGI60-14.08814    15.88507   34.542880   78.469501   -0.129    0.106  1
RGI60-14.08748    15.80439   34.652368   77.817275   -0.090    0.103  1
RGI60-14.06715    15.75785   35.812200   77.452671    0.040    0.126  1
RGI60-14.23757    15.57467   36.615136   72.043148    0.060    0.108  1
RGI60-14.22169    15.48097   36.859993   72.849784   -0.227    0.097  1
RGI60-14.15100    15.45922   33.069798   76.935416   -0.558    0.130  1
RGI60-14.15624    15.42204   32.442013   77.381906   -0.480    0.119  1
RGI60-14.07136    15.38278   35.573341   75.945980   -0.158    0.105  1
RGI60-14.20620    15.32044   36.877506   73.013966   -0.031    0.096  1
RGI60-14.03837    15.25970   36.340562   74.972773   -0.077    0.121  1
RGI60-14.01541    15.22812   36.728574   73.139999   -0.017    0.112  1
RGI60-14.06262    15.16982   36.096910   76.805381    0.108    0.125  1
RGI60-14.20030    15.13558   35.276973   74.688517    0.003    0.122  1
RGI60-14.08173    15.05707   35.058422   77.478268   -0.115    0.108  1
RGI60-14.14980    15.04923   32.847457   76.977043   -0.235    0.123  1
RGI60-14.18507    14.99544   33.603651   76.021817   -0.125    0.114  1
RGI60-14.08420    14.99018   34.894546   78.484329   -0.131    0.106  1
RGI60-14.05543    14.97268   36.741357   73.684928   -0.247    0.120  1
RGI60-14.00796    14.87789   36.964721   74.853159   -0.187    0.120  1
RGI60-14.06731    14.85161   35.844582   77.238680   -0.130    0.123  1
RGI60-14.04690    14.83963   36.004944   75.173013   -0.017    0.119  1
RGI60-14.07738    14.73613   35.281684   77.576130   -0.670    0.132  1
RGI60-14.04445    14.66567   36.169866   74.457888    0.042    0.116  1
RGI60-14.03394    14.60965   36.401938   74.776005   -0.106    0.135  1
RGI60-14.23260    14.57089   35.789573   72.259153   -0.159    0.111  1
RGI60-14.06933    14.55609   35.754222   77.497335   -0.001    0.123  1
RGI60-14.01618    14.52320   36.749918   73.264630   -0.034    0.110  1
RGI60-14.05174    14.50068   35.853620   76.049423   -0.512    0.117  1
RGI60-14.14948    14.49111   32.563565   77.438958   -0.705    0.127  1
RGI60-14.17273    14.42225   33.308227   76.662756   -0.512    0.136  1
RGI60-14.23586    14.41466   36.745959   72.421068    0.075    0.118  1
RGI60-14.04178    14.40035   36.173258   74.510972    0.178    0.136  1
RGI60-14.10629    14.36769   36.118322   76.294228   -0.240    0.114  1
RGI60-14.11848    14.32882   31.979052   77.763873   -0.547    0.109  1
RGI60-14.02765    14.15528   36.540530   74.150983    0.340    0.120  1
RGI60-14.08435    14.13719   34.861513   77.968295   -0.037    0.110  1
RGI60-14.24142    13.99924   35.937155   72.264543   -0.297    0.121  1
RGI60-14.07029    13.96088   35.688654   77.390472   -0.023    0.126  1
RGI60-14.22249    13.86213   36.821013   72.860255   -0.120    0.096  1
RGI60-14.03694    13.83545   36.390666   74.422839    0.165    0.128  1
RGI60-14.14294    13.82368   32.864058   77.311738   -0.374    0.118  1
RGI60-14.05988    13.81435   35.899382   76.980025   -0.059    0.127  1
RGI60-14.00104    13.75112   36.628227   75.033943   -0.087    0.135  1
RGI60-14.15988    13.73016   32.211335   77.431887   -0.478    0.112  1
RGI60-14.18909    13.70335   33.807985   76.286676   -0.621    0.151  1
RGI60-14.04766    13.70110   35.918178   75.266729    0.019    0.131  1
RGI60-14.03263    13.69151   36.428391   74.152351    0.134    0.109  1
RGI60-14.26855    13.66567   30.541023   80.346413   -0.521    0.128  1
RGI60-14.01728    13.65403   36.744641   75.552211   -0.125    0.110  1
RGI60-14.04498    13.60671   36.112076   74.494925    0.352    0.140  1
RGI60-14.02215    13.58338   36.647803   75.547729    0.060    0.105  1
RGI60-14.11760    13.52877   31.905298   77.859224   -0.450    0.121  1
RGI60-14.02221    13.50838   36.598378   73.052885   -0.081    0.117  1
RGI60-14.01998    13.50013   36.685900   73.739223    0.194    0.122  1
RGI60-14.10638    13.45829   36.153362   76.263955    0.052    0.111  1
RGI60-14.18981    13.45315   33.607551   76.101909   -0.473    0.135  1
RGI60-14.15340    13.41693   31.858978   77.674873   -0.350    0.123  1
RGI60-14.10344    13.39455   35.760428   77.151871   -0.104    0.126  1
RGI60-14.11634    13.39335   31.928644   78.735833   -0.421    0.123  1
RGI60-14.07603    13.38841   35.373789   76.835972   -0.036    0.131  1
RGI60-14.25518    13.37397   34.227883   79.556109   -0.222    0.111  1
RGI60-14.01391    13.34748   36.760915   73.945975    0.155    0.129  1
RGI60-14.16463    13.34579   34.216123   75.670192   -0.377    0.113  1
RGI60-14.17269    13.32942   33.333831   76.743112   -0.663    0.135  1
RGI60-14.22703    13.30160   36.762555   72.276373    0.015    0.111  1
RGI60-14.22225    13.24602   36.808342   72.398631   -0.116    0.112  1
RGI60-14.00815    13.22637   36.955157   74.899790   -0.251    0.120  1
RGI60-14.27375    13.17733   36.561121   76.566124    0.157    0.116  1
RGI60-14.00889    13.16408   36.931056   74.286510    0.007    0.103  1
RGI60-14.01454    13.11824   36.747974   74.075807   -0.130    0.116  1
RGI60-14.00036    13.10485   36.135858   74.452346    0.163    0.133  1
RGI60-14.14820    13.05147   32.950315   77.027520   -0.409    0.136  1
RGI60-14.01807    12.96962   36.681611   73.014238    0.109    0.113  1
RGI60-14.06713    12.91682   35.822233   76.035675   -0.243    0.108  1
RGI60-14.08294    12.90871   35.001196   76.987559   -0.263    0.127  1
RGI60-14.10589    12.90701   36.236503   76.071524   -0.126    0.107  1
RGI60-14.06283    12.80516   36.110705   77.017768    0.023    0.125  1
RGI60-14.20029    12.78924   35.225942   74.637309   -0.242    0.149  1
RGI60-14.07818    12.76469   35.234338   77.654816   -0.102    0.116  1
RGI60-14.01086    12.74822   36.896521   74.292261    0.253    0.111  1
RGI60-14.24099    12.69227   36.132693   72.296631   -0.110    0.114  1
RGI60-14.15623    12.63054   32.496580   77.241910   -0.757    0.139  1
RGI60-14.00146    12.63011   36.947165   74.117161   -0.029    0.113  1
RGI60-14.04872    12.56247   35.849887   75.000688    0.283    0.139  1
RGI60-14.03720    12.47778   36.357208   76.424402    0.114    0.120  1
RGI60-14.07048    12.42772   35.686937   76.930995   -0.125    0.123  1
RGI60-14.08824    12.39724   34.571068   78.442054   -0.004    0.112  1
RGI60-14.01902    12.38238   36.699333   75.415064    0.062    0.125  1
RGI60-14.08285    12.37193   34.995883   77.258511   -0.082    0.130  1
RGI60-14.18755    12.28586   33.822949   76.131187   -0.254    0.118  1
RGI60-14.15658    12.25606   32.250076   77.681035   -0.334    0.115  1
RGI60-14.08907    12.24373   34.495864   78.026614   -0.019    0.117  1
RGI60-14.11859    12.23877   32.064873   77.781200   -0.368    0.111  1
RGI60-14.23727    12.22406   36.488422   72.249036   -0.271    0.123  1
RGI60-14.08232    12.14586   35.031788   76.979681   -0.173    0.130  1
RGI60-14.07429    12.14157   35.480583   77.604987   -0.153    0.111  1
RGI60-14.07177    12.11528   35.623275   75.708561   -0.017    0.112  1
RGI60-14.08428    12.11460   34.892122   77.270019   -0.199    0.123  1
RGI60-14.10555    12.09810   36.323574   75.969529   -0.106    0.116  1
RGI60-14.05758    12.08591   34.611147   78.073936   -0.302    0.113  1
RGI60-14.08864    12.04621   34.549229   77.929709   -0.074    0.105  1
RGI60-14.16318    11.94907   33.957252   76.138144   -0.075    0.118  1
RGI60-14.05530    11.93785   36.893854   73.875880   -0.071    0.113  1
RGI60-14.08750    11.83286   34.590133   78.474448   -0.149    0.106  1
RGI60-14.06963    11.79710   35.747363   76.051338    0.044    0.111  1
RGI60-14.07012    11.79391   35.693241   77.606547   -0.158    0.122  1
RGI60-14.06206    11.78663   36.208091   76.660761    0.082    0.128  1
RGI60-14.06856    11.77148   35.769727   77.468347   -0.003    0.127  1
RGI60-14.07594    11.75074   35.405623   76.514480    0.142    0.133  1
RGI60-14.22276    11.74449   36.860156   72.423225    0.062    0.113  1
RGI60-14.10597    11.70745   36.219141   76.131341   -0.003    0.114  1
RGI60-14.18707    11.66611   33.930233   76.189631   -0.278    0.118  1
RGI60-14.09080    11.62908   34.376306   78.595214   -0.185    0.113  1
RGI60-14.27191    11.61268   36.722454   76.349731    0.095    0.114  1
RGI60-14.07934    11.57436   35.147337   77.788618   -0.218    0.116  1
RGI60-14.22464    11.53663   36.653770   72.284499    0.005    0.116  1
RGI60-14.10614    11.53020   36.097897   76.230545   -0.027    0.118  1
RGI60-14.01022    11.48330   36.911745   74.844646    0.137    0.126  1
RGI60-14.07253    11.46325   35.601442   75.772835   -0.079    0.108  1
RGI60-14.00709    11.42748   36.966587   74.561955   -0.216    0.113  1
RGI60-14.04928    11.31881   35.807377   75.666335    0.020    0.114  1
RGI60-14.02674    11.31849   36.543130   73.091192   -0.094    0.129  1
RGI60-14.09052    11.31729   34.398390   78.478877   -0.202    0.119  1
RGI60-14.15308    11.31647   31.885271   77.611318   -0.444    0.119  1
RGI60-14.03801    11.30942   36.362086   75.656086   -0.116    0.126  1
RGI60-14.25516    11.29223   34.322529   79.550563   -0.164    0.112  1
RGI60-14.02364    11.28899   36.620230   75.745448    0.078    0.116  1
RGI60-14.08463    11.28295   34.900041   77.908048   -0.095    0.114  1
RGI60-14.01893    11.20446   36.698594   73.929027   -0.020    0.124  1
RGI60-14.04900    11.15200   35.817487   75.327243    0.038    0.123  1
RGI60-14.05828    11.09088   35.049237   77.432047   -0.113    0.117  1
RGI60-14.05287    11.07988   36.182040   75.581596   -0.039    0.139  1
RGI60-14.06610    11.07530   35.924048   76.386141   -0.220    0.116  1
RGI60-14.15099    11.05422   33.028876   76.961284   -0.658    0.148  1
RGI60-14.03683    11.03893   36.374277   74.734138    0.023    0.155  1
RGI60-14.15421    11.00933   32.105517   77.558579   -0.433    0.129  1
RGI60-14.07931    11.00227   35.169877   77.124666   -0.348    0.133  1
RGI60-14.08947    10.99743   34.438165   78.007403   -0.093    0.117  1
RGI60-14.14720    10.99066   33.089121   77.001584   -0.394    0.137  1
RGI60-14.06699    10.97291   35.878609   77.019913   -0.020    0.134  1
RGI60-14.15725    10.92517   32.324280   77.039888   -0.672    0.135  1
RGI60-14.01709    10.91257   36.732968   75.422883    0.030    0.130  1
RGI60-14.05819    10.90199   34.959131   78.175291   -0.123    0.118  1
RGI60-14.26411    10.88517   31.971687   78.753261   -0.426    0.128  1
RGI60-14.17471    10.88515   33.705096   76.028308   -0.082    0.121  1
RGI60-14.15895    10.87999   32.561670   76.725754   -0.518    0.139  1
RGI60-14.02978    10.86085   36.483328   75.793703    0.189    0.119  1
RGI60-14.02205    10.81337   36.653453   75.590880   -0.057    0.109  1
RGI60-14.07376    10.80594   35.474921   77.690486   -0.093    0.119  1
RGI60-14.26128    10.71602   32.120518   79.829397   -0.225    0.116  1
RGI60-14.23204    10.70086   36.156587   72.350544   -0.062    0.117  1
RGI60-14.07057    10.67752   35.635783   77.416743   -0.029    0.128  1
RGI60-14.19416    10.64361   35.080307   74.548417   -0.127    0.128  1
RGI60-14.27205    10.63771   36.697173   76.407769    0.064    0.116  1
RGI60-14.07523    10.62950   35.445642   76.245780    0.008    0.117  1
RGI60-14.00131    10.61859   36.743937   75.514887    0.076    0.120  1
RGI60-14.21639    10.61831   36.908744   73.218474   -0.253    0.109  1
RGI60-14.12173    10.58100   31.881090   77.893650   -0.138    0.113  1
RGI60-14.23870    10.56365   36.436736   71.781494    0.136    0.107  1
RGI60-14.08886    10.50825   34.532195   77.999271   -0.160    0.117  1
RGI60-14.08464    10.50446   34.893989   77.639284    0.079    0.107  1
