Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-17.05181  1234.03344  -49.261291  -73.624817    0.779    0.116  1
RGI60-17.05076   974.86815  -49.358998  -73.284318   -1.805    0.152  1
RGI60-17.00172   837.65910  -49.729408  -73.367959   -2.918    0.226  1
RGI60-17.15804   789.86448  -46.904707  -73.615005   -0.803    0.083  1
RGI60-17.05184   761.98995  -48.906702  -73.347392   -0.671    0.115  1
RGI60-17.15808   721.60287  -46.717663  -73.514830   -1.000    0.091  1
RGI60-17.05738   540.54790  -48.649022  -73.559728   -0.939    0.119  1
RGI60-17.06074   488.37275  -48.473897  -73.508579   -3.895    0.293  1
RGI60-17.04936   469.48868  -50.059966  -73.653501    0.204    0.117  1
RGI60-17.05426   428.36925  -48.903649  -73.656437   -1.297    0.133  1
RGI60-17.15897   428.28958  -47.329953  -73.595601   -1.809    0.151  1
RGI60-17.04918   405.63069  -50.215751  -73.658119   -0.144    0.113  1
RGI60-17.05460   334.52859  -48.757339  -73.692281   -1.475    0.141  1
RGI60-17.04856   309.53252  -51.112953  -73.427522   -1.999    0.179  1
RGI60-17.04871   307.44931  -50.841398  -73.315445   -0.877    0.118  1
RGI60-17.15859   287.83164  -47.169142  -73.426116   -0.961    0.109  1
RGI60-17.15898   268.59995  -47.236385  -73.683446   -1.837    0.152  1
RGI60-17.00312   263.21486  -50.561056  -73.216576    0.205    0.103  1
RGI60-17.05287   238.93889  -49.102357  -73.183817   -1.158    0.125  1
RGI60-17.05470   235.00066  -48.832461  -73.868330   -2.253    0.189  1
RGI60-17.04997   213.71081  -49.778990  -73.545341    0.039    0.126  1
RGI60-17.04889   166.88118  -50.589564  -73.403116    0.152    0.117  1
RGI60-17.15771   166.44583  -50.328680  -73.719849   -0.336    0.126  1
RGI60-17.05031   165.01622  -49.619873  -73.580617   -1.383    0.174  1
RGI60-17.06008   164.04222  -48.450553  -73.298572   -0.723    0.118  1
RGI60-17.04876   163.31547  -50.912960  -73.529174   -0.425    0.122  1
RGI60-17.04967   163.15214  -49.958766  -73.702862    0.272    0.148  1
RGI60-17.15903   161.34598  -47.052234  -73.689424   -1.468    0.132  1
RGI60-17.04877   153.16388  -50.766155  -73.481690    0.199    0.119  1
RGI60-17.15899   153.16044  -47.153853  -73.725736   -2.578    0.220  1
RGI60-17.02858   137.12873  -54.593566  -69.596885   -2.636    0.216  1
RGI60-17.02705   136.08125  -54.660810  -70.100433   -2.421    0.214  1
RGI60-17.15854   126.94941  -46.975773  -73.323106   -1.052    0.124  1
RGI60-17.15809   126.92213  -46.591175  -73.515834   -1.286    0.127  1
RGI60-17.04928   119.97676  -50.240673  -73.418869   -0.130    0.109  1
RGI60-17.02265   118.95756  -54.834398  -69.233945   -0.957    0.136  1
RGI60-17.00456   113.63548  -50.817194  -73.613278   -0.005    0.115  1
RGI60-17.01218   110.93038  -34.607234  -70.336049   -0.986    0.132  1
RGI60-17.02519   110.25820  -54.747012  -69.106775   -0.801    0.116  1
RGI60-17.04882   104.23088  -50.695835  -73.285952    0.250    0.123  1
RGI60-17.05841   103.89086  -48.590363  -73.266824   -0.684    0.139  1
RGI60-17.04971    99.26192  -49.851655  -73.656184    0.256    0.148  1
RGI60-17.15831    85.75054  -46.571362  -73.246284   -0.444    0.097  1
RGI60-17.05962    83.34008  -48.478072  -73.697739   -0.730    0.119  1
RGI60-17.06002    81.06582  -48.435598  -73.180960   -1.885    0.195  1
RGI60-17.15877    80.30752  -47.374125  -73.351508   -1.680    0.171  1
RGI60-17.09519    79.67276  -45.916431  -72.971976   -2.078    0.179  1
RGI60-17.04896    79.39005  -50.503900  -73.465948    0.280    0.123  1
RGI60-17.04837    76.77609  -51.237275  -73.504614   -0.535    0.137  1
RGI60-17.04863    75.08590  -51.051115  -73.590115   -1.851    0.183  1
RGI60-17.15815    71.46542  -46.536862  -73.467704   -0.830    0.117  1
RGI60-17.02681    71.19884  -54.647838  -69.925602    0.214    0.114  1
RGI60-17.02879    71.10375  -54.559350  -69.933970    0.018    0.121  1
RGI60-17.04869    70.09289  -50.971761  -73.391450   -0.196    0.116  1
RGI60-17.13796    69.26684  -33.449326  -69.777811   -0.246    0.098  1
RGI60-17.04903    68.70892  -50.438165  -73.474536   -0.090    0.128  1
RGI60-17.05037    67.56913  -49.524747  -73.688299    0.034    0.162  1
RGI60-17.15840    66.34327  -46.797025  -73.264610   -0.122    0.101  1
RGI60-17.01573    65.83341  -55.180266  -69.728160   -1.368    0.151  1
RGI60-17.15825    65.47366  -46.534519  -73.358223   -0.824    0.116  1
RGI60-17.15896    65.39269  -47.414349  -73.534556   -1.389    0.148  1
RGI60-17.02776    62.74775  -54.591745  -70.036640   -0.255    0.129  1
RGI60-17.04982    61.93629  -49.843696  -73.756591    0.984    0.188  1
RGI60-17.02600    61.47120  -54.684908  -69.176906   -0.586    0.112  1
RGI60-17.02389    56.96559  -54.754813  -69.307935   -0.270    0.112  1
RGI60-17.04902    55.37002  -50.447093  -73.293680   -1.714    0.185  1
RGI60-17.04813    55.03677  -51.366001  -73.405234   -2.061    0.225  1
RGI60-17.04951    54.38932  -50.030068  -73.401387   -0.204    0.119  1
RGI60-17.04843    54.14324  -51.168388  -73.578115   -1.573    0.169  1
RGI60-17.05222    53.52917  -49.038067  -73.615099   -0.676    0.131  1
RGI60-17.04865    52.48639  -50.989086  -73.634616   -1.659    0.179  1
RGI60-17.02531    50.80042  -54.727104  -69.473537   -2.704    0.234  1
RGI60-17.15844    49.87505  -46.876919  -73.263032   -0.606    0.117  1
RGI60-17.04163    49.01811  -52.764042  -73.112059   -1.829    0.212  1
RGI60-17.04935    49.00536  -50.133963  -73.471669   -1.040    0.149  1
RGI60-17.03438    48.40453  -53.799190  -72.552943   -0.208    0.178  1
RGI60-17.04883    46.66762  -50.683152  -73.120381   -1.074    0.146  1
RGI60-17.04904    46.64905  -50.429643  -73.838199   -0.456    0.131  1
RGI60-17.05899    46.03178  -48.496478  -73.095838   -0.959    0.177  1
RGI60-17.02633    43.19254  -54.712282  -69.833138   -0.728    0.135  1
RGI60-17.02082    42.48222  -54.888543  -69.090172    0.001    0.126  1
RGI60-17.07250    41.67295  -47.589739  -72.368325   -0.242    0.110  1
RGI60-17.15836    41.49769  -46.667784  -73.274725   -1.038    0.138  1
RGI60-17.05363    41.42147  -48.943721  -73.719430   -0.281    0.123  1
RGI60-17.02570    41.30302  -54.705167  -69.587843   -0.385    0.129  1
RGI60-17.04908    40.56746  -50.435213  -73.379426   -0.364    0.137  1
RGI60-17.04963    40.39970  -49.918339  -73.751022    0.860    0.186  1
RGI60-17.04915    38.73134  -50.349699  -73.497899   -0.206    0.135  1
RGI60-17.02737    37.29260  -54.581409  -69.440685   -0.507    0.118  1
RGI60-17.05830    37.27509  -48.560953  -73.166718   -0.448    0.182  1
RGI60-17.15857    37.10573  -47.085738  -73.413729   -0.339    0.110  1
RGI60-17.05316    35.35413  -48.977621  -73.684615   -0.407    0.125  1
RGI60-17.03474    34.96418  -53.754712  -72.605336   -0.578    0.180  1
RGI60-17.05796    34.93709  -48.578985  -73.677862   -0.628    0.131  1
RGI60-17.02561    34.86857  -54.669594  -69.761950   -0.368    0.127  1
RGI60-17.05909    34.59250  -48.465251  -72.341101   -0.421    0.115  1
RGI60-17.05130    33.42013  -49.169462  -73.102071   -0.663    0.122  1
RGI60-17.02945    33.25981  -54.531331  -70.041595   -0.557    0.155  1
RGI60-17.05044    32.97501  -49.432839  -73.708122    0.896    0.175  1
RGI60-17.07137    32.66875  -47.630419  -72.306045   -1.766    0.191  1
RGI60-17.04891    32.55857  -50.541986  -73.602395   -0.246    0.136  1
RGI60-17.15887    31.83114  -47.419120  -73.400045   -1.345    0.167  1
RGI60-17.05889    31.77751  -48.518056  -73.716321   -0.813    0.133  1
RGI60-17.15796    31.66944  -50.721754  -73.636235    0.029    0.132  1
RGI60-17.15904    31.03039  -46.976267  -73.676865   -0.654    0.107  1
RGI60-17.02960    30.61271  -54.529655  -70.488495    0.492    0.153  1
RGI60-17.05090    29.99651  -49.303225  -73.071889   -0.774    0.131  1
RGI60-17.04939    29.81162  -50.071914  -73.439076   -0.333    0.128  1
RGI60-17.13799    29.74771  -33.362059  -69.731378   -0.246    0.106  1
RGI60-17.10163    28.37615  -44.418221  -72.464289   -0.694    0.121  1
RGI60-17.05835    28.30197  -48.540179  -73.118859   -0.523    0.182  1
RGI60-17.04112    28.26002  -52.836866  -73.078257    0.124    0.177  1
RGI60-17.05338    27.82668  -48.985838  -73.205934   -0.643    0.127  1
RGI60-17.02659    27.65093  -54.641526  -69.526887   -0.196    0.122  1
RGI60-17.00148    27.14158  -50.835990  -73.233126   -1.243    0.195  1
RGI60-17.09232    26.69810  -46.119186  -73.180942   -1.963    0.198  1
RGI60-17.03160    26.35997  -54.414678  -70.820433   -0.354    0.144  1
RGI60-17.03018    26.31849  -54.495811  -70.050556   -0.773    0.163  1
RGI60-17.05860    26.10023  -48.512093  -72.396422   -0.581    0.124  1
RGI60-17.15864    25.91946  -47.299399  -73.375156   -0.393    0.123  1
RGI60-17.00368    25.89681  -50.306314  -73.345977   -0.369    0.132  1
RGI60-17.05549    25.79415  -48.760294  -73.238322   -0.716    0.167  1
RGI60-17.10195    24.98707  -44.386169  -72.410212   -1.381    0.160  1
RGI60-17.01596    24.83940  -55.150322  -69.602541   -0.216    0.121  1
RGI60-17.14015    24.70601  -33.093485  -70.116288   -0.286    0.106  1
RGI60-17.02827    24.51395  -54.545529  -69.486467   -0.097    0.124  1
RGI60-17.04816    24.30687  -51.328114  -73.471132   -0.162    0.150  1
RGI60-17.04916    24.07784  -50.308096  -73.468466   -0.313    0.138  1
RGI60-17.06889    23.80548  -47.808519  -72.591259   -1.110    0.141  1
RGI60-17.02619    23.60416  -54.673412  -69.687146   -0.589    0.138  1
RGI60-17.02238    23.45749  -54.817544  -69.471306   -0.256    0.124  1
RGI60-17.02474    23.29488  -54.721096  -69.262723   -0.395    0.121  1
RGI60-17.13704    23.25141  -33.711938  -69.900241   -0.152    0.112  1
RGI60-17.02733    23.11756  -54.590212  -69.845730   -0.328    0.129  1
RGI60-17.02279    23.05922  -54.784174  -69.516363   -0.471    0.131  1
RGI60-17.13965    22.65208  -33.129017  -70.185230   -0.542    0.110  1
RGI60-17.02472    21.60102  -54.771441  -69.849488   -1.042    0.152  1
