Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-19.00173   504.75616  -72.101462  -68.755302   -0.080    0.089  1
RGI60-19.00785   504.53537  -70.165715    1.187188   -0.408    0.101  1
RGI60-19.01078   493.06889  -65.700806  -65.912400   -0.349    0.118  1
RGI60-19.00426   470.58679  -72.131226  -99.026443   -0.058    0.089  1
RGI60-19.00148   466.54417  -70.736522  -68.849494    0.065    0.094  1
RGI60-19.00793   442.25531  -70.508547    2.939219   -0.270    0.099  1
RGI60-19.00893   432.48459  -63.071548  -56.324584    0.223    0.100  1
RGI60-19.00789   425.04978  -70.345847    4.328563   -0.105    0.078  1
RGI60-19.00386   417.76415  -77.446004  167.650885   -0.017    0.069  1
RGI60-19.00431   402.14388  -72.205356  -97.985722   -0.145    0.094  1
RGI60-19.01293   393.80733  -73.245625  -77.981413   -0.189    0.091  1
RGI60-19.00167   389.46620  -70.875414  -69.456383    0.036    0.092  1
RGI60-19.00069   385.62049  -67.287268  -68.316264   -0.149    0.114  1
RGI60-19.00534   376.09387  -70.605691  -60.712463    0.204    0.116  1
RGI60-19.00116   375.36101  -71.733678  -68.738733   -0.047    0.095  1
RGI60-19.00772   373.82735  -65.282242  103.069500   -0.163    0.124  1
RGI60-19.00429   373.38418  -72.306627  -96.897963   -0.226    0.113  1
RGI60-19.00422   373.17575  -71.963738 -100.421754   -0.139    0.096  1
RGI60-19.01423   365.61673  -76.755164 -148.873797    0.477    0.105  1
RGI60-19.00783   364.14541  -67.442453  164.756124   -0.278    0.124  1
RGI60-19.00377   356.16490  -77.578817  167.900785   -0.058    0.074  1
RGI60-19.00575   353.41453  -63.481235  -55.971043    0.041    0.091  1
RGI60-19.00419   343.38349  -72.178657  -95.976619   -0.281    0.114  1
RGI60-19.00153   342.54176  -71.141319  -68.580132    0.003    0.093  1
RGI60-19.00143   338.97069  -69.972879  -69.479178    0.062    0.085  1
RGI60-19.00519   336.50094  -64.475004  -57.207374   -0.474    0.095  1
RGI60-19.00779   332.83274  -75.613492 -145.689874   -0.020    0.092  1
RGI60-19.00762   330.54920  -73.235465  -73.845957    0.220    0.107  1
RGI60-19.00420   329.26118  -72.072330 -100.268303   -0.011    0.099  1
RGI60-19.00767   327.80237  -72.581044  -94.809373   -0.132    0.102  1
RGI60-19.00415   327.63692  -77.609811  166.846821   -0.050    0.076  1
RGI60-19.01405   315.37186  -73.144633 -105.093355   -0.215    0.110  1
RGI60-19.00097   310.46089  -69.252137  -70.410951   -0.107    0.093  1
RGI60-19.00501   303.10843  -78.186163  167.124954   -0.058    0.078  1
RGI60-19.00776   297.56092  -76.900044 -146.767227   -0.138    0.088  1
RGI60-19.00117   290.22093  -70.148756  -69.259208   -0.103    0.097  1
RGI60-19.00376   283.14160  -77.591830  168.725853   -0.029    0.069  1
RGI60-19.00799   270.68707  -72.594934  -16.304913    0.634    0.118  1
RGI60-19.00147   269.07176  -70.603120  -68.846016    0.108    0.101  1
RGI60-19.00042   262.14049  -67.482433  -68.275840   -0.257    0.103  1
RGI60-19.00387   261.04801  -77.264604  166.758227    0.035    0.087  1
RGI60-19.00427   258.83815  -72.070296  -99.553207   -0.042    0.101  1
RGI60-19.00778   258.34609  -76.180391 -146.999563    0.051    0.087  1
RGI60-19.00037   253.49079  -67.194053  -68.016018    0.001    0.102  1
RGI60-19.01247   244.09495  -70.347951  -71.576458    0.047    0.101  1
RGI60-19.00794   242.77928  -70.505978   -6.092073   -0.525    0.110  1
RGI60-19.00430   240.57948  -72.139032  -99.924155   -0.162    0.109  1
RGI60-19.00777   240.51621  -77.296221 -150.998171   -0.237    0.095  1
RGI60-19.01488   234.16473  -69.031477  155.757869   -0.083    0.084  1
RGI60-19.00798   232.67136  -72.109330  -12.729462   -0.024    0.104  1
RGI60-19.00307   231.64342  -64.524357  -63.512219   -0.360    0.141  1
RGI60-19.00383   229.38226  -77.456573  166.712321   -0.010    0.081  1
RGI60-19.00107   223.87851  -71.533221  -68.610307    0.055    0.105  1
RGI60-19.00515   222.33347  -66.747111   48.532788   -0.039    0.101  1
RGI60-19.01422   220.81548  -76.616912 -147.090575   -0.125    0.105  1
RGI60-19.01295   220.72837  -65.756767   92.448894    0.290    0.109  1
RGI60-19.00163   218.73773  -71.512990  -73.116359    0.270    0.098  1
RGI60-19.00509   208.67089  -73.492375  169.733167    0.155    0.105  1
RGI60-19.00739   200.23456  -70.985434  -60.708788   -0.217    0.128  1
RGI60-19.01421   199.01860  -76.965475 -148.922457   -0.124    0.116  1
RGI60-19.00395   197.64253  -77.442790  168.623040   -0.088    0.076  1
RGI60-19.00428   196.24792  -72.330311  -96.317922   -0.411    0.125  1
RGI60-19.00563   192.80733  -76.739764 -150.473443   -0.273    0.091  1
RGI60-19.00144   191.87161  -69.816926  -69.543314    0.106    0.089  1
RGI60-19.00595   190.21960  -63.841325  -57.382283   -0.273    0.088  1
RGI60-19.00797   188.40557  -71.153985   -3.217349    0.627    0.118  1
RGI60-19.01124   186.22474  -66.191872  -66.720080   -0.902    0.142  1
RGI60-19.00210   179.94361  -64.309243  -63.352610   -1.055    0.171  1
RGI60-19.02133   179.49979  -66.422948  162.491517    0.102    0.111  1
RGI60-19.02291   175.45051  -54.563740  -36.320501   -0.368    0.134  1
RGI60-19.00521   172.77585  -65.170208  -59.649895   -0.258    0.103  1
RGI60-19.00162   164.09626  -71.794640  -73.729560    0.208    0.113  1
RGI60-19.00161   158.00485  -70.511168  -68.856668    0.116    0.104  1
RGI60-19.00127   150.79127  -69.175733  -71.934752   -0.112    0.102  1
RGI60-19.00098   147.16408  -71.280250  -68.496917   -0.091    0.106  1
RGI60-19.00913   143.33808  -63.807324  -60.736919   -0.243    0.122  1
RGI60-19.00332   137.74656  -64.671528  -63.421514   -0.418    0.140  1
RGI60-19.00070   136.19195  -67.580502  -68.530497   -0.359    0.111  1
RGI60-19.01341   135.02020  -66.424547   98.765015   -0.149    0.107  1
RGI60-19.00738   134.00347  -69.923421  -61.260067    0.511    0.129  1
RGI60-19.02274   133.98100  -54.434073  -36.400714   -0.972    0.132  1
RGI60-19.00917   131.14289  -63.305502  -62.119283   -0.289    0.142  1
RGI60-19.01299   130.46933  -66.357552   97.239060    0.325    0.152  1
RGI60-19.02625   126.77402  -54.677463  -36.222446   -1.651    0.186  1
RGI60-19.01297   122.09455  -72.859064  -93.931406   -0.303    0.111  1
RGI60-19.01746   120.91228  -61.168458  -55.153059   -0.374    0.210  1
RGI60-19.00732   120.50245  -68.740300  -60.837158   -0.615    0.117  1
RGI60-19.01417   115.11005  -74.441492 -132.634091   -0.747    0.120  1
RGI60-19.01991   114.73008  -62.099238  -58.715926    0.010    0.150  1
RGI60-19.02134   113.22101  -66.782856  163.223069    0.384    0.176  1
RGI60-19.02483   112.91451  -54.244166  -36.834971   -4.719    0.390  1
RGI60-19.00197   110.25417  -64.288441  -62.301231    0.294    0.142  1
RGI60-19.00164   107.50190  -71.599444  -73.252713    0.565    0.107  1
RGI60-19.02266   106.63436  -54.576979  -36.158611   -2.444    0.235  1
RGI60-19.01520   105.32507  -58.422042  -26.332751    0.100    0.134  1
RGI60-19.01614   101.90350  -49.288081   69.020889   -1.450    0.179  1
RGI60-19.00157   101.84335  -70.987432  -70.429129   -0.195    0.117  1
RGI60-19.00892   101.60859  -67.586145   47.611597   -0.327    0.095  1
RGI60-19.00790    98.68799  -70.249593    5.594505    0.466    0.143  1
RGI60-19.00126    96.22761  -69.567851  -71.578282    0.017    0.115  1
RGI60-19.00781    95.20878  -75.629486  162.768121   -0.139    0.091  1
RGI60-19.00787    95.12382  -70.134415    6.364988   -0.425    0.135  1
RGI60-19.01521    94.88848  -59.043337  -26.592063    0.508    0.137  1
RGI60-19.02023    94.04963  -62.574598  -60.568670    0.142    0.162  1
RGI60-19.01429    92.85029  -77.105077 -154.309932   -0.041    0.096  1
RGI60-19.00416    91.56826  -77.666462  167.249669   -0.031    0.088  1
RGI60-19.00775    89.86721  -77.329927 -149.365947   -0.053    0.128  1
RGI60-19.00792    88.00704  -70.040135   10.805547   -0.193    0.104  1
RGI60-19.02477    86.98423  -54.209212  -37.151358    0.109    0.148  1
RGI60-19.02721    85.70597  -54.347154  -36.753248   -0.023    0.134  1
RGI60-19.01407    83.49988  -74.326819 -117.218262   -0.003    0.143  1
RGI60-19.01986    83.44464  -61.966535  -58.072989   -0.750    0.162  1
RGI60-19.02024    81.51571  -62.548671  -60.251851   -0.262    0.172  1
RGI60-19.00047    80.33194  -67.674837  -68.586378   -0.156    0.112  1
RGI60-19.01603    79.67103  -49.362140   69.160263   -2.660    0.234  1
RGI60-19.01424    78.51574  -76.610322 -147.793046   -0.536    0.120  1
RGI60-19.02021    78.16926  -62.566922  -60.807103    0.029    0.158  1
RGI60-19.00128    75.67002  -69.732703  -71.493946    0.253    0.116  1
RGI60-19.00130    73.73155  -69.665829  -71.588388    0.286    0.124  1
RGI60-19.01990    73.44485  -62.024586  -58.553829   -0.209    0.166  1
RGI60-19.00099    72.95281  -68.900283  -71.051220   -0.114    0.113  1
RGI60-19.02487    71.59014  -54.254537  -37.021491    0.416    0.141  1
RGI60-19.01973    71.05566  -62.035333  -58.031602   -0.806    0.154  1
RGI60-19.00231    68.62013  -64.088029  -62.353840   -0.066    0.152  1
RGI60-19.01988    68.30909  -61.983307  -58.344799    0.032    0.187  1
RGI60-19.02028    67.80942  -62.575342  -60.137179   -0.347    0.207  1
RGI60-19.00303    67.13734  -64.397430  -63.432439   -0.607    0.174  1
RGI60-19.02676    66.76605  -54.714152  -36.027059   -2.793    0.259  1
RGI60-19.00346    65.21903  -64.147794  -62.309995   -0.930    0.185  1
RGI60-19.00041    64.64636  -67.417162  -68.090577    0.019    0.112  1
RGI60-19.00001    64.56333  -66.856002  -67.481040   -0.151    0.128  1
RGI60-19.00199    63.70295  -64.090823  -62.481914   -0.559    0.152  1
RGI60-19.01419    63.47374  -77.206208 -147.381175    0.439    0.117  1
RGI60-19.02531    62.31629  -54.164759  -37.000726   -0.095    0.139  1
RGI60-19.00170    61.57551  -71.206187  -68.382973   -0.078    0.114  1
RGI60-19.01999    58.30689  -62.377677  -59.480623   -1.393    0.207  1
RGI60-19.00088    58.17858  -67.698846  -67.396113   -0.027    0.098  1
RGI60-19.02029    58.00178  -62.636674  -60.076261   -0.124    0.216  1
RGI60-19.00258    57.10082  -64.349540  -62.390375    0.400    0.145  1
RGI60-19.00131    56.59044  -69.238466  -71.936718    0.209    0.120  1
RGI60-19.01982    55.23285  -61.965819  -57.830585   -0.166    0.129  1
RGI60-19.00024    54.98802  -67.706590  -67.564161   -0.625    0.114  1
RGI60-19.02302    54.04273  -54.428174  -36.643597   -0.027    0.138  1
RGI60-19.02719    53.48140  -54.400831  -36.722400   -0.190    0.143  1
RGI60-19.00745    53.18471  -69.797731   74.423417    0.302    0.112  1
RGI60-19.00577    52.74779  -63.586820  -56.590132   -0.098    0.109  1
RGI60-19.01734    52.38551  -61.094502  -55.233999   -0.031    0.250  1
RGI60-19.02510    51.86462  -54.147209  -36.890617    0.058    0.131  1
RGI60-19.02066    51.75466  -62.616110  -60.706762    0.098    0.160  1
RGI60-19.00035    50.84991  -67.634804  -64.680780   -0.133    0.102  1
RGI60-19.00096    48.85577  -70.826401  -68.449264    0.044    0.115  1
RGI60-19.01995    48.77736  -62.319404  -58.995004    0.560    0.160  1
RGI60-19.00795    48.75209  -70.629349    2.049716   -0.338    0.130  1
RGI60-19.02002    48.73008  -62.406722  -59.569568    0.220    0.185  1
RGI60-19.01259    47.18979  -73.213633  -71.964886    1.750    0.193  1
RGI60-19.02104    46.38095  -62.784288  -61.345551   -0.492    0.156  1
RGI60-19.00744    45.99012  -70.289047  -70.717817    0.644    0.112  1
RGI60-19.01615    43.85456  -49.338678   69.018221   -0.806    0.174  1
RGI60-19.00256    43.12258  -64.207266  -62.416745   -0.048    0.178  1
RGI60-19.00277    42.55922  -64.379895  -62.538836    0.458    0.164  1
RGI60-19.02052    42.43438  -62.674278  -60.245425   -0.628    0.160  1
RGI60-19.01987    42.29103  -61.992614  -58.229236   -0.523    0.218  1
RGI60-19.01972    41.25272  -62.040753  -58.208996   -3.153    0.307  1
RGI60-19.00338    40.93449  -64.426059  -62.485314   -1.349    0.210  1
RGI60-19.00125    40.74572  -69.314471  -71.877079    0.068    0.123  1
RGI60-19.01428    40.07308  -77.228332 -153.235647    0.115    0.103  1
RGI60-19.00039    39.70730  -67.071731  -68.027033   -0.532    0.138  1
RGI60-19.00522    39.44274  -63.758137  -61.669682    0.198    0.138  1
RGI60-19.00222    39.14429  -64.526554  -63.305402   -0.579    0.180  1
RGI60-19.01882    38.91317  -60.622688  -45.489376   -0.351    0.117  1
RGI60-19.00057    38.31290  -67.633520  -67.290855    0.079    0.103  1
RGI60-19.00250    37.50232  -64.245410  -62.202282   -0.304    0.146  1
RGI60-19.00576    37.47678  -63.185439  -56.635993    0.001    0.126  1
RGI60-19.01136    37.46393  -72.216668  -60.185774   -0.115    0.120  1
RGI60-19.00091    36.82850  -69.632434  -69.445829   -0.023    0.104  1
RGI60-19.02062    36.52546  -62.615278  -60.285562   -0.423    0.172  1
RGI60-19.01944    36.10034  -62.058892  -58.478967    0.234    0.188  1
RGI60-19.00226    35.74601  -64.581250  -63.353463    0.047    0.176  1
RGI60-19.00052    35.69756  -66.752831  -67.424571   -2.199    0.211  1
RGI60-19.00123    35.68577  -69.334009  -71.772784    0.185    0.129  1
RGI60-19.01892    35.44125  -60.602354  -45.900290   -0.291    0.120  1
RGI60-19.01891    34.76782  -60.589351  -45.729118    0.295    0.126  1
RGI60-19.00217    34.57752  -64.489261  -63.213946    0.112    0.162  1
RGI60-19.00334    34.53955  -64.734032  -63.621315    0.377    0.151  1
RGI60-19.01618    34.34870  -49.383344   69.001721   -0.470    0.166  1
RGI60-19.02147    34.32312  -68.885692  -90.532159    7.505    0.585  1
RGI60-19.00155    34.26800  -69.687143  -69.441154    0.260    0.106  1
RGI60-19.01920    33.99213  -62.159206  -58.774243    0.406    0.155  1
RGI60-19.00051    33.59151  -66.850528  -67.326605   -0.198    0.127  1
RGI60-19.00442    33.24739  -65.867540  -65.263017   -0.232    0.107  1
RGI60-19.01129    33.15328  -66.353348  -67.098273   -1.079    0.162  1
RGI60-19.00129    33.03028  -69.281573  -71.953519    0.059    0.125  1
RGI60-19.01487    32.52169  -70.363036  163.444808    0.116    0.147  1
RGI60-19.02105    32.51465  -62.796611  -61.468594   -0.459    0.162  1
RGI60-19.00110    32.19103  -69.318435  -69.811653   -0.382    0.110  1
RGI60-19.02405    32.15891  -54.106229  -37.477043   -0.841    0.152  1
RGI60-19.01975    31.79477  -62.021172  -57.908302   -0.586    0.141  1
RGI60-19.01843    31.79419  -60.564202  -45.643698    0.518    0.124  1
RGI60-19.01127    31.57545  -66.270152  -66.998590   -0.435    0.145  1
RGI60-19.00038    31.44205  -67.092413  -67.931331    0.048    0.131  1
RGI60-19.02565    31.22195  -54.742155  -36.140993   -2.671    0.274  1
RGI60-19.02529    30.95023  -54.150913  -37.127669   -0.276    0.164  1
RGI60-19.00020    30.85243  -67.661809  -67.642175   -0.081    0.117  1
RGI60-19.00249    30.82808  -64.197282  -62.260376   -0.239    0.188  1
RGI60-19.01997    30.71891  -62.269333  -59.113199    0.194    0.168  1
RGI60-19.00036    30.59883  -67.118010  -67.826833   -0.060    0.120  1
RGI60-19.00396    30.37383  -77.799646  166.782372    0.010    0.094  1
RGI60-19.01844    30.21658  -60.581477  -45.550667    0.436    0.120  1
RGI60-19.02046    30.14317  -62.687731  -60.145127    0.443    0.226  1
RGI60-19.00154    29.60938  -71.789797  -68.305842   -0.072    0.120  1
RGI60-19.00060    29.58048  -67.630358  -67.446080    0.089    0.111  1
RGI60-19.02106    29.46325  -62.752177  -61.390818    0.630    0.188  1
RGI60-19.02717    29.40846  -54.319712  -36.623566   -0.236    0.136  1
RGI60-19.01996    29.18786  -62.308992  -59.122718   -0.147    0.186  1
RGI60-19.01661    29.14189  -49.212304   69.061914   -1.291    0.176  1
RGI60-19.00518    28.80156  -63.662978  -57.486664   -0.209    0.108  1
RGI60-19.01993    28.79592  -62.273799  -58.997960    0.266    0.160  1
RGI60-19.01601    28.39684  -49.397830   69.101250   -0.632    0.161  1
RGI60-19.01713    28.37318  -53.135153   73.503750    0.082    0.179  1
RGI60-19.00252    28.28235  -64.149760  -62.548329    0.855    0.166  1
RGI60-19.00201    28.08778  -64.031278  -62.397575   -0.300    0.152  1
RGI60-19.01737    27.63448  -61.121902  -54.889950   -0.151    0.233  1
RGI60-19.01941    27.53243  -62.111825  -58.557913    0.335    0.186  1
RGI60-19.00786    27.50037  -70.195249   -1.854533   -0.171    0.134  1
RGI60-19.01885    27.14137  -60.625789  -45.623198   -0.417    0.123  1
RGI60-19.02728    26.67386  -54.305142  -37.028670    0.221    0.145  1
RGI60-19.00796    26.54006  -70.694103   -7.880376    0.058    0.135  1
RGI60-19.02008    26.25283  -62.492625  -59.758570   -1.842    0.241  1
RGI60-19.01551    26.19450  -49.596456   69.552581   -0.502    0.132  1
RGI60-19.00122    26.03006  -69.499684  -71.633741   -0.108    0.133  1
RGI60-19.01653    25.76679  -49.272479   69.183499   -1.815    0.195  1
RGI60-19.00225    25.70118  -64.610480  -63.283462    0.081    0.154  1
RGI60-19.00054    25.60425  -67.610235  -64.829691   -0.164    0.110  1
RGI60-19.01519    25.56208  -57.778674  -26.453629    0.030    0.146  1
RGI60-19.00717    25.41111  -64.137879  -61.711447   -0.056    0.141  1
RGI60-19.00780    25.13465  -76.062995  168.299932   -1.727    0.193  1
RGI60-19.01978    25.06495  -61.977916  -57.704468   -0.488    0.151  1
RGI60-19.02292    24.96489  -54.479725  -36.476033   -0.056    0.152  1
RGI60-19.00132    24.93102  -69.619567  -71.687044    0.140    0.134  1
RGI60-19.00023    24.79275  -67.761754  -67.626553   -0.858    0.133  1
RGI60-19.01736    24.46765  -61.119748  -55.038374   -0.184    0.245  1
RGI60-19.00318    24.42378  -64.562059  -62.988648   -0.465    0.152  1
RGI60-19.00146    24.16269  -69.879030  -69.339224   -0.185    0.110  1
RGI60-19.01652    24.11286  -49.292564   69.197697   -2.601    0.241  1
RGI60-19.00071    23.87591  -66.792666  -67.448812   -0.698    0.152  1
RGI60-19.00330    23.71314  -64.489872  -62.602728    1.061    0.207  1
RGI60-19.02283    23.64954  -54.479069  -36.221129   -0.890    0.154  1
RGI60-19.02723    23.58084  -54.299435  -36.903527    0.243    0.143  1
RGI60-19.01710    23.39955  -53.155763   73.558576   -0.239    0.172  1
RGI60-19.00273    23.38162  -64.337843  -62.516178    0.708    0.175  1
RGI60-19.01840    23.34494  -60.562031  -45.853043   -0.028    0.123  1
RGI60-19.01989    23.13888  -61.981001  -58.440689   -0.013    0.182  1
RGI60-19.01426    22.83083  -77.293950 -153.072641    0.184    0.111  1
RGI60-19.00215    22.44537  -64.432495  -63.208656    0.201    0.174  1
RGI60-19.00158    22.42415  -69.719230  -69.402268    0.324    0.113  1
RGI60-19.02411    22.39371  -54.059714  -37.565420   -0.394    0.137  1
RGI60-19.00015    22.35765  -67.631353  -67.561477   -0.179    0.119  1
RGI60-19.01172    21.95318  -72.559572  -60.873046    0.072    0.112  1
RGI60-19.00005    21.83930  -67.628106  -64.935009   -0.232    0.116  1
RGI60-19.01715    21.73478  -53.105420   73.442819    0.146    0.209  1
RGI60-19.01714    21.62066  -53.128686   73.466060   -0.814    0.200  1
RGI60-19.01976    21.62056  -62.004134  -57.764070    0.066    0.141  1
RGI60-19.02601    21.55724  -54.772732  -35.944302   -0.483    0.145  1
RGI60-19.02027    21.52482  -62.510464  -60.085013    0.089    0.209  1
RGI60-19.02514    21.48529  -54.196008  -36.830330   -1.611    0.201  1
RGI60-19.01842    21.47471  -60.544396  -45.735961    0.435    0.132  1
RGI60-19.00843    21.46013  -69.638558   38.318712    0.004    0.118  1
RGI60-19.01984    21.38194  -61.956916  -57.952233   -0.698    0.163  1
RGI60-19.02395    21.33962  -54.099922  -37.319009   -0.960    0.167  1
RGI60-19.02528    21.09714  -54.166231  -37.181685   -0.202    0.175  1
RGI60-19.00823    21.06585  -69.626559   37.689111   -0.055    0.110  1
RGI60-19.00165    20.79672  -71.848571  -68.262114   -0.080    0.126  1
RGI60-19.01970    20.74953  -62.117159  -58.218352   -0.992    0.196  1
RGI60-19.01707    20.67060  -53.109991   73.649763   -1.438    0.220  1
RGI60-19.01959    20.67016  -62.137416  -58.308300   -0.297    0.163  1
RGI60-19.02725    20.63640  -54.320747  -36.961128    0.090    0.147  1
RGI60-19.00145    20.63277  -69.215118  -70.103846   -0.186    0.124  1
RGI60-19.00520    20.44105  -63.577061  -59.824430   -1.367    0.212  1
RGI60-19.01418    20.41391  -74.151063 -132.206525    1.328    0.197  1
RGI60-19.00050    20.35598  -66.798681  -67.336838   -0.283    0.137  1
RGI60-19.01430    20.21993  -75.413545 -143.089187   -0.304    0.116  1
RGI60-19.01925    20.13917  -62.221091  -58.550040    0.608    0.184  1
RGI60-19.00734    20.04032  -65.489785  -65.622097    0.007    0.157  1
RGI60-19.00278    19.90060  -64.416438  -62.627061   -0.785    0.183  1
RGI60-19.02622    19.86270  -54.758407  -36.225765   -1.465    0.197  1
RGI60-19.01612    19.81958  -49.232509   68.968671   -1.854    0.208  1
RGI60-19.02020    19.81800  -62.628903  -60.937086   -0.023    0.158  1
RGI60-19.02303    19.40645  -54.382803  -36.547274   -0.914    0.174  1
RGI60-19.01578    19.38295  -49.592721   68.917331   -0.634    0.141  1
RGI60-19.01432    19.31099  -75.821832 -147.077865   -0.058    0.117  1
RGI60-19.01923    19.06731  -62.216138  -58.648657   -0.156    0.161  1
RGI60-19.01118    18.95699  -65.904248  -65.955930   -0.631    0.166  1
RGI60-19.01425    18.80380  -77.350789 -153.160897   -0.165    0.113  1
RGI60-19.00342    18.78088  -64.700616  -63.292736   -0.953    0.180  1
RGI60-19.00012    18.69881  -67.267700  -67.734376   -0.418    0.141  1
RGI60-19.02356    18.65608  -54.110677  -37.564317   -0.992    0.157  1
RGI60-19.02084    18.60192  -62.936615  -60.538489   -0.238    0.177  1
RGI60-19.02299    18.47777  -54.457258  -36.621920   -0.688    0.166  1
RGI60-19.00017    18.46293  -67.766083  -67.504139   -0.361    0.121  1
RGI60-19.02150    18.43146  -68.873000  -90.666348    3.127    0.333  1
RGI60-19.01745    18.32982  -61.147598  -54.937128   -0.328    0.336  1
RGI60-19.02137    18.26892  -68.805239  -90.599463    1.976    0.269  1
RGI60-19.00436    17.99115  -67.301499   59.360303   -0.105    0.113  1
RGI60-19.02390    17.99002  -54.088442  -37.381697   -0.929    0.164  1
RGI60-19.02149    17.83657  -68.896335  -90.619411    4.233    0.391  1
RGI60-19.02722    17.77412  -54.310989  -36.858506    0.230    0.147  1
RGI60-19.00727    17.49245  -64.811195  -62.943361   -0.088    0.239  1
RGI60-19.01699    17.47228  -53.053386   73.522459    1.133    0.203  1
